site,scenario,period,phase,method,horizon,n,nwis,nmae,coverage50,coverage80,coverage90,nwidth90,events
colorado,pv_only,warmup,recovery_0_6,quantile_flexible,3,6,0.05891959634555291,0.11506056391261295,0.8333333333333334,1.0,1.0,0.5499757770147379,1
colorado,pv_only,warmup,recovery_0_6,quantile_flexible,4,6,0.06345034901720566,0.053812943929098155,0.8333333333333334,1.0,1.0,0.6674999325728809,1
colorado,pv_only,warmup,recovery_0_6,single_imputation_compact,1,7,0.03239616758902419,0.055456395329521714,0.42857142857142855,0.5714285714285714,0.7142857142857143,0.17819718464112344,3
colorado,pv_only,warmup,recovery_0_6,single_imputation_compact,2,6,0.04971634414500537,0.0834362917149461,0.3333333333333333,0.5,0.6666666666666666,0.21742111668999894,2
colorado,pv_only,warmup,recovery_0_6,single_imputation_compact,3,6,0.051911044987015875,0.08954099797583448,0.3333333333333333,0.6666666666666666,0.8333333333333334,0.24899787686646524,1
colorado,pv_only,warmup,recovery_0_6,single_imputation_compact,4,6,0.05074435380539657,0.07493012848465946,0.6666666666666666,0.6666666666666666,0.8333333333333334,0.27465020085740754,1
colorado,pv_only,warmup,recovery_0_6,single_imputation_flexible,1,7,0.04006958778036449,0.0603123836613047,0.2857142857142857,0.2857142857142857,0.42857142857142855,0.1149966886111036,3
colorado,pv_only,warmup,recovery_0_6,single_imputation_flexible,2,6,0.07024547617526104,0.09465951390788518,0.3333333333333333,0.3333333333333333,0.5,0.1315009532057312,2
colorado,pv_only,warmup,recovery_0_6,single_imputation_flexible,3,6,0.07249424948894355,0.10087565654513127,0.16666666666666666,0.5,0.5,0.14759826808157514,1
colorado,pv_only,warmup,recovery_0_6,single_imputation_flexible,4,6,0.06243690334390594,0.09020131978345698,0.3333333333333333,0.5,0.6666666666666666,0.16191404018288502,1
colorado,pv_only,warmup,recovery_6_24,geometric_persistence,1,33,0.07991186814600537,0.10555549406270988,0.36363636363636365,0.48484848484848486,0.6363636363636364,0.3166750112558907,4
colorado,pv_only,warmup,recovery_6_24,geometric_persistence,2,34,0.10008173919159492,0.14516695182798708,0.3235294117647059,0.5,0.6176470588235294,0.48310461776818464,4
colorado,pv_only,warmup,recovery_6_24,geometric_persistence,3,34,0.11692639465301781,0.18947558923376648,0.29411764705882354,0.5294117647058824,0.6470588235294118,0.5604812015075759,4
colorado,pv_only,warmup,recovery_6_24,geometric_persistence,4,34,0.13808371753638224,0.24733114633377962,0.20588235294117646,0.4117647058823529,0.5294117647058824,0.5650779264406626,4
colorado,pv_only,warmup,recovery_6_24,multiple_imputation_compact,1,33,0.07281660062285955,0.10472135106815952,0.30303030303030304,0.3939393939393939,0.6363636363636364,0.18603052023800215,4
colorado,pv_only,warmup,recovery_6_24,multiple_imputation_compact,2,34,0.09101852676960384,0.13128992331130784,0.29411764705882354,0.4411764705882353,0.5882352941176471,0.2214114703188109,4
colorado,pv_only,warmup,recovery_6_24,multiple_imputation_compact,3,34,0.11926058417862105,0.15920820080078424,0.35294117647058826,0.47058823529411764,0.5294117647058824,0.2378909393694221,4
colorado,pv_only,warmup,recovery_6_24,multiple_imputation_compact,4,34,0.14113908818697074,0.18330362514457402,0.29411764705882354,0.4411764705882353,0.5294117647058824,0.25052599736777414,4
colorado,pv_only,warmup,recovery_6_24,multiple_imputation_flexible,1,33,0.08106569385071535,0.1045741597156278,0.18181818181818182,0.30303030303030304,0.48484848484848486,0.1164778238263478,4
colorado,pv_only,warmup,recovery_6_24,multiple_imputation_flexible,2,34,0.11783236447801469,0.14507109512086325,0.20588235294117646,0.35294117647058826,0.38235294117647056,0.13740375508590286,4
colorado,pv_only,warmup,recovery_6_24,multiple_imputation_flexible,3,34,0.1341265433942434,0.16309395586233766,0.23529411764705882,0.2647058823529412,0.35294117647058826,0.14648061603152668,4
colorado,pv_only,warmup,recovery_6_24,multiple_imputation_flexible,4,34,0.17123021473951838,0.20133760669042272,0.20588235294117646,0.29411764705882354,0.3235294117647059,0.15128025092082162,4
colorado,pv_only,warmup,recovery_6_24,persistence,1,33,0.10359154368962706,0.15930265713858585,0.36363636363636365,0.45454545454545453,0.696969696969697,0.43000426496389865,4
colorado,pv_only,warmup,recovery_6_24,persistence,2,34,0.15819238143519893,0.25952947404887255,0.3235294117647059,0.5,0.7058823529411765,0.6268787836773355,4
colorado,pv_only,warmup,recovery_6_24,persistence,3,34,0.19724636049663125,0.350425047027598,0.2647058823529412,0.5294117647058824,0.6764705882352942,0.744858944883539,4
colorado,pv_only,warmup,recovery_6_24,persistence,4,34,0.20767176360768203,0.394176497927353,0.23529411764705882,0.5294117647058824,0.5882352941176471,0.7235973132086765,4
colorado,pv_only,warmup,recovery_6_24,quantile_compact,1,33,0.05592360821996994,0.09195446427802471,0.3939393939393939,0.7878787878787878,0.8484848484848485,0.44910634087782836,4
colorado,pv_only,warmup,recovery_6_24,quantile_compact,2,34,0.07446442594814694,0.13535246909259738,0.5588235294117647,0.8529411764705882,0.8529411764705882,0.5207601856836809,4
colorado,pv_only,warmup,recovery_6_24,quantile_compact,3,34,0.08302068636203126,0.1418605922198022,0.5,0.7058823529411765,0.7647058823529411,0.5095021172532369,4
colorado,pv_only,warmup,recovery_6_24,quantile_compact,4,34,0.0937538395189127,0.1762872643463719,0.4117647058823529,0.6764705882352942,0.7941176470588235,0.5093964853373951,4
colorado,pv_only,warmup,recovery_6_24,quantile_flexible,1,33,0.05751725095807018,0.09502365467057694,0.3939393939393939,0.6363636363636364,0.7878787878787878,0.38041304351070904,4
colorado,pv_only,warmup,recovery_6_24,quantile_flexible,2,34,0.07494665746006511,0.1311704089820938,0.35294117647058826,0.7941176470588235,0.8235294117647058,0.4817253932639165,4
colorado,pv_only,warmup,recovery_6_24,quantile_flexible,3,34,0.08392151585556018,0.1478726874805054,0.35294117647058826,0.6764705882352942,0.7941176470588235,0.48667897247403774,4
colorado,pv_only,warmup,recovery_6_24,quantile_flexible,4,34,0.09717423056639019,0.1797733376023403,0.3235294117647059,0.6470588235294118,0.7352941176470589,0.4862314408800441,4
colorado,pv_only,warmup,recovery_6_24,single_imputation_compact,1,33,0.07281660062285955,0.10472135106815951,0.30303030303030304,0.3939393939393939,0.6363636363636364,0.18603052023800215,4
colorado,pv_only,warmup,recovery_6_24,single_imputation_compact,2,34,0.09101852676960386,0.13128992331130784,0.29411764705882354,0.4411764705882353,0.5882352941176471,0.2214114703188109,4
colorado,pv_only,warmup,recovery_6_24,single_imputation_compact,3,34,0.11926058417862107,0.15920820080078424,0.35294117647058826,0.47058823529411764,0.5294117647058824,0.23789093936942216,4
colorado,pv_only,warmup,recovery_6_24,single_imputation_compact,4,34,0.14113908818697074,0.18330362514457402,0.29411764705882354,0.4411764705882353,0.5294117647058824,0.25052599736777414,4
colorado,pv_only,warmup,recovery_6_24,single_imputation_flexible,1,33,0.08106569385071534,0.10457415971562779,0.18181818181818182,0.30303030303030304,0.48484848484848486,0.1164778238263478,4
colorado,pv_only,warmup,recovery_6_24,single_imputation_flexible,2,34,0.11783236447801466,0.14507109512086325,0.20588235294117646,0.35294117647058826,0.38235294117647056,0.13740375508590286,4
colorado,pv_only,warmup,recovery_6_24,single_imputation_flexible,3,34,0.13412654339424343,0.16309395586233766,0.23529411764705882,0.2647058823529412,0.35294117647058826,0.14648061603152668,4
colorado,pv_only,warmup,recovery_6_24,single_imputation_flexible,4,34,0.17123021473951838,0.20133760669042272,0.20588235294117646,0.29411764705882354,0.3235294117647059,0.15128025092082162,4
colorado,irradiance_only,development_evaluation,normal,geometric_persistence,1,1720,0.049434041032662294,0.07120057780871782,0.44069767441860463,0.6947674418604651,0.8354651162790697,0.3939005758916067,0
colorado,irradiance_only,development_evaluation,normal,geometric_persistence,2,1720,0.07495351907074733,0.11930741592890953,0.42267441860465116,0.6802325581395349,0.8395348837209302,0.5324168721461389,0
colorado,irradiance_only,development_evaluation,normal,geometric_persistence,3,1719,0.09459395600422878,0.16117235093420493,0.4205933682373473,0.6713205351948808,0.8301337987201861,0.6241456792755015,0
colorado,irradiance_only,development_evaluation,normal,geometric_persistence,4,1720,0.10833008065037036,0.19459380322390665,0.413953488372093,0.6732558139534883,0.8308139534883721,0.6813231349077756,0
colorado,irradiance_only,development_evaluation,normal,multiple_imputation_compact,1,1720,0.04200026383707555,0.06289124638660167,0.5215116279069767,0.7366279069767442,0.8040697674418604,0.17902190578833946,0
colorado,irradiance_only,development_evaluation,normal,multiple_imputation_compact,2,1720,0.06415010857721373,0.09354669384160769,0.45348837209302323,0.6436046511627908,0.7180232558139535,0.21764532184538912,0
colorado,irradiance_only,development_evaluation,normal,multiple_imputation_compact,3,1719,0.07580723472515662,0.10916770047296759,0.4328097731239092,0.6079115764979639,0.6847004072134962,0.23851256469438137,0
colorado,irradiance_only,development_evaluation,normal,multiple_imputation_compact,4,1720,0.0803380865938121,0.11573128378716516,0.42790697674418604,0.6075581395348837,0.6912790697674419,0.2510318575779633,0
colorado,irradiance_only,development_evaluation,normal,multiple_imputation_flexible,1,1720,0.04579532346055718,0.06229287275741435,0.4052325581395349,0.5854651162790697,0.6651162790697674,0.11368003132495291,0
colorado,irradiance_only,development_evaluation,normal,multiple_imputation_flexible,2,1720,0.06854832654758557,0.08980834577625756,0.37267441860465117,0.5127906976744186,0.586046511627907,0.1343990943777126,0
colorado,irradiance_only,development_evaluation,normal,multiple_imputation_flexible,3,1719,0.08455307509407975,0.10856399549720255,0.3275159976730657,0.47469458987783597,0.539848749272833,0.14394523543988386,0
colorado,irradiance_only,development_evaluation,normal,multiple_imputation_flexible,4,1720,0.09149262650585399,0.11707799988552599,0.325,0.45930232558139533,0.5337209302325582,0.15039060165646226,0
colorado,irradiance_only,development_evaluation,normal,persistence,1,1720,0.07173099459447017,0.12025726120331666,0.41337209302325584,0.7191860465116279,0.8668604651162791,0.46575614720423336,0
colorado,irradiance_only,development_evaluation,normal,persistence,2,1720,0.11109074870427371,0.20127333581489734,0.42965116279069765,0.7168604651162791,0.8639534883720931,0.6245073431410348,0
colorado,irradiance_only,development_evaluation,normal,persistence,3,1719,0.13507810646566173,0.2556302148267061,0.4246655031995346,0.7236765561372891,0.8656195462478184,0.7379238135848826,0
colorado,irradiance_only,development_evaluation,normal,persistence,4,1720,0.14799396050085786,0.28586166179128997,0.4313953488372093,0.7168604651162791,0.8534883720930233,0.7865876424803895,0
colorado,irradiance_only,development_evaluation,normal,quantile_compact,1,1720,0.039571836598517596,0.06272666565062171,0.46162790697674416,0.7191860465116279,0.8552325581395349,0.37882822785327364,0
colorado,irradiance_only,development_evaluation,normal,quantile_compact,2,1720,0.05318154761562733,0.09146137414031279,0.4418604651162791,0.7011627906976744,0.8343023255813954,0.4462667176666463,0
colorado,irradiance_only,development_evaluation,normal,quantile_compact,3,1719,0.06109300488500135,0.10840106408102305,0.42292030250145435,0.7178592204770216,0.8417684700407213,0.46126234962590873,0
colorado,irradiance_only,development_evaluation,normal,quantile_compact,4,1720,0.06354229306408204,0.11606039131729329,0.44883720930232557,0.7191860465116279,0.8319767441860465,0.4598627393946987,0
colorado,irradiance_only,development_evaluation,normal,quantile_flexible,1,1720,0.038361775419344595,0.06034108096715209,0.40348837209302324,0.6703488372093023,0.8313953488372093,0.33406982354694764,0
colorado,irradiance_only,development_evaluation,normal,quantile_flexible,2,1720,0.05233888011619518,0.09130240858603338,0.37383720930232556,0.6761627906976744,0.8127906976744186,0.41282528250149575,0
colorado,irradiance_only,development_evaluation,normal,quantile_flexible,3,1719,0.06120371403874302,0.10848926267717177,0.3757998836532868,0.6672484002326934,0.803955788248982,0.427440356459288,0
colorado,irradiance_only,development_evaluation,normal,quantile_flexible,4,1720,0.06305611949691381,0.1135338878372337,0.37616279069767444,0.675,0.791860465116279,0.43016652851583653,0
colorado,irradiance_only,development_evaluation,normal,single_imputation_compact,1,1720,0.04204279872794966,0.0628978874844543,0.5215116279069767,0.736046511627907,0.8034883720930233,0.17885031944471796,0
colorado,irradiance_only,development_evaluation,normal,single_imputation_compact,2,1720,0.06414955220388248,0.09354148045747238,0.45290697674418606,0.6436046511627908,0.7180232558139535,0.21761869520254745,0
colorado,irradiance_only,development_evaluation,normal,single_imputation_compact,3,1719,0.07584130938576306,0.10919128929941223,0.43222803955788247,0.6084933100639907,0.6841186736474695,0.23846515573569504,0
colorado,irradiance_only,development_evaluation,normal,single_imputation_compact,4,1720,0.0803589146942687,0.11575705011555713,0.42790697674418604,0.6069767441860465,0.6906976744186046,0.25103680613049617,0
colorado,irradiance_only,development_evaluation,normal,single_imputation_flexible,1,1720,0.04586061292256571,0.0623003433938288,0.40581395348837207,0.5843023255813954,0.6645348837209303,0.11344527887017643,0
colorado,irradiance_only,development_evaluation,normal,single_imputation_flexible,2,1720,0.06854811562245201,0.08979616508235329,0.37267441860465117,0.5127906976744186,0.586046511627907,0.13435478503729767,0
colorado,irradiance_only,development_evaluation,normal,single_imputation_flexible,3,1719,0.08456949238539668,0.10857052796260173,0.3275159976730657,0.47469458987783597,0.539848749272833,0.14390552472706908,0
colorado,irradiance_only,development_evaluation,normal,single_imputation_flexible,4,1720,0.0915128713938276,0.11709751275942583,0.325,0.45930232558139533,0.5331395348837209,0.150375927390135,0
colorado,irradiance_only,development_evaluation,partial_restoration,geometric_persistence,1,154,0.0509391755544721,0.07246772831903953,0.487012987012987,0.6818181818181818,0.8636363636363636,0.4153817410584298,25
colorado,irradiance_only,development_evaluation,partial_restoration,geometric_persistence,2,153,0.07757885601429591,0.1221121288213482,0.45098039215686275,0.6797385620915033,0.8431372549019608,0.5619462593301995,25
colorado,irradiance_only,development_evaluation,partial_restoration,geometric_persistence,3,153,0.09586828560770116,0.16710439865268792,0.39215686274509803,0.673202614379085,0.8431372549019608,0.6576403161875113,24
colorado,irradiance_only,development_evaluation,partial_restoration,geometric_persistence,4,152,0.11691099006803587,0.21489898309045274,0.3881578947368421,0.6907894736842105,0.8421052631578947,0.7344334821404657,23
colorado,irradiance_only,development_evaluation,partial_restoration,multiple_imputation_compact,1,154,0.045666941437859654,0.06616064513388326,0.5454545454545454,0.7272727272727273,0.7922077922077922,0.1860909858193399,25
colorado,irradiance_only,development_evaluation,partial_restoration,multiple_imputation_compact,2,153,0.06489679662712688,0.0940134429958923,0.47058823529411764,0.6274509803921569,0.7320261437908496,0.22850899952746495,25
colorado,irradiance_only,development_evaluation,partial_restoration,multiple_imputation_compact,3,153,0.06489890219367965,0.0964629004526456,0.48366013071895425,0.6797385620915033,0.7516339869281046,0.25004935575959286,24
colorado,irradiance_only,development_evaluation,partial_restoration,multiple_imputation_compact,4,152,0.06498292062764965,0.09988268292555141,0.47368421052631576,0.6907894736842105,0.7828947368421053,0.2665876493574509,23
colorado,irradiance_only,development_evaluation,partial_restoration,multiple_imputation_flexible,1,154,0.05024111832025201,0.0687109141102987,0.38311688311688313,0.5714285714285714,0.6753246753246753,0.1234859041205953,25
colorado,irradiance_only,development_evaluation,partial_restoration,multiple_imputation_flexible,2,153,0.06913845481593402,0.09163078506553266,0.42483660130718953,0.5555555555555556,0.6078431372549019,0.15158852259940253,25
colorado,irradiance_only,development_evaluation,partial_restoration,multiple_imputation_flexible,3,153,0.07117598160477247,0.09633772851260357,0.3790849673202614,0.5228758169934641,0.6078431372549019,0.16427185938205133,24
colorado,irradiance_only,development_evaluation,partial_restoration,multiple_imputation_flexible,4,152,0.07596069672589996,0.10426374153234491,0.32894736842105265,0.48026315789473684,0.5855263157894737,0.1743370699242326,23
colorado,irradiance_only,development_evaluation,partial_restoration,persistence,1,154,0.0748728673788281,0.12622922177879112,0.4025974025974026,0.7142857142857143,0.8571428571428571,0.48752867299727837,25
colorado,irradiance_only,development_evaluation,partial_restoration,persistence,2,153,0.12061111027480112,0.2175886501907636,0.41830065359477125,0.6993464052287581,0.8104575163398693,0.6538725616557471,25
colorado,irradiance_only,development_evaluation,partial_restoration,persistence,3,153,0.14501615263788914,0.2752428613080675,0.37254901960784315,0.7189542483660131,0.8366013071895425,0.7749356590385122,24
colorado,irradiance_only,development_evaluation,partial_restoration,persistence,4,152,0.16673307729214412,0.3234268384196316,0.4144736842105263,0.6842105263157895,0.8092105263157895,0.8502305368271255,23
colorado,irradiance_only,development_evaluation,partial_restoration,quantile_compact,1,154,0.05181937432327576,0.09419376350298801,0.38311688311688313,0.6818181818181818,0.8831168831168831,0.3970949896404411,25
colorado,irradiance_only,development_evaluation,partial_restoration,quantile_compact,2,153,0.05556822087996318,0.09921547792428234,0.42483660130718953,0.7254901960784313,0.8496732026143791,0.4427445456750961,25
colorado,irradiance_only,development_evaluation,partial_restoration,quantile_compact,3,153,0.05786092748862758,0.10418745842304698,0.46405228758169936,0.8300653594771242,0.9150326797385621,0.46234240340145616,24
colorado,irradiance_only,development_evaluation,partial_restoration,quantile_compact,4,152,0.061512221343392466,0.11653623276269875,0.47368421052631576,0.8157894736842105,0.8947368421052632,0.4636556883478075,23
colorado,irradiance_only,development_evaluation,partial_restoration,quantile_flexible,1,154,0.05091329740640091,0.0864938455298413,0.2922077922077922,0.6363636363636364,0.8311688311688312,0.3720146093149606,25
colorado,irradiance_only,development_evaluation,partial_restoration,quantile_flexible,2,153,0.056586019395431834,0.10745321452992936,0.3790849673202614,0.6928104575163399,0.8627450980392157,0.42313972401684563,25
colorado,irradiance_only,development_evaluation,partial_restoration,quantile_flexible,3,153,0.057522993474821565,0.1048625259258485,0.4444444444444444,0.7581699346405228,0.8888888888888888,0.42871268849452515,24
colorado,irradiance_only,development_evaluation,partial_restoration,quantile_flexible,4,152,0.05950367204085577,0.11214405459817275,0.40131578947368424,0.7763157894736842,0.868421052631579,0.4365083048693485,23
colorado,irradiance_only,development_evaluation,partial_restoration,single_imputation_compact,1,154,0.046218855116400975,0.06645658591025876,0.538961038961039,0.7207792207792207,0.7792207792207793,0.18146647387712614,25
colorado,irradiance_only,development_evaluation,partial_restoration,single_imputation_compact,2,153,0.0632570883980222,0.09049375142111436,0.5098039215686274,0.6339869281045751,0.7058823529411765,0.2192392835005652,25
colorado,irradiance_only,development_evaluation,partial_restoration,single_imputation_compact,3,153,0.06323215990217568,0.09155436288933302,0.5098039215686274,0.6862745098039216,0.7516339869281046,0.23999713112260038,24
colorado,irradiance_only,development_evaluation,partial_restoration,single_imputation_compact,4,152,0.06202321658510118,0.09324709444999409,0.47368421052631576,0.7105263157894737,0.8026315789473685,0.25402042061542984,23
colorado,irradiance_only,development_evaluation,partial_restoration,single_imputation_flexible,1,154,0.051040924082344806,0.06813780603135046,0.37662337662337664,0.5454545454545454,0.6558441558441559,0.11398717451400187,25
colorado,irradiance_only,development_evaluation,partial_restoration,single_imputation_flexible,2,153,0.06799083731119968,0.08819335289246463,0.41830065359477125,0.5424836601307189,0.5882352941176471,0.13529803145640076,25
colorado,irradiance_only,development_evaluation,partial_restoration,single_imputation_flexible,3,153,0.07059022718190383,0.09263674243795515,0.38562091503267976,0.5359477124183006,0.6013071895424836,0.14547858870234529,24
colorado,irradiance_only,development_evaluation,partial_restoration,single_imputation_flexible,4,152,0.07600908564566229,0.10111688355446746,0.3092105263157895,0.5,0.5526315789473685,0.15317088761126765,23
colorado,irradiance_only,development_evaluation,recovery_0_6,geometric_persistence,1,75,0.0552086012496527,0.08035274017364478,0.4,0.6666666666666666,0.8133333333333334,0.43350369435001124,18
colorado,irradiance_only,development_evaluation,recovery_0_6,geometric_persistence,2,76,0.07173326859661804,0.10411162848350139,0.4342105263157895,0.6842105263157895,0.8289473684210527,0.5768989423160076,18
colorado,irradiance_only,development_evaluation,recovery_0_6,geometric_persistence,3,77,0.08466920615268501,0.13824163547827958,0.38961038961038963,0.7272727272727273,0.8441558441558441,0.6714775037015831,19
colorado,irradiance_only,development_evaluation,recovery_0_6,geometric_persistence,4,79,0.10497962360040822,0.18138564503779162,0.2911392405063291,0.5949367088607594,0.7468354430379747,0.6583861125385516,20
colorado,irradiance_only,development_evaluation,recovery_0_6,multiple_imputation_compact,1,75,0.04416854631969434,0.06944703424969438,0.4,0.64,0.7866666666666666,0.18433023587785918,18
colorado,irradiance_only,development_evaluation,recovery_0_6,multiple_imputation_compact,2,76,0.051193168448404165,0.07858720473151169,0.47368421052631576,0.6842105263157895,0.75,0.22205017059953092,18
colorado,irradiance_only,development_evaluation,recovery_0_6,multiple_imputation_compact,3,77,0.06329409274418767,0.09532015824718976,0.44155844155844154,0.6623376623376623,0.7792207792207793,0.2394713752123578,19
colorado,irradiance_only,development_evaluation,recovery_0_6,multiple_imputation_compact,4,79,0.07256405183091173,0.11003134696145098,0.379746835443038,0.6329113924050633,0.7088607594936709,0.2466815674893394,20
colorado,irradiance_only,development_evaluation,recovery_0_6,multiple_imputation_flexible,1,75,0.048665995073828544,0.06790203567874338,0.30666666666666664,0.52,0.6133333333333333,0.11638763743826253,18
colorado,irradiance_only,development_evaluation,recovery_0_6,multiple_imputation_flexible,2,76,0.05751699685266137,0.08104723761112283,0.27631578947368424,0.4473684210526316,0.5657894736842105,0.1371912339082543,18
colorado,irradiance_only,development_evaluation,recovery_0_6,multiple_imputation_flexible,3,77,0.0741633351853273,0.09893603369803072,0.3116883116883117,0.45454545454545453,0.5324675324675324,0.1448651078756229,19
colorado,irradiance_only,development_evaluation,recovery_0_6,multiple_imputation_flexible,4,79,0.08858646001549954,0.11518266190680881,0.31645569620253167,0.4050632911392405,0.4810126582278481,0.1483581082880273,20
colorado,irradiance_only,development_evaluation,recovery_0_6,persistence,1,75,0.07978642742574214,0.1329425380037378,0.41333333333333333,0.6666666666666666,0.84,0.5206650320120865,18
colorado,irradiance_only,development_evaluation,recovery_0_6,persistence,2,76,0.12133002895142611,0.2211604865997149,0.3815789473684211,0.6973684210526315,0.8421052631578947,0.7009875853544807,18
colorado,irradiance_only,development_evaluation,recovery_0_6,persistence,3,77,0.15282957467448394,0.29853572224909525,0.3116883116883117,0.7142857142857143,0.8701298701298701,0.8369428951414479,19
colorado,irradiance_only,development_evaluation,recovery_0_6,persistence,4,79,0.17962553524412503,0.3500921057167679,0.2911392405063291,0.5822784810126582,0.759493670886076,0.8403146717103355,20
colorado,irradiance_only,development_evaluation,recovery_0_6,quantile_compact,1,75,0.04351967435871929,0.07422912830054304,0.4,0.72,0.92,0.41566370919207346,18
colorado,irradiance_only,development_evaluation,recovery_0_6,quantile_compact,2,76,0.0482411649118163,0.07951679104357252,0.40789473684210525,0.8026315789473685,0.8552631578947368,0.47053697386817117,18
colorado,irradiance_only,development_evaluation,recovery_0_6,quantile_compact,3,77,0.054465886371155244,0.09011759775576234,0.44155844155844154,0.7402597402597403,0.8701298701298701,0.47137821809472824,19
colorado,irradiance_only,development_evaluation,recovery_0_6,quantile_compact,4,79,0.05880771325834836,0.10900891451458432,0.4177215189873418,0.7468354430379747,0.8481012658227848,0.43367472070661656,20
colorado,irradiance_only,development_evaluation,recovery_0_6,quantile_flexible,1,75,0.04091294647171119,0.06643675227455025,0.38666666666666666,0.7333333333333333,0.8666666666666667,0.3573732442485661,18
colorado,irradiance_only,development_evaluation,recovery_0_6,quantile_flexible,2,76,0.04714013484823797,0.08100185246727173,0.34210526315789475,0.7105263157894737,0.8421052631578947,0.4297313612313836,18
colorado,irradiance_only,development_evaluation,recovery_0_6,quantile_flexible,3,77,0.05691125500261353,0.09657079974518099,0.37662337662337664,0.6623376623376623,0.8051948051948052,0.4323102788757695,19
colorado,irradiance_only,development_evaluation,recovery_0_6,quantile_flexible,4,79,0.06055295315762188,0.10933101725978796,0.3037974683544304,0.6582278481012658,0.8354430379746836,0.4071287371479199,20
colorado,irradiance_only,development_evaluation,recovery_0_6,single_imputation_compact,1,75,0.04416854631969436,0.06944703424969441,0.4,0.64,0.7866666666666666,0.18433023587785918,18
colorado,irradiance_only,development_evaluation,recovery_0_6,single_imputation_compact,2,76,0.051193168448404165,0.0785872047315117,0.47368421052631576,0.6842105263157895,0.75,0.22205017059953092,18
colorado,irradiance_only,development_evaluation,recovery_0_6,single_imputation_compact,3,77,0.06329409274418768,0.09532015824718977,0.44155844155844154,0.6623376623376623,0.7792207792207793,0.2394713752123578,19
colorado,irradiance_only,development_evaluation,recovery_0_6,single_imputation_compact,4,79,0.07256405183091173,0.11003134696145098,0.379746835443038,0.6329113924050633,0.7088607594936709,0.2466815674893394,20
colorado,irradiance_only,development_evaluation,recovery_0_6,single_imputation_flexible,1,75,0.048665995073828544,0.06790203567874338,0.30666666666666664,0.52,0.6133333333333333,0.11638763743826253,18
colorado,irradiance_only,development_evaluation,recovery_0_6,single_imputation_flexible,2,76,0.05751699685266136,0.08104723761112283,0.27631578947368424,0.4473684210526316,0.5657894736842105,0.1371912339082543,18
colorado,irradiance_only,development_evaluation,recovery_0_6,single_imputation_flexible,3,77,0.07416333518532732,0.09893603369803074,0.3116883116883117,0.45454545454545453,0.5324675324675324,0.1448651078756229,19
colorado,irradiance_only,development_evaluation,recovery_0_6,single_imputation_flexible,4,79,0.08858646001549954,0.11518266190680881,0.31645569620253167,0.4050632911392405,0.4810126582278481,0.1483581082880273,20
colorado,irradiance_only,development_evaluation,recovery_6_24,geometric_persistence,1,233,0.05034030452851332,0.07591044233550645,0.41201716738197425,0.6824034334763949,0.8369098712446352,0.3940757567694946,26
colorado,irradiance_only,development_evaluation,recovery_6_24,geometric_persistence,2,232,0.07513481861240304,0.12355481348876345,0.39655172413793105,0.6767241379310345,0.8362068965517241,0.5363799797425963,26
colorado,irradiance_only,development_evaluation,recovery_6_24,geometric_persistence,3,231,0.09961485021516106,0.17421755509232179,0.36796536796536794,0.6536796536796536,0.8138528138528138,0.6282002141119242,26
colorado,irradiance_only,development_evaluation,recovery_6_24,geometric_persistence,4,229,0.11445154201325422,0.20858223796152423,0.4148471615720524,0.6724890829694323,0.834061135371179,0.7091236229973186,26
colorado,irradiance_only,development_evaluation,recovery_6_24,multiple_imputation_compact,1,233,0.04383371359220449,0.06553909366455282,0.4978540772532189,0.6909871244635193,0.7939914163090128,0.17920142786988394,26
colorado,irradiance_only,development_evaluation,recovery_6_24,multiple_imputation_compact,2,232,0.06651576171949886,0.09486824391316517,0.4827586206896552,0.6120689655172413,0.6939655172413793,0.21868985711908517,26
colorado,irradiance_only,development_evaluation,recovery_6_24,multiple_imputation_compact,3,231,0.0761378954472124,0.1068475277368012,0.4675324675324675,0.6320346320346321,0.7012987012987013,0.23926500798613373,26
colorado,irradiance_only,development_evaluation,recovery_6_24,multiple_imputation_compact,4,229,0.08343808427296676,0.11818154231052128,0.42358078602620086,0.6331877729257642,0.6986899563318777,0.2542910813021175,26
colorado,irradiance_only,development_evaluation,recovery_6_24,multiple_imputation_flexible,1,233,0.050454943719716795,0.0674069927790635,0.41201716738197425,0.5450643776824035,0.6051502145922747,0.11379866634657207,26
colorado,irradiance_only,development_evaluation,recovery_6_24,multiple_imputation_flexible,2,232,0.07283045586862708,0.09446274886226791,0.34913793103448276,0.4698275862068966,0.5560344827586207,0.1352124614337211,26
colorado,irradiance_only,development_evaluation,recovery_6_24,multiple_imputation_flexible,3,231,0.0849462913482969,0.10734504041050816,0.38095238095238093,0.48917748917748916,0.5541125541125541,0.14435685297620293,26
colorado,irradiance_only,development_evaluation,recovery_6_24,multiple_imputation_flexible,4,229,0.09818228717063654,0.12364094696234537,0.32751091703056767,0.4366812227074236,0.5414847161572053,0.15241980079609707,26
colorado,irradiance_only,development_evaluation,recovery_6_24,persistence,1,233,0.0728097101311998,0.12227335081966523,0.3948497854077253,0.7167381974248928,0.871244635193133,0.46578902780917575,26
colorado,irradiance_only,development_evaluation,recovery_6_24,persistence,2,232,0.11327525676183278,0.2075321235581868,0.39655172413793105,0.7068965517241379,0.8448275862068966,0.6259275645924212,26
