split,scenario,phase,method,horizon,n,nwis,wis_kw,mae_kw,coverage50,coverage80,coverage90,width90_kw,events
development_evaluation,joint,background,recovery,2,473,0.07955893744014512,21.536604365047282,51.19171282272056,0.6892177589852009,0.8900634249471459,0.9556025369978859,142.815033194371,0
development_evaluation,joint,background,recovery,3,481,0.10045896287447607,27.19424125012067,73.74056705405269,0.7713097713097713,0.8503118503118503,0.9397089397089398,153.9684905821665,0
development_evaluation,joint,background,recovery,4,489,0.10723295045349916,29.027959687762227,82.60533261758691,0.7014314928425358,0.8977505112474438,0.9447852760736196,159.3584756386792,0
development_evaluation,joint,background,rolling,1,465,0.07390259371798882,20.005432119459574,57.92451482861167,0.7440860215053764,0.8946236559139785,0.956989247311828,119.74339738294609,0
development_evaluation,joint,background,rolling,2,473,0.07955855916048306,21.536501964742765,51.19171282272056,0.6892177589852009,0.8900634249471459,0.9556025369978859,142.815033194371,0
development_evaluation,joint,background,rolling,3,481,0.10045854792865,27.19412892428555,73.74056705405269,0.7713097713097713,0.8503118503118503,0.9397089397089398,153.9684905821665,0
development_evaluation,joint,background,rolling,4,489,0.10723295045349916,29.027959687762227,82.60533261758691,0.7014314928425358,0.8977505112474438,0.9447852760736196,159.3584756386792,0
development_evaluation,joint,outage,context,1,47,0.07940963805459418,21.496189021378644,35.90166771369365,0.6595744680851063,0.8297872340425532,1.0,188.88017993729338,8
development_evaluation,joint,outage,context,2,39,0.07950884479019066,21.52304428470461,38.0275641784763,0.7435897435897436,0.9743589743589743,1.0,173.46016621784815,8
development_evaluation,joint,outage,context,3,31,0.07692598245866834,20.823863451561518,39.74270891005605,0.8387096774193549,0.9354838709677419,1.0,157.01867272856344,8
development_evaluation,joint,outage,context,4,23,0.08071627259567384,21.849894991648906,60.08381304347826,0.8695652173913043,0.9565217391304348,1.0,135.7448785803038,8
development_evaluation,joint,outage,persistence,1,47,0.137406440205868,37.195923363728475,52.349279787234046,0.02127659574468085,0.3617021276595745,0.6808510638297872,103.38286382978724,8
development_evaluation,joint,outage,persistence,2,39,0.13182548911089734,35.6851599023199,55.6870094017094,0.07692307692307693,0.5897435897435898,0.8717948717948718,171.04473846153846,8
development_evaluation,joint,outage,persistence,3,31,0.13325698703424074,36.07266639016897,58.81883440860216,0.06451612903225806,0.7419354838709677,0.8709677419354839,208.5838494623656,8
development_evaluation,joint,outage,persistence,4,23,0.13346635767556086,36.12934302277433,62.19361739130434,0.21739130434782608,0.782608695652174,0.9130434782608695,240.30854492753625,8
development_evaluation,joint,outage,quantile_raw,1,47,0.07940767337294598,21.495657182056473,35.90166771369365,0.6595744680851063,0.8297872340425532,1.0,188.88017993729338,8
development_evaluation,joint,outage,quantile_raw,2,39,0.07950884479019066,21.52304428470461,38.0275641784763,0.7435897435897436,0.9743589743589743,1.0,173.46016621784815,8
development_evaluation,joint,outage,quantile_raw,3,31,0.07692598245866834,20.823863451561518,39.74270891005605,0.8387096774193549,0.9354838709677419,1.0,157.01867272856344,8
development_evaluation,joint,outage,quantile_raw,4,23,0.08071627259567384,21.849894991648906,60.08381304347826,0.8695652173913043,0.9565217391304348,1.0,135.7448785803038,8
development_evaluation,joint,outage,recovery,1,47,0.07940767337294598,21.495657182056473,35.90166771369365,0.6595744680851063,0.8297872340425532,1.0,188.88017993729338,8
development_evaluation,joint,outage,recovery,2,39,0.07950884479019066,21.52304428470461,38.0275641784763,0.7435897435897436,0.9743589743589743,1.0,173.46016621784815,8
development_evaluation,joint,outage,recovery,3,31,0.07692598245866834,20.823863451561518,39.74270891005605,0.8387096774193549,0.9354838709677419,1.0,157.01867272856344,8
development_evaluation,joint,outage,recovery,4,23,0.08071627259567384,21.849894991648906,60.08381304347826,0.8695652173913043,0.9565217391304348,1.0,135.7448785803038,8
development_evaluation,joint,outage,rolling,1,47,0.07940767337294598,21.495657182056473,35.90166771369365,0.6595744680851063,0.8297872340425532,1.0,188.88017993729338,8
development_evaluation,joint,outage,rolling,2,39,0.07950884479019066,21.52304428470461,38.0275641784763,0.7435897435897436,0.9743589743589743,1.0,173.46016621784815,8
development_evaluation,joint,outage,rolling,3,31,0.07692598245866834,20.823863451561518,39.74270891005605,0.8387096774193549,0.9354838709677419,1.0,157.01867272856344,8
development_evaluation,joint,outage,rolling,4,23,0.08071627259567384,21.849894991648906,60.08381304347826,0.8695652173913043,0.9565217391304348,1.0,135.7448785803038,8
development_evaluation,joint,recovery,context,1,83,0.07360846612683936,19.925811780535412,57.935086896791105,0.7228915662650602,0.891566265060241,0.963855421686747,122.9613642280106,8
development_evaluation,joint,recovery,context,2,83,0.07953650216619074,21.530531136387832,49.56154872226119,0.7228915662650602,0.9036144578313253,0.963855421686747,143.2481963522447,8
development_evaluation,joint,recovery,context,3,83,0.09937650031739409,26.90121863591858,73.84776233613918,0.7951807228915663,0.9036144578313253,0.9518072289156626,154.33337637371062,8
development_evaluation,joint,recovery,context,4,83,0.10192744858127524,27.591760330951207,81.06428855421686,0.7108433734939759,0.927710843373494,0.9518072289156626,158.38433505544123,8
development_evaluation,joint,recovery,persistence,1,83,0.062327890134605664,16.87215985943775,27.318096987951808,0.07228915662650602,0.7228915662650602,0.9036144578313253,109.02721405622489,8
development_evaluation,joint,recovery,persistence,2,83,0.10392279476235196,28.131900542168673,46.008309036144574,0.14457831325301204,0.6987951807228916,0.8795180722891566,159.36695883534136,8
development_evaluation,joint,recovery,persistence,3,83,0.13105910580948524,35.47769994262766,61.210963654618475,0.20481927710843373,0.7108433734939759,0.8795180722891566,187.8673937751004,8
development_evaluation,joint,recovery,persistence,4,83,0.14809915532095133,40.09044134538153,72.60562228915663,0.24096385542168675,0.6987951807228916,0.891566265060241,203.25454497991967,8
development_evaluation,joint,recovery,quantile_raw,1,83,0.07360846612683936,19.925811780535412,57.935086896791105,0.7228915662650602,0.891566265060241,0.963855421686747,122.9613642280106,8
development_evaluation,joint,recovery,quantile_raw,2,83,0.07953650216619074,21.530531136387832,49.56154872226119,0.7228915662650602,0.9036144578313253,0.963855421686747,143.2481963522447,8
development_evaluation,joint,recovery,quantile_raw,3,83,0.09937650031739409,26.90121863591858,73.84776233613918,0.7951807228915663,0.9036144578313253,0.9518072289156626,154.33337637371062,8
development_evaluation,joint,recovery,quantile_raw,4,83,0.10192744858127524,27.591760330951207,81.06428855421686,0.7108433734939759,0.927710843373494,0.9518072289156626,158.38433505544123,8
development_evaluation,joint,recovery,recovery,1,83,0.07360846612683936,19.925811780535412,57.935086896791105,0.7228915662650602,0.891566265060241,0.963855421686747,122.9613642280106,8
development_evaluation,joint,recovery,recovery,2,83,0.07953650216619074,21.530531136387832,49.56154872226119,0.7228915662650602,0.9036144578313253,0.963855421686747,143.2481963522447,8
development_evaluation,joint,recovery,recovery,3,83,0.09937650031739409,26.90121863591858,73.84776233613918,0.7951807228915663,0.9036144578313253,0.9518072289156626,154.33337637371062,8
development_evaluation,joint,recovery,recovery,4,83,0.10192744858127524,27.591760330951207,81.06428855421686,0.7108433734939759,0.927710843373494,0.9518072289156626,158.38433505544123,8
development_evaluation,joint,recovery,rolling,1,83,0.07360846612683936,19.925811780535412,57.935086896791105,0.7228915662650602,0.891566265060241,0.963855421686747,122.9613642280106,8
development_evaluation,joint,recovery,rolling,2,83,0.07953650216619074,21.530531136387832,49.56154872226119,0.7228915662650602,0.9036144578313253,0.963855421686747,143.2481963522447,8
development_evaluation,joint,recovery,rolling,3,83,0.09937650031739409,26.90121863591858,73.84776233613918,0.7951807228915663,0.9036144578313253,0.9518072289156626,154.33337637371062,8
development_evaluation,joint,recovery,rolling,4,83,0.10192744858127524,27.591760330951207,81.06428855421686,0.7108433734939759,0.927710843373494,0.9518072289156626,158.38433505544123,8
development_evaluation,no_backfill,background,context,1,465,0.0741725187495079,20.07850082549179,57.983945036622266,0.7462365591397849,0.896774193548387,0.956989247311828,118.98905287401946,0
development_evaluation,no_backfill,background,context,2,473,0.07965859894321756,21.563582733928992,51.38889380925976,0.6871035940803383,0.8879492600422833,0.9513742071881607,141.73995926450934,0
development_evaluation,no_backfill,background,context,3,481,0.10062299409455203,27.23864450139523,73.91573098557723,0.7713097713097713,0.8565488565488566,0.9376299376299376,153.05092865955731,0
development_evaluation,no_backfill,background,context,4,489,0.1071952983855007,29.017767272955037,82.60533261758691,0.7034764826175869,0.8977505112474438,0.9447852760736196,158.5912896877108,0
development_evaluation,no_backfill,background,persistence,1,465,0.06972464311769888,18.874460891961085,28.642285197132615,0.04086021505376344,0.6043010752688172,0.8043010752688172,85.03500713261649,0
development_evaluation,no_backfill,background,persistence,2,473,0.11192290755338195,30.297531074700494,47.66074686398872,0.080338266384778,0.6448202959830867,0.828752642706131,139.56965704721637,0
development_evaluation,no_backfill,background,persistence,3,481,0.13620231977675643,36.869967963567966,60.410764691614695,0.14553014553014554,0.6611226611226612,0.8378378378378378,171.86137127512126,0
development_evaluation,no_backfill,background,persistence,4,489,0.14923983536981536,40.39922343460901,69.53973507157464,0.20449897750511248,0.7259713701431493,0.8404907975460123,192.7612342876619,0
development_evaluation,no_backfill,background,quantile_raw,1,465,0.07407175985499656,20.05122539274757,57.983945036622266,0.7462365591397849,0.896774193548387,0.956989247311828,118.8193080163159,0
development_evaluation,no_backfill,background,quantile_raw,2,473,0.07957056305493401,21.539751418970635,51.38889380925976,0.6871035940803383,0.8879492600422833,0.9513742071881607,141.63328478634088,0
development_evaluation,no_backfill,background,quantile_raw,3,481,0.10059601988288383,27.231342582296655,73.91573098557723,0.7713097713097713,0.8503118503118503,0.9376299376299376,153.01899353384403,0
development_evaluation,no_backfill,background,quantile_raw,4,489,0.10717138160955274,29.011293001705926,82.60533261758691,0.7014314928425358,0.8977505112474438,0.9447852760736196,158.5912896877108,0
development_evaluation,no_backfill,background,recovery,1,465,0.07417700733694697,20.079715886111547,57.983945036622266,0.7462365591397849,0.896774193548387,0.956989247311828,118.99887350121372,0
development_evaluation,no_backfill,background,recovery,2,473,0.07965334950837824,21.56216171191799,51.38889380925976,0.6871035940803383,0.8879492600422833,0.9513742071881607,141.73995926450934,0
development_evaluation,no_backfill,background,recovery,3,481,0.10060198786448794,27.232958114916883,73.91573098557723,0.7713097713097713,0.8503118503118503,0.9376299376299376,153.01899353384403,0
development_evaluation,no_backfill,background,recovery,4,489,0.10717138160955274,29.011293001705926,82.60533261758691,0.7014314928425358,0.8977505112474438,0.9447852760736196,158.5912896877108,0
development_evaluation,no_backfill,background,rolling,1,465,0.07417700733694697,20.079715886111547,57.983945036622266,0.7462365591397849,0.896774193548387,0.956989247311828,118.99887350121372,0
development_evaluation,no_backfill,background,rolling,2,473,0.07965297122871619,21.56205931161347,51.38889380925976,0.6871035940803383,0.8879492600422833,0.9513742071881607,141.73995926450934,0
development_evaluation,no_backfill,background,rolling,3,481,0.10060157291866186,27.232845789081765,73.91573098557723,0.7713097713097713,0.8503118503118503,0.9376299376299376,153.01899353384403,0
development_evaluation,no_backfill,background,rolling,4,489,0.10717138160955274,29.011293001705926,82.60533261758691,0.7014314928425358,0.8977505112474438,0.9447852760736196,158.5912896877108,0
development_evaluation,no_backfill,outage,context,1,47,0.07940767337294598,21.495657182056473,35.90166771369365,0.6595744680851063,0.8297872340425532,1.0,188.88017993729338,8
development_evaluation,no_backfill,outage,context,2,39,0.07950884479019066,21.52304428470461,38.0275641784763,0.7435897435897436,0.9743589743589743,1.0,173.46016621784815,8
development_evaluation,no_backfill,outage,context,3,31,0.07692598245866834,20.823863451561518,39.74270891005605,0.8387096774193549,0.9354838709677419,1.0,157.01867272856344,8
development_evaluation,no_backfill,outage,context,4,23,0.08071627259567384,21.849894991648906,60.08381304347826,0.8695652173913043,0.9565217391304348,1.0,135.7448785803038,8
development_evaluation,no_backfill,outage,persistence,1,47,0.1423609258184249,38.53710261904762,52.349279787234046,0.0,0.2978723404255319,0.574468085106383,89.49318049645392,8
development_evaluation,no_backfill,outage,persistence,2,39,0.13509351750740745,36.569815189255195,55.6870094017094,0.05128205128205128,0.5897435897435898,0.8205128205128205,161.84649145299144,8
development_evaluation,no_backfill,outage,persistence,3,31,0.13583348265888576,36.770123755760366,58.81883440860216,0.06451612903225806,0.7096774193548387,0.8387096774193549,199.86493172043012,8
development_evaluation,no_backfill,outage,persistence,4,23,0.13578929774122914,36.75816289855073,62.19361739130434,0.17391304347826086,0.7391304347826086,0.9130434782608695,238.51046521739133,8
development_evaluation,no_backfill,outage,quantile_raw,1,47,0.07940767337294598,21.495657182056473,35.90166771369365,0.6595744680851063,0.8297872340425532,1.0,188.88017993729338,8
development_evaluation,no_backfill,outage,quantile_raw,2,39,0.07950884479019066,21.52304428470461,38.0275641784763,0.7435897435897436,0.9743589743589743,1.0,173.46016621784815,8
development_evaluation,no_backfill,outage,quantile_raw,3,31,0.07692598245866834,20.823863451561518,39.74270891005605,0.8387096774193549,0.9354838709677419,1.0,157.01867272856344,8
development_evaluation,no_backfill,outage,quantile_raw,4,23,0.08071627259567384,21.849894991648906,60.08381304347826,0.8695652173913043,0.9565217391304348,1.0,135.7448785803038,8
development_evaluation,no_backfill,outage,recovery,1,47,0.07940767337294598,21.495657182056473,35.90166771369365,0.6595744680851063,0.8297872340425532,1.0,188.88017993729338,8
development_evaluation,no_backfill,outage,recovery,2,39,0.07950884479019066,21.52304428470461,38.0275641784763,0.7435897435897436,0.9743589743589743,1.0,173.46016621784815,8
development_evaluation,no_backfill,outage,recovery,3,31,0.07692598245866834,20.823863451561518,39.74270891005605,0.8387096774193549,0.9354838709677419,1.0,157.01867272856344,8
development_evaluation,no_backfill,outage,recovery,4,23,0.08071627259567384,21.849894991648906,60.08381304347826,0.8695652173913043,0.9565217391304348,1.0,135.7448785803038,8
development_evaluation,no_backfill,outage,rolling,1,47,0.07940767337294598,21.495657182056473,35.90166771369365,0.6595744680851063,0.8297872340425532,1.0,188.88017993729338,8
development_evaluation,no_backfill,outage,rolling,2,39,0.07950884479019066,21.52304428470461,38.0275641784763,0.7435897435897436,0.9743589743589743,1.0,173.46016621784815,8
development_evaluation,no_backfill,outage,rolling,3,31,0.07692598245866834,20.823863451561518,39.74270891005605,0.8387096774193549,0.9354838709677419,1.0,157.01867272856344,8
development_evaluation,no_backfill,outage,rolling,4,23,0.08071627259567384,21.849894991648906,60.08381304347826,0.8695652173913043,0.9565217391304348,1.0,135.7448785803038,8
development_evaluation,no_backfill,recovery,context,1,83,0.07359427469404745,19.921970159678644,58.072951620432164,0.6746987951807228,0.9036144578313253,0.963855421686747,125.02147882753933,8
development_evaluation,no_backfill,recovery,context,2,83,0.08096837699598437,21.918139652812968,51.75024984320563,0.7349397590361446,0.9036144578313253,0.9759036144578314,141.590766741984,8
development_evaluation,no_backfill,recovery,context,3,83,0.09935197295521793,26.894579078977493,73.82837344143424,0.8072289156626506,0.8795180722891566,0.963855421686747,157.9810181394313,8
development_evaluation,no_backfill,recovery,context,4,83,0.10132283264223815,27.428090796253866,81.06428855421686,0.7228915662650602,0.9518072289156626,0.963855421686747,160.63528746947904,8
development_evaluation,no_backfill,recovery,persistence,1,83,0.06589572094912978,17.837971660929433,27.318096987951808,0.03614457831325301,0.5903614457831325,0.8192771084337349,86.34076164658634,8
development_evaluation,no_backfill,recovery,persistence,2,83,0.10908748191351082,29.529981353987377,46.008309036144574,0.08433734939759036,0.6385542168674698,0.8554216867469879,145.65952550200805,8
development_evaluation,no_backfill,recovery,persistence,3,83,0.1376397696013883,37.259085631095815,61.210963654618475,0.0963855421686747,0.6867469879518072,0.8674698795180723,176.17844417670682,8
development_evaluation,no_backfill,recovery,persistence,4,83,0.15382462473250436,41.64032591508893,72.60562228915663,0.21686746987951808,0.6987951807228916,0.8674698795180723,199.9260690763052,8
development_evaluation,no_backfill,recovery,quantile_raw,1,83,0.07359427469404745,19.921970159678644,58.072951620432164,0.6746987951807228,0.9036144578313253,0.963855421686747,125.02147882753933,8
development_evaluation,no_backfill,recovery,quantile_raw,2,83,0.08096729912682682,21.917847873632017,51.75024984320563,0.7349397590361446,0.9036144578313253,0.9759036144578314,141.590766741984,8
development_evaluation,no_backfill,recovery,quantile_raw,3,83,0.09934386608698718,26.892384549747426,73.82837344143424,0.8072289156626506,0.8795180722891566,0.963855421686747,157.9810181394313,8
development_evaluation,no_backfill,recovery,quantile_raw,4,83,0.10132283264223815,27.428090796253866,81.06428855421686,0.7228915662650602,0.9518072289156626,0.963855421686747,160.63528746947904,8
development_evaluation,no_backfill,recovery,recovery,1,83,0.07359427469404745,19.921970159678644,58.072951620432164,0.6746987951807228,0.9036144578313253,0.963855421686747,125.02147882753933,8
development_evaluation,no_backfill,recovery,recovery,2,83,0.08096729912682682,21.917847873632017,51.75024984320563,0.7349397590361446,0.9036144578313253,0.9759036144578314,141.590766741984,8
development_evaluation,no_backfill,recovery,recovery,3,83,0.09934386608698718,26.892384549747426,73.82837344143424,0.8072289156626506,0.8795180722891566,0.963855421686747,157.9810181394313,8
development_evaluation,no_backfill,recovery,recovery,4,83,0.10132283264223815,27.428090796253866,81.06428855421686,0.7228915662650602,0.9518072289156626,0.963855421686747,160.63528746947904,8
development_evaluation,no_backfill,recovery,rolling,1,83,0.07359427469404745,19.921970159678644,58.072951620432164,0.6746987951807228,0.9036144578313253,0.963855421686747,125.02147882753933,8
development_evaluation,no_backfill,recovery,rolling,2,83,0.08096729912682682,21.917847873632017,51.75024984320563,0.7349397590361446,0.9036144578313253,0.9759036144578314,141.590766741984,8
development_evaluation,no_backfill,recovery,rolling,3,83,0.09934386608698718,26.892384549747426,73.82837344143424,0.8072289156626506,0.8795180722891566,0.963855421686747,157.9810181394313,8
development_evaluation,no_backfill,recovery,rolling,4,83,0.10132283264223815,27.428090796253866,81.06428855421686,0.7228915662650602,0.9518072289156626,0.963855421686747,160.63528746947904,8
development_evaluation,pv_first,background,context,1,465,0.07389682890214967,20.003871583811915,57.92451482861167,0.7440860215053764,0.8946236559139785,0.956989247311828,119.72874010536114,0
development_evaluation,pv_first,background,context,2,473,0.07956418687498444,21.538025387058287,51.19171282272056,0.6892177589852009,0.8900634249471459,0.9556025369978859,142.815033194371,0
development_evaluation,pv_first,background,context,3,481,0.10048340401593969,27.200857467114876,73.74056705405269,0.7713097713097713,0.8565488565488566,0.9397089397089398,153.98698914005783,0
development_evaluation,pv_first,background,context,4,489,0.10725697579591544,29.034463347954308,82.60533261758691,0.7034764826175869,0.8977505112474438,0.9447852760736196,159.36053286468726,0
development_evaluation,pv_first,background,persistence,1,465,0.06742451183151303,18.25181535279058,28.58342569892473,0.060215053763440864,0.6494623655913978,0.8516129032258064,93.82165602150538,0
development_evaluation,pv_first,background,persistence,2,473,0.10970123562259455,29.696124483036343,47.54501888653982,0.09936575052854123,0.6596194503171248,0.8350951374207188,145.8999878083157,0
development_evaluation,pv_first,background,persistence,3,481,0.13399011196556448,36.271123309078305,60.24005990990991,0.1683991683991684,0.6860706860706861,0.8440748440748441,174.8971252252252,0
development_evaluation,pv_first,background,persistence,4,489,0.14768413723479695,39.97809594945954,69.42779369461486,0.23517382413087934,0.7321063394683026,0.8445807770961146,194.5418693933197,0
development_evaluation,pv_first,background,quantile_raw,1,465,0.07387361637112691,19.997587951664052,57.92451482861167,0.7440860215053764,0.8946236559139785,0.956989247311828,119.72628730331812,0
development_evaluation,pv_first,background,quantile_raw,2,473,0.07947615098670088,21.514194072099933,51.19171282272056,0.6892177589852009,0.8900634249471459,0.9556025369978859,142.70835871620255,0
development_evaluation,pv_first,background,quantile_raw,3,481,0.10045299489287196,27.19262571750044,73.74056705405269,0.7713097713097713,0.8503118503118503,0.9397089397089398,153.9684905821665,0
development_evaluation,pv_first,background,quantile_raw,4,489,0.10723295045349916,29.027959687762227,82.60533261758691,0.7014314928425358,0.8977505112474438,0.9447852760736196,159.3584756386792,0
development_evaluation,pv_first,background,recovery,1,465,0.07390259371798882,20.005432119459574,57.92451482861167,0.7440860215053764,0.8946236559139785,0.956989247311828,119.74339738294609,0
development_evaluation,pv_first,background,recovery,2,473,0.07955893744014512,21.536604365047282,51.19171282272056,0.6892177589852009,0.8900634249471459,0.9556025369978859,142.815033194371,0
development_evaluation,pv_first,background,recovery,3,481,0.10045896287447607,27.19424125012067,73.74056705405269,0.7713097713097713,0.8503118503118503,0.9397089397089398,153.9684905821665,0
development_evaluation,pv_first,background,recovery,4,489,0.10723295045349916,29.027959687762227,82.60533261758691,0.7014314928425358,0.8977505112474438,0.9447852760736196,159.3584756386792,0
development_evaluation,pv_first,background,rolling,1,465,0.07390259371798882,20.005432119459574,57.92451482861167,0.7440860215053764,0.8946236559139785,0.956989247311828,119.74339738294609,0
development_evaluation,pv_first,background,rolling,2,473,0.07955855916048306,21.536501964742765,51.19171282272056,0.6892177589852009,0.8900634249471459,0.9556025369978859,142.815033194371,0
development_evaluation,pv_first,background,rolling,3,481,0.10045854792865,27.19412892428555,73.74056705405269,0.7713097713097713,0.8503118503118503,0.9397089397089398,153.9684905821665,0
development_evaluation,pv_first,background,rolling,4,489,0.10723295045349916,29.027959687762227,82.60533261758691,0.7014314928425358,0.8977505112474438,0.9447852760736196,159.3584756386792,0
development_evaluation,pv_first,outage,context,1,47,0.0794106203954183,21.496454941039733,35.90166771369365,0.6595744680851063,0.8297872340425532,1.0,188.88017993729338,8
development_evaluation,pv_first,outage,context,2,39,0.07950884479019066,21.52304428470461,38.0275641784763,0.7435897435897436,0.9743589743589743,1.0,173.46016621784815,8
development_evaluation,pv_first,outage,context,3,31,0.07692598245866834,20.823863451561518,39.74270891005605,0.8387096774193549,0.9354838709677419,1.0,157.01867272856344,8
development_evaluation,pv_first,outage,context,4,23,0.08071627259567384,21.849894991648906,60.08381304347826,0.8695652173913043,0.9565217391304348,1.0,135.7448785803038,8
development_evaluation,pv_first,outage,persistence,1,47,0.1387464218250631,37.55865638804458,52.349279787234046,0.02127659574468085,0.3404255319148936,0.6808510638297872,98.34683014184397,8
development_evaluation,pv_first,outage,persistence,2,39,0.13293210443868,35.984720671550676,55.6870094017094,0.07692307692307693,0.5897435897435898,0.8717948717948718,166.57613504273505,8
development_evaluation,pv_first,outage,persistence,3,31,0.13427283633998902,36.347656797235025,58.81883440860216,0.06451612903225806,0.7419354838709677,0.8709677419354839,204.78287795698924,8
development_evaluation,pv_first,outage,persistence,4,23,0.13442763244743136,36.38956010351967,62.19361739130434,0.17391304347826086,0.782608695652174,0.9130434782608695,239.40090724637682,8
development_evaluation,pv_first,outage,quantile_raw,1,47,0.07940767337294598,21.495657182056473,35.90166771369365,0.6595744680851063,0.8297872340425532,1.0,188.88017993729338,8
development_evaluation,pv_first,outage,quantile_raw,2,39,0.07950884479019066,21.52304428470461,38.0275641784763,0.7435897435897436,0.9743589743589743,1.0,173.46016621784815,8
development_evaluation,pv_first,outage,quantile_raw,3,31,0.07692598245866834,20.823863451561518,39.74270891005605,0.8387096774193549,0.9354838709677419,1.0,157.01867272856344,8
development_evaluation,pv_first,outage,quantile_raw,4,23,0.08071627259567384,21.849894991648906,60.08381304347826,0.8695652173913043,0.9565217391304348,1.0,135.7448785803038,8
development_evaluation,pv_first,outage,recovery,1,47,0.07940767337294598,21.495657182056473,35.90166771369365,0.6595744680851063,0.8297872340425532,1.0,188.88017993729338,8
development_evaluation,pv_first,outage,recovery,2,39,0.07950884479019066,21.52304428470461,38.0275641784763,0.7435897435897436,0.9743589743589743,1.0,173.46016621784815,8
development_evaluation,pv_first,outage,recovery,3,31,0.07692598245866834,20.823863451561518,39.74270891005605,0.8387096774193549,0.9354838709677419,1.0,157.01867272856344,8
development_evaluation,pv_first,outage,recovery,4,23,0.08071627259567384,21.849894991648906,60.08381304347826,0.8695652173913043,0.9565217391304348,1.0,135.7448785803038,8
development_evaluation,pv_first,outage,rolling,1,47,0.07940767337294598,21.495657182056473,35.90166771369365,0.6595744680851063,0.8297872340425532,1.0,188.88017993729338,8
development_evaluation,pv_first,outage,rolling,2,39,0.07950884479019066,21.52304428470461,38.0275641784763,0.7435897435897436,0.9743589743589743,1.0,173.46016621784815,8
development_evaluation,pv_first,outage,rolling,3,31,0.07692598245866834,20.823863451561518,39.74270891005605,0.8387096774193549,0.9354838709677419,1.0,157.01867272856344,8
development_evaluation,pv_first,outage,rolling,4,23,0.08071627259567384,21.849894991648906,60.08381304347826,0.8695652173913043,0.9565217391304348,1.0,135.7448785803038,8
development_evaluation,pv_first,recovery,context,1,83,0.07360846612683936,19.925811780535412,57.935086896791105,0.7228915662650602,0.891566265060241,0.963855421686747,122.9613642280106,8
development_evaluation,pv_first,recovery,context,2,83,0.07953650216619074,21.530531136387832,49.56154872226119,0.7228915662650602,0.9036144578313253,0.963855421686747,143.2481963522447,8
development_evaluation,pv_first,recovery,context,3,83,0.09937650031739409,26.90121863591858,73.84776233613918,0.7951807228915663,0.9036144578313253,0.9518072289156626,154.33337637371062,8
development_evaluation,pv_first,recovery,context,4,83,0.10192744858127524,27.591760330951207,81.06428855421686,0.7108433734939759,0.927710843373494,0.9518072289156626,158.38433505544123,8
development_evaluation,pv_first,recovery,persistence,1,83,0.06335583524662798,17.15042460126219,27.318096987951808,0.03614457831325301,0.6385542168674698,0.8674698795180723,100.11988172690762,8
development_evaluation,pv_first,recovery,persistence,2,83,0.10624944196014625,28.761723938611592,46.008309036144574,0.0963855421686747,0.6746987951807228,0.8795180722891566,152.34056485943776,8
development_evaluation,pv_first,recovery,persistence,3,83,0.13383721816391111,36.22973495697074,61.210963654618475,0.1566265060240964,0.6987951807228916,0.8674698795180723,182.69548514056225,8
development_evaluation,pv_first,recovery,persistence,4,83,0.15082232066161105,40.82760220309811,72.60562228915663,0.21686746987951808,0.6987951807228916,0.891566265060241,201.3228857429719,8
development_evaluation,pv_first,recovery,quantile_raw,1,83,0.07360846612683936,19.925811780535412,57.935086896791105,0.7228915662650602,0.891566265060241,0.963855421686747,122.9613642280106,8
development_evaluation,pv_first,recovery,quantile_raw,2,83,0.07953650216619074,21.530531136387832,49.56154872226119,0.7228915662650602,0.9036144578313253,0.963855421686747,143.2481963522447,8
development_evaluation,pv_first,recovery,quantile_raw,3,83,0.09937650031739409,26.90121863591858,73.84776233613918,0.7951807228915663,0.9036144578313253,0.9518072289156626,154.33337637371062,8
development_evaluation,pv_first,recovery,quantile_raw,4,83,0.10192744858127524,27.591760330951207,81.06428855421686,0.7108433734939759,0.927710843373494,0.9518072289156626,158.38433505544123,8
development_evaluation,pv_first,recovery,recovery,1,83,0.07360846612683936,19.925811780535412,57.935086896791105,0.7228915662650602,0.891566265060241,0.963855421686747,122.9613642280106,8
development_evaluation,pv_first,recovery,recovery,2,83,0.07953650216619074,21.530531136387832,49.56154872226119,0.7228915662650602,0.9036144578313253,0.963855421686747,143.2481963522447,8
development_evaluation,pv_first,recovery,recovery,3,83,0.09937650031739409,26.90121863591858,73.84776233613918,0.7951807228915663,0.9036144578313253,0.9518072289156626,154.33337637371062,8
development_evaluation,pv_first,recovery,recovery,4,83,0.10192744858127524,27.591760330951207,81.06428855421686,0.7108433734939759,0.927710843373494,0.9518072289156626,158.38433505544123,8
development_evaluation,pv_first,recovery,rolling,1,83,0.07360846612683936,19.925811780535412,57.935086896791105,0.7228915662650602,0.891566265060241,0.963855421686747,122.9613642280106,8
development_evaluation,pv_first,recovery,rolling,2,83,0.07953650216619074,21.530531136387832,49.56154872226119,0.7228915662650602,0.9036144578313253,0.963855421686747,143.2481963522447,8
development_evaluation,pv_first,recovery,rolling,3,83,0.09937650031739409,26.90121863591858,73.84776233613918,0.7951807228915663,0.9036144578313253,0.9518072289156626,154.33337637371062,8
development_evaluation,pv_first,recovery,rolling,4,83,0.10192744858127524,27.591760330951207,81.06428855421686,0.7108433734939759,0.927710843373494,0.9518072289156626,158.38433505544123,8
