origin,target_end,horizon,method,pool_size,matching_size,effective_n,freshest_score_age_h,fallback,q05,q10,q25,q50,q75,q90,q95,base_q05,base_q10,base_q25,base_q50,base_q75,base_q90,base_q95,pv_age,pv_recovery,pv_transport_age,pv_missing_fraction,irradiance_age,irradiance_recovery,irradiance_transport_age,irradiance_missing_fraction,actual_kw,valid_target,daylight,phase,event_id,recovery_hour,split,within_split,wis_kw,nwis,mae_kw,coverage50,width50_kw,coverage80,width80_kw,coverage90,width90_kw,scenario
2015-10-05 18:00:00+00:00,2015-10-05 19:00:00+00:00,1,rolling,684,4,513.2658225043242,5.0,none,0.0,26.110504646504904,36.014120224337354,141.82253006112285,202.93138446938696,222.15259811139293,228.4223242046598,0.0,26.110504646504904,36.014120224337354,141.82253006112285,202.93138446938696,222.15259811139293,228.4223242046598,4.0,-1.0,4.0,0.4444444444444444,4.0,-1.0,4.0,0.4444444444444444,218.525,True,True,outage,39,-9.0,development_evaluation,True,36.19985489086738,0.13372683742470404,76.70246993887716,0.0,166.9172642450496,1.0,196.04209346488804,1.0,228.4223242046598,irradiance_first
2015-10-05 18:00:00+00:00,2015-10-05 19:00:00+00:00,1,recovery,684,4,333.87763773801584,5.0,none,0.0,26.110504646504904,36.014120224337354,141.82253006112285,202.93138446938696,222.15259811139293,228.4223242046598,0.0,26.110504646504904,36.014120224337354,141.82253006112285,202.93138446938696,222.15259811139293,228.4223242046598,4.0,-1.0,4.0,0.4444444444444444,4.0,-1.0,4.0,0.4444444444444444,218.525,True,True,outage,39,-9.0,development_evaluation,True,36.19985489086738,0.13372683742470404,76.70246993887716,0.0,166.9172642450496,1.0,196.04209346488804,1.0,228.4223242046598,irradiance_first
2015-10-05 19:00:00+00:00,2015-10-05 20:00:00+00:00,1,rolling,683,21,512.8890999756186,6.0,none,0.0,15.044800777030892,21.075806276188477,109.89617997663451,175.82632372304832,197.68160456509352,203.35253262949647,0.0,15.044800777030892,21.075806276188477,109.89617997663451,175.82632372304832,197.68160456509352,203.35253262949647,5.0,-1.0,5.0,0.5555555555555556,5.0,-1.0,5.0,0.5555555555555556,186.44,True,True,outage,39,-8.0,development_evaluation,True,33.14414933160871,0.12243867503364873,76.54382002336548,0.0,154.75051744685985,1.0,182.63680378806262,1.0,203.35253262949647,irradiance_first
2015-10-05 19:00:00+00:00,2015-10-05 20:00:00+00:00,1,recovery,683,21,186.77754273870823,6.0,none,0.0,15.044800777030892,21.075806276188477,109.89617997663451,175.82632372304832,197.68160456509352,203.35253262949647,0.0,15.044800777030892,21.075806276188477,109.89617997663451,175.82632372304832,197.68160456509352,203.35253262949647,5.0,-1.0,5.0,0.5555555555555556,5.0,-1.0,5.0,0.5555555555555556,186.44,True,True,outage,39,-8.0,development_evaluation,True,33.14414933160871,0.12243867503364873,76.54382002336548,0.0,154.75051744685985,1.0,182.63680378806262,1.0,203.35253262949647,irradiance_first
2015-10-05 20:00:00+00:00,2015-10-05 21:00:00+00:00,1,rolling,682,21,512.5114951136087,7.0,none,0.0,13.922283526998978,20.3017234298394,64.79563732224787,134.648412742113,153.5174892608098,163.24219282518595,0.0,13.922283526998978,20.3017234298394,64.79563732224787,134.648412742113,153.5174892608098,163.24219282518595,6.0,-1.0,6.0,0.6666666666666666,6.0,-1.0,6.0,0.6666666666666666,136.45666666666665,True,True,outage,39,-7.0,development_evaluation,True,25.242020325563374,0.0932472121372862,71.66102934441878,0.0,114.34668931227361,1.0,139.59520573381084,1.0,163.24219282518595,irradiance_first
2015-10-05 20:00:00+00:00,2015-10-05 21:00:00+00:00,1,recovery,682,21,186.74104415530297,7.0,none,0.0,13.922283526998978,20.3017234298394,64.79563732224787,134.648412742113,153.5174892608098,163.24219282518595,0.0,13.922283526998978,20.3017234298394,64.79563732224787,134.648412742113,153.5174892608098,163.24219282518595,6.0,-1.0,6.0,0.6666666666666666,6.0,-1.0,6.0,0.6666666666666666,136.45666666666665,True,True,outage,39,-7.0,development_evaluation,True,25.242020325563374,0.0932472121372862,71.66102934441878,0.0,114.34668931227361,1.0,139.59520573381084,1.0,163.24219282518595,irradiance_first
2015-10-05 21:00:00+00:00,2015-10-05 22:00:00+00:00,1,rolling,681,21,512.13300649317,8.0,none,0.0,6.035347976101538,12.711197719836282,49.35080515972102,89.32785323267453,119.8033794174338,120.32492683805226,0.0,6.035347976101538,12.711197719836282,49.35080515972102,89.32785323267453,119.8033794174338,120.32492683805226,7.0,-1.0,7.0,0.6666666666666666,7.0,-1.0,7.0,0.6666666666666666,71.40466666666666,True,True,outage,39,-6.0,development_evaluation,True,13.592612605062348,0.050212828241826185,22.053861506945637,1.0,76.61665551283825,1.0,113.76803144133227,1.0,120.32492683805226,irradiance_first
2015-10-05 21:00:00+00:00,2015-10-05 22:00:00+00:00,1,recovery,681,21,186.7044205764798,8.0,none,0.0,6.035347976101538,12.711197719836282,49.35080515972102,89.32785323267453,119.8033794174338,120.32492683805226,0.0,6.035347976101538,12.711197719836282,49.35080515972102,89.32785323267453,119.8033794174338,120.32492683805226,7.0,-1.0,7.0,0.6666666666666666,7.0,-1.0,7.0,0.6666666666666666,71.40466666666666,True,True,outage,39,-6.0,development_evaluation,True,13.592612605062348,0.050212828241826185,22.053861506945637,1.0,76.61665551283825,1.0,113.76803144133227,1.0,120.32492683805226,irradiance_first
2015-10-05 22:00:00+00:00,2015-10-05 23:00:00+00:00,1,rolling,680,21,511.75363269034597,9.0,none,0.0,5.926928808906945,6.227020342901291,6.280271306384265,35.51703778063987,94.36971047006817,98.23581596069502,0.0,5.926928808906945,6.227020342901291,6.280271306384265,35.51703778063987,94.36971047006817,98.23581596069502,8.0,-1.0,8.0,0.6666666666666666,8.0,-1.0,8.0,0.6666666666666666,15.422483333333334,True,True,outage,39,-5.0,development_evaluation,True,7.328479810588587,0.027072330294010297,9.14221202694907,1.0,29.290017437738577,1.0,88.44278166116122,1.0,98.23581596069502,irradiance_first
2015-10-05 22:00:00+00:00,2015-10-05 23:00:00+00:00,1,recovery,680,21,186.6676715220766,9.0,none,0.0,5.926928808906945,6.227020342901291,6.280271306384265,35.51703778063987,94.36971047006817,98.23581596069502,0.0,5.926928808906945,6.227020342901291,6.280271306384265,35.51703778063987,94.36971047006817,98.23581596069502,8.0,-1.0,8.0,0.6666666666666666,8.0,-1.0,8.0,0.6666666666666666,15.422483333333334,True,True,outage,39,-5.0,development_evaluation,True,7.328479810588587,0.027072330294010297,9.14221202694907,1.0,29.290017437738577,1.0,88.44278166116122,1.0,98.23581596069502,irradiance_first
2015-10-05 23:00:00+00:00,2015-10-06 00:00:00+00:00,1,rolling,679,21,511.37337228237215,10.0,none,0.0,0.0,0.016166363861844602,1.8233773915855818,26.753536308831393,89.68554208482284,97.26691465189597,0.0,0.0,0.016166363861844602,1.8233773915855818,26.753536308831393,89.68554208482284,97.26691465189597,9.0,-1.0,9.0,0.6666666666666666,9.0,-1.0,9.0,0.6666666666666666,0.0,True,False,outage,39,-4.0,development_evaluation,True,6.126884996278315,0.02263348724151576,1.8233773915855818,0.0,26.737369944969547,1.0,89.68554208482284,1.0,97.26691465189597,irradiance_first
