site,scenario,period,method,horizon,n,nwis,nmae,coverage50,coverage80,coverage90,nwidth90,events
nist,pv_only,warmup,quantile_flexible,4,289,0.09847293535001032,0.26076256290560296,0.5847750865051903,0.726643598615917,0.8408304498269896,0.46273714705127295,4
nist,pv_only,warmup,single_imputation_compact,1,289,0.03851833081808215,0.05641204742464361,0.5017301038062284,0.6678200692041523,0.726643598615917,0.14013377312889116,4
nist,pv_only,warmup,single_imputation_compact,2,289,0.06123496019107082,0.08939163557457867,0.3944636678200692,0.5570934256055363,0.6505190311418685,0.1794811693163991,4
nist,pv_only,warmup,single_imputation_compact,3,289,0.0739811212275777,0.10866527861442513,0.3356401384083045,0.5259515570934256,0.615916955017301,0.20355718676301562,4
nist,pv_only,warmup,single_imputation_compact,4,289,0.0933711375241292,0.13301929063717147,0.3044982698961938,0.4809688581314879,0.5674740484429066,0.2238486041937141,4
nist,pv_only,warmup,single_imputation_flexible,1,289,0.041745168360578164,0.05580514659538919,0.3737024221453287,0.5294117647058824,0.6055363321799307,0.08792854979783675,4
nist,pv_only,warmup,single_imputation_flexible,2,289,0.0668178816317471,0.08731267271102544,0.2560553633217993,0.42560553633217996,0.4844290657439446,0.11067763873959137,4
nist,pv_only,warmup,single_imputation_flexible,3,289,0.08710899834641853,0.11018545231070205,0.23529411764705882,0.35294117647058826,0.4013840830449827,0.11981357256319448,4
nist,pv_only,warmup,single_imputation_flexible,4,289,0.1106713685187808,0.1361543353652159,0.22491349480968859,0.32525951557093424,0.4013840830449827,0.12643663537765104,4
nist,irradiance_only,development_evaluation,geometric_persistence,1,2138,0.042051815606066016,0.06432995652550791,0.3376987839101964,0.6393826005612722,0.7885874649204865,0.29881978658439357,26
nist,irradiance_only,development_evaluation,geometric_persistence,2,2137,0.0633622088374159,0.10232287562266724,0.33270940570893776,0.6293869911090314,0.7786616752456715,0.4256340047500164,26
