site,case_id,case_group,period,method,horizon,n,nwis,nmae,coverage50,coverage80,coverage90,nwidth90,events
nist,joint_immediate,primary,warmup,previous_day,2,272,0.0995689633590784,0.17428029319411548,0.3161764705882353,0.6727941176470589,0.8308823529411765,0.495659750365791,4
nist,joint_immediate,primary,warmup,previous_day,3,272,0.09905047738611976,0.17428029319411548,0.3235294117647059,0.6764705882352942,0.8419117647058824,0.4998828076786218,4
nist,joint_immediate,primary,warmup,previous_day,4,272,0.09878662613071179,0.17428029319411548,0.3235294117647059,0.6875,0.8419117647058824,0.5026859470069428,4
nist,joint_immediate,primary,warmup,raw,1,272,0.03497308884249357,0.05952577303450629,0.47058823529411764,0.7095588235294118,0.8235294117647058,0.24920699015060616,4
nist,joint_immediate,primary,warmup,raw,2,272,0.049056290417706594,0.08767618745062525,0.4227941176470588,0.6838235294117647,0.8235294117647058,0.3745307939184037,4
nist,joint_immediate,primary,warmup,raw,3,272,0.05783583822146952,0.10373071433816991,0.375,0.6875,0.8161764705882353,0.42248256173575116,4
nist,joint_immediate,primary,warmup,raw,4,272,0.0636473040564328,0.12157803988661765,0.39705882352941174,0.6948529411764706,0.8308823529411765,0.4451062707111272,4
nist,joint_immediate,primary,warmup,recency,1,272,0.0348976409385818,0.05952577303450629,0.5147058823529411,0.7977941176470589,0.8786764705882353,0.2643845504079459,4
nist,joint_immediate,primary,warmup,recency,2,272,0.04894086818563294,0.08767618745062525,0.5,0.7867647058823529,0.8860294117647058,0.39019969378470565,4
nist,joint_immediate,primary,warmup,recency,3,272,0.05761528445126968,0.10373071433816991,0.5367647058823529,0.8051470588235294,0.9080882352941176,0.44079782164365683,4
nist,joint_immediate,primary,warmup,recency,4,272,0.06356279778024454,0.12157803988661765,0.5404411764705882,0.8051470588235294,0.9044117647058824,0.46556494281514377,4
nist,joint_immediate,primary,warmup,rolling,1,272,0.034895451086427075,0.05952577303450629,0.5183823529411765,0.8014705882352942,0.8823529411764706,0.2649596152616333,4
nist,joint_immediate,primary,warmup,rolling,2,272,0.04890852349179032,0.08767618745062525,0.5147058823529411,0.7830882352941176,0.8897058823529411,0.3905581539313048,4
nist,joint_immediate,primary,warmup,rolling,3,272,0.05761910364026681,0.10373071433816991,0.5588235294117647,0.8088235294117647,0.9117647058823529,0.4427051429571952,4
nist,joint_immediate,primary,warmup,rolling,4,272,0.0635832825132443,0.12157803988661765,0.5551470588235294,0.8125,0.9080882352941176,0.46786176826730985,4
nist,joint_immediate,primary,warmup,single_imputation,1,272,0.03940233782812369,0.06104185787485085,0.6029411764705882,0.7904411764705882,0.8455882352941176,0.2046617282182701,4
nist,joint_immediate,primary,warmup,single_imputation,2,272,0.05308159804677802,0.08974714346343873,0.43014705882352944,0.7352941176470589,0.8382352941176471,0.2611433710128554,4
nist,joint_immediate,primary,warmup,single_imputation,3,272,0.06728868954107357,0.11185123744189929,0.3860294117647059,0.6580882352941176,0.75,0.29677289293348924,4
nist,joint_immediate,primary,warmup,single_imputation,4,272,0.07742008039005699,0.12963288012316213,0.33455882352941174,0.5992647058823529,0.7169117647058824,0.32013492721869913,4
nist,joint_gradual,primary,evaluation,aci_bounded,1,3978,0.03473712513268488,0.05918178691536377,0.497737556561086,0.7996480643539468,0.8989441930618401,0.2752928078384482,48
nist,joint_gradual,primary,evaluation,aci_bounded,2,3978,0.04519483926008703,0.07859623472644241,0.4989944695827049,0.7996480643539468,0.900201106083459,0.35868079964643373,48
nist,joint_gradual,primary,evaluation,aci_bounded,3,3978,0.052398350389174744,0.09433358344723193,0.4959778783308195,0.7973856209150327,0.8969331322272499,0.4018975610870979,48
nist,joint_gradual,primary,evaluation,aci_bounded,4,3978,0.05800667001909356,0.10797712420663902,0.4947209653092006,0.7981397687280041,0.897938662644545,0.4246776536491258,48
nist,joint_gradual,primary,evaluation,carry_forward,1,3978,0.037324006866429345,0.06264789724349158,0.4069884364002011,0.698340874811463,0.8376068376068376,0.29131084191083,48
nist,joint_gradual,primary,evaluation,carry_forward,2,3978,0.04768382987995112,0.08281149968293877,0.4034690799396682,0.6847662141779789,0.8273001508295625,0.3434015783095578,48
nist,joint_gradual,primary,evaluation,carry_forward,3,3978,0.05486389314792624,0.09951570369326752,0.3888888888888889,0.6840120663650076,0.8139768728004022,0.37458336263401926,48
nist,joint_gradual,primary,evaluation,carry_forward,4,3978,0.06019556701322593,0.11306393488407507,0.38461538461538464,0.6792357968828557,0.8107088989441931,0.3868979260340567,48
nist,joint_gradual,primary,evaluation,geometric_persistence,1,3978,0.049526437546598884,0.07674803953274795,0.5027652086475616,0.8014077425842132,0.9097536450477627,0.3385761462443225,48
nist,joint_gradual,primary,evaluation,geometric_persistence,2,3978,0.06654700041295825,0.11186997777449449,0.5007541478129713,0.8124685771744595,0.9102564102564102,0.4604292096047626,48
nist,joint_gradual,primary,evaluation,geometric_persistence,3,3978,0.08101257575012584,0.14290436924254238,0.5057817998994469,0.799396681749623,0.9062342885872298,0.5531505961759471,48
nist,joint_gradual,primary,evaluation,geometric_persistence,4,3978,0.09150890334887567,0.1681008697060571,0.5085470085470085,0.808446455505279,0.9079939668174962,0.6212153046785853,48
nist,joint_gradual,primary,evaluation,mask50,1,3978,0.034703635059899256,0.05918178691536377,0.5030165912518854,0.8056812468577175,0.9047259929612871,0.27658418363872833,48
nist,joint_gradual,primary,evaluation,mask50,2,3978,0.045112243607305064,0.07859623472644241,0.5027652086475616,0.8056812468577175,0.9039718451483157,0.3581902974428817,48
nist,joint_gradual,primary,evaluation,mask50,3,3978,0.05228945183249997,0.09433358344723193,0.5005027652086476,0.8069381598793364,0.901458019105078,0.40024713332803885,48
nist,joint_gradual,primary,evaluation,mask50,4,3978,0.05789469634121364,0.10797712420663902,0.5040221216691805,0.8054298642533937,0.9004524886877828,0.42197607673544574,48
nist,joint_gradual,primary,evaluation,mi_recency,1,3978,0.038391929025934204,0.06162615487090362,0.5040221216691805,0.8099547511312217,0.9039718451483157,0.26993507565589847,48
nist,joint_gradual,primary,evaluation,mi_recency,2,3978,0.04997135236488389,0.08219424407417437,0.5075414781297134,0.8049270990447461,0.9004524886877828,0.34207664852096326,48
nist,joint_gradual,primary,evaluation,mi_recency,3,3978,0.058155350351792943,0.09745722280102688,0.5012569130216189,0.8021618903971846,0.9019607843137255,0.4062252697614163,48
nist,joint_gradual,primary,evaluation,mi_recency,4,3978,0.06504964596473618,0.10964267220326043,0.49673202614379086,0.8001508295625943,0.9022121669180493,0.4490126951325258,48
nist,joint_gradual,primary,evaluation,multiple_imputation,1,3978,0.038649735939941046,0.06162615487090362,0.5945198592257416,0.8157365510306687,0.873805932629462,0.2360649100707017,48
nist,joint_gradual,primary,evaluation,multiple_imputation,2,3978,0.05063321596498618,0.08219424407417437,0.5276520864756159,0.7639517345399698,0.842885872297637,0.2832962383522923,48
nist,joint_gradual,primary,evaluation,multiple_imputation,3,3978,0.060009282113472805,0.09745722280102688,0.4894419306184012,0.7264957264957265,0.8144796380090498,0.30988000223974654,48
nist,joint_gradual,primary,evaluation,multiple_imputation,4,3978,0.06819329828819239,0.10964267220326043,0.47058823529411764,0.7026143790849673,0.7936148818501759,0.3286914146288067,48
nist,joint_gradual,primary,evaluation,persistence,1,3978,0.06680164800540968,0.12043470410369952,0.49120160884866765,0.8049270990447461,0.9140271493212669,0.4243035504233078,48
nist,joint_gradual,primary,evaluation,persistence,2,3978,0.09387237033474159,0.18541571180898958,0.4904474610356963,0.8031674208144797,0.9117647058823529,0.5823557794690153,48
nist,joint_gradual,primary,evaluation,persistence,3,3978,0.11143241213042165,0.22866480813480425,0.5025138260432378,0.7983911513323279,0.9074912016088487,0.6757675502574837,48
nist,joint_gradual,primary,evaluation,persistence,4,3978,0.12150506087406183,0.2520104787171705,0.5075414781297134,0.8026646556058321,0.9042232277526395,0.7290238330365093,48
nist,joint_gradual,primary,evaluation,physical,1,3978,0.03465048712166246,0.05918178691536377,0.5032679738562091,0.8127199597787833,0.9079939668174962,0.2792410964290214,48
nist,joint_gradual,primary,evaluation,physical,2,3978,0.04503836649035907,0.07859623472644241,0.5050276520864756,0.8117144293614882,0.9112619406737054,0.3601951738386761,48
nist,joint_gradual,primary,evaluation,physical,3,3978,0.05219366269547724,0.09433358344723193,0.49698340874811464,0.809703368526898,0.9044746103569633,0.40420028643981815,48
nist,joint_gradual,primary,evaluation,physical,4,3978,0.05779236409809621,0.10797712420663902,0.5055304172951232,0.8089492207139266,0.9054801407742584,0.4256485466494791,48
nist,joint_gradual,primary,evaluation,physical_availability,1,3978,0.034646608143991585,0.05918178691536377,0.5057817998994469,0.811965811965812,0.9089994972347913,0.27929740748266546,48
nist,joint_gradual,primary,evaluation,physical_availability,2,3978,0.04503900627308657,0.07859623472644241,0.5052790346907994,0.8137254901960784,0.9122674710910005,0.3605930026508839,48
nist,joint_gradual,primary,evaluation,physical_availability,3,3978,0.05220920092054896,0.09433358344723193,0.5015082956259427,0.8117144293614882,0.9047259929612871,0.40446403624470867,48
nist,joint_gradual,primary,evaluation,physical_availability,4,3978,0.05783137330374567,0.10797712420663902,0.5095525389643036,0.8086978381096028,0.9057315233785822,0.42566323783782106,48
nist,joint_gradual,primary,evaluation,physical_recovery,1,3978,0.034646394693835056,0.05918178691536377,0.5072900955253896,0.811965811965812,0.9077425842131724,0.27930130886489357,48
nist,joint_gradual,primary,evaluation,physical_recovery,2,3978,0.045048783710949405,0.07859623472644241,0.5090497737556561,0.8104575163398693,0.910507792860734,0.3607224219207859,48
nist,joint_gradual,primary,evaluation,physical_recovery,3,3978,0.05222712661643209,0.09433358344723193,0.504524886877828,0.8104575163398693,0.9044746103569633,0.4048468768470193,48
nist,joint_gradual,primary,evaluation,physical_recovery,4,3978,0.057827389539173504,0.10797712420663902,0.5105580693815988,0.8081950729009553,0.9069884364002011,0.42582305750442173,48
nist,joint_gradual,primary,evaluation,previous_day,1,3978,0.08705956489592259,0.1440371038061883,0.48868778280542985,0.8089492207139266,0.9145299145299145,0.6296767266140351,48
nist,joint_gradual,primary,evaluation,previous_day,2,3978,0.08780240123438954,0.145796491248598,0.4924585218702866,0.8144796380090498,0.9183006535947712,0.6348753578278612,48
nist,joint_gradual,primary,evaluation,previous_day,3,3978,0.08858184026037963,0.1471535704254201,0.49798893916540976,0.8169934640522876,0.922071392659628,0.6467723100451697,48
nist,joint_gradual,primary,evaluation,previous_day,4,3978,0.08919818903396089,0.14799231597576845,0.49924585218702866,0.821015585721468,0.9248366013071896,0.6579497046788366,48
nist,joint_gradual,primary,evaluation,raw,1,3978,0.03500030510105797,0.05918178691536377,0.40623428858722976,0.6918049270990447,0.8381096028154852,0.25627961213031186,48
nist,joint_gradual,primary,evaluation,raw,2,3978,0.04556533959889413,0.07859623472644241,0.4029663147310206,0.6825037707390649,0.8340874811463047,0.3340428128946078,48
nist,joint_gradual,primary,evaluation,raw,3,3978,0.05289362132688574,0.09433358344723193,0.37858220211161386,0.6721970839617899,0.8197586726998491,0.368361616572161,48
nist,joint_gradual,primary,evaluation,raw,4,3978,0.058539978533349864,0.10797712420663902,0.38436400201106086,0.6784816490698844,0.8200100553041729,0.38984339941297763,48
nist,joint_gradual,primary,evaluation,recency,1,3978,0.034709252457172,0.05918178691536377,0.5002513826043238,0.8036701860231272,0.9047259929612871,0.27654151825152185,48
nist,joint_gradual,primary,evaluation,recency,2,3978,0.04512379249701184,0.07859623472644241,0.5030165912518854,0.8024132730015083,0.9044746103569633,0.35772088363113774,48
nist,joint_gradual,primary,evaluation,recency,3,3978,0.05229609031124156,0.09433358344723193,0.4989944695827049,0.8021618903971846,0.8996983408748115,0.3995437660973766,48
nist,joint_gradual,primary,evaluation,recency,4,3978,0.057897569692226834,0.10797712420663902,0.5005027652086476,0.7986425339366516,0.8974358974358975,0.4217099006079664,48
nist,joint_gradual,primary,evaluation,rolling,1,3978,0.03473647615543423,0.05918178691536377,0.5010055304172951,0.8024132730015083,0.9024635495223731,0.27602913277590047,48
nist,joint_gradual,primary,evaluation,rolling,2,3978,0.045202724620211486,0.07859623472644241,0.5005027652086476,0.7991452991452992,0.9024635495223731,0.3583624953898126,48
nist,joint_gradual,primary,evaluation,rolling,3,3978,0.052402954786033226,0.09433358344723193,0.4984917043740573,0.7981397687280041,0.8969331322272499,0.40009382815867667,48
nist,joint_gradual,primary,evaluation,rolling,4,3978,0.058004245553519185,0.10797712420663902,0.4972347913524384,0.7961287078934137,0.8949220713926597,0.4217641720087834,48
nist,joint_gradual,primary,evaluation,single_imputation,1,3978,0.040629841912497494,0.0615862755775758,0.5771744595274007,0.783308195072901,0.8403720462543992,0.2110745705211753,48
nist,joint_gradual,primary,evaluation,single_imputation,2,3978,0.051974873369597656,0.0821713515827505,0.5158371040723982,0.7378079436902967,0.8185017596782302,0.26564212737915455,48
nist,joint_gradual,primary,evaluation,single_imputation,3,3978,0.06095420680472167,0.09741736502889188,0.48240321769733535,0.7109100050276521,0.7951231774761186,0.29740886586326704,48
nist,joint_gradual,primary,evaluation,single_imputation,4,3978,0.06879534372748276,0.10934758725169884,0.47058823529411764,0.6958270487682252,0.7825540472599296,0.32044861320035833,48
nist,joint_gradual,primary,warmup,aci_bounded,1,272,0.03490647987831258,0.05951438216409893,0.5183823529411765,0.8014705882352942,0.8860294117647058,0.2660086505552613,4
nist,joint_gradual,primary,warmup,aci_bounded,2,272,0.04891504804720433,0.08767618745062525,0.5147058823529411,0.7867647058823529,0.8897058823529411,0.39172064207389445,4
nist,joint_gradual,primary,warmup,aci_bounded,3,272,0.05762689449640059,0.10373239146157132,0.5551470588235294,0.8051470588235294,0.9117647058823529,0.442949681349213,4
nist,joint_gradual,primary,warmup,aci_bounded,4,272,0.06360993840322637,0.12165244015944679,0.5551470588235294,0.8088235294117647,0.9080882352941176,0.46833632660276253,4
nist,joint_gradual,primary,warmup,carry_forward,1,272,0.03974742960050162,0.0662662555432322,0.40441176470588236,0.7169117647058824,0.8382352941176471,0.3466246971216169,4
nist,joint_gradual,primary,warmup,carry_forward,2,272,0.054638805447051964,0.09569014597981364,0.4117647058823529,0.6727941176470589,0.8125,0.4031735935212743,4
nist,joint_gradual,primary,warmup,carry_forward,3,272,0.062317903050604306,0.1144796469773185,0.38235294117647056,0.7132352941176471,0.8345588235294118,0.43651847589507914,4
nist,joint_gradual,primary,warmup,carry_forward,4,272,0.06645381698431338,0.12928669275101357,0.39338235294117646,0.7022058823529411,0.8382352941176471,0.445438906889084,4
nist,joint_gradual,primary,warmup,geometric_persistence,1,272,0.051187270931567885,0.07668578461116309,0.5551470588235294,0.7904411764705882,0.8492647058823529,0.25887543729661916,4
nist,joint_gradual,primary,warmup,geometric_persistence,2,272,0.06362691623184619,0.10473939700824077,0.5551470588235294,0.7941176470588235,0.8786764705882353,0.3972035307141819,4
nist,joint_gradual,primary,warmup,geometric_persistence,3,272,0.07194313786852818,0.12286948210425457,0.5772058823529411,0.8198529411764706,0.8860294117647058,0.4782376186323554,4
nist,joint_gradual,primary,warmup,geometric_persistence,4,272,0.0775156302964876,0.13687249248389463,0.5808823529411765,0.8419117647058824,0.9007352941176471,0.521826077981066,4
nist,joint_gradual,primary,warmup,mask50,1,272,0.03490220759053392,0.05951438216409893,0.5220588235294118,0.7977941176470589,0.8823529411764706,0.26658659669987184,4
nist,joint_gradual,primary,warmup,mask50,2,272,0.048920718032507526,0.08767618745062525,0.5147058823529411,0.7941176470588235,0.8860294117647058,0.3921052709783091,4
nist,joint_gradual,primary,warmup,mask50,3,272,0.05763093894775936,0.10373239146157132,0.5477941176470589,0.8051470588235294,0.9080882352941176,0.4424943597345483,4
nist,joint_gradual,primary,warmup,mask50,4,272,0.06360460850045717,0.12165244015944679,0.5551470588235294,0.8088235294117647,0.9044117647058824,0.46742042049173654,4
nist,joint_gradual,primary,warmup,mi_recency,1,272,0.0384286930581274,0.06174481774037392,0.5110294117647058,0.7757352941176471,0.8823529411764706,0.25025988064770394,4
nist,joint_gradual,primary,warmup,mi_recency,2,272,0.052686455847534695,0.0911664738109155,0.4963235294117647,0.7977941176470589,0.8897058823529411,0.32051387158238615,4
nist,joint_gradual,primary,warmup,mi_recency,3,272,0.06452583751315545,0.11204102820811994,0.5036764705882353,0.8014705882352942,0.8933823529411765,0.41034197511096465,4
nist,joint_gradual,primary,warmup,mi_recency,4,272,0.07252190076997576,0.12976642728359258,0.5036764705882353,0.7720588235294118,0.875,0.45175488491250726,4
nist,joint_gradual,primary,warmup,multiple_imputation,1,272,0.038555046807230306,0.06174481774037392,0.6286764705882353,0.8235294117647058,0.8786764705882353,0.24019134302329465,4
nist,joint_gradual,primary,warmup,multiple_imputation,2,272,0.05288881408516057,0.0911664738109155,0.44485294117647056,0.7720588235294118,0.8639705882352942,0.28535144640784543,4
nist,joint_gradual,primary,warmup,multiple_imputation,3,272,0.06695492574873133,0.11204102820811994,0.4007352941176471,0.6727941176470589,0.7720588235294118,0.3136135500731796,4
nist,joint_gradual,primary,warmup,multiple_imputation,4,272,0.07678076175255281,0.12976642728359258,0.33455882352941174,0.6176470588235294,0.7389705882352942,0.3297023042619177,4
nist,joint_gradual,primary,warmup,persistence,1,272,0.05960513028133308,0.10053156327640032,0.625,0.8419117647058824,0.8860294117647058,0.34805955275719447,4
nist,joint_gradual,primary,warmup,persistence,2,272,0.0762740189109907,0.14664595443367595,0.6029411764705882,0.8566176470588235,0.9338235294117647,0.5076424717236359,4
nist,joint_gradual,primary,warmup,persistence,3,272,0.08564944417044618,0.17004746658083256,0.6066176470588235,0.8566176470588235,0.9338235294117647,0.5675589887691316,4
nist,joint_gradual,primary,warmup,persistence,4,272,0.08943699395643001,0.1790115355432901,0.6286764705882353,0.8676470588235294,0.9227941176470589,0.5890857461048697,4
nist,joint_gradual,primary,warmup,physical,1,272,0.03487035871977574,0.05951438216409893,0.5183823529411765,0.7977941176470589,0.8823529411764706,0.26782825683062755,4
nist,joint_gradual,primary,warmup,physical,2,272,0.04887129576350884,0.08767618745062525,0.5036764705882353,0.7941176470588235,0.8860294117647058,0.39346331054590405,4
nist,joint_gradual,primary,warmup,physical,3,272,0.05763132321008796,0.10373239146157132,0.5441176470588235,0.7977941176470589,0.9044117647058824,0.44399718087897305,4
nist,joint_gradual,primary,warmup,physical,4,272,0.06365539329609565,0.12165244015944679,0.5441176470588235,0.8051470588235294,0.9044117647058824,0.46866159095983606,4
nist,joint_gradual,primary,warmup,physical_availability,1,272,0.03486698866862021,0.05951438216409893,0.5257352941176471,0.7941176470588235,0.8860294117647058,0.2680088105929508,4
nist,joint_gradual,primary,warmup,physical_availability,2,272,0.04881678115702625,0.08767618745062525,0.5220588235294118,0.8014705882352942,0.8897058823529411,0.39389720573118536,4
nist,joint_gradual,primary,warmup,physical_availability,3,272,0.05761488739482967,0.10373239146157132,0.5514705882352942,0.8051470588235294,0.9007352941176471,0.4446383058610137,4
nist,joint_gradual,primary,warmup,physical_availability,4,272,0.06362037329454732,0.12165244015944679,0.5551470588235294,0.8161764705882353,0.9117647058823529,0.4695299368620676,4
nist,joint_gradual,primary,warmup,physical_recovery,1,272,0.034848546359768584,0.05951438216409893,0.5330882352941176,0.7977941176470589,0.8933823529411765,0.2688181690894221,4
nist,joint_gradual,primary,warmup,physical_recovery,2,272,0.04883196214692591,0.08767618745062525,0.5110294117647058,0.8051470588235294,0.8897058823529411,0.39493520564592666,4
nist,joint_gradual,primary,warmup,physical_recovery,3,272,0.05762379221312554,0.10373239146157132,0.5404411764705882,0.7941176470588235,0.9007352941176471,0.44578076974944714,4
nist,joint_gradual,primary,warmup,physical_recovery,4,272,0.06362813923498375,0.12165244015944679,0.5073529411764706,0.8014705882352942,0.9117647058823529,0.46975276661719306,4
nist,joint_gradual,primary,warmup,previous_day,1,272,0.10043118065849355,0.17428029319411548,0.3088235294117647,0.6654411764705882,0.8272058823529411,0.4878229833284441,4
nist,joint_gradual,primary,warmup,previous_day,2,272,0.0995689633590784,0.17428029319411548,0.3161764705882353,0.6727941176470589,0.8308823529411765,0.495659750365791,4
nist,joint_gradual,primary,warmup,previous_day,3,272,0.09905047738611976,0.17428029319411548,0.3235294117647059,0.6764705882352942,0.8419117647058824,0.4998828076786218,4
nist,joint_gradual,primary,warmup,previous_day,4,272,0.09878662613071179,0.17428029319411548,0.3235294117647059,0.6875,0.8419117647058824,0.5026859470069428,4
nist,joint_gradual,primary,warmup,raw,1,272,0.034978427638384796,0.05951438216409893,0.47058823529411764,0.7095588235294118,0.8235294117647058,0.24926168413312855,4
nist,joint_gradual,primary,warmup,raw,2,272,0.049056290417706594,0.08767618745062525,0.4227941176470588,0.6838235294117647,0.8235294117647058,0.3745307939184037,4
nist,joint_gradual,primary,warmup,raw,3,272,0.057836401389648955,0.10373239146157132,0.375,0.6875,0.8161764705882353,0.4224768331830423,4
nist,joint_gradual,primary,warmup,raw,4,272,0.06366388055161516,0.12165244015944679,0.39705882352941174,0.6948529411764706,0.8345588235294118,0.4451028266687582,4
nist,joint_gradual,primary,warmup,recency,1,272,0.0349035520848612,0.05951438216409893,0.5147058823529411,0.7977941176470589,0.8786764705882353,0.2644260241378132,4
nist,joint_gradual,primary,warmup,recency,2,272,0.04894086818563294,0.08767618745062525,0.5,0.7867647058823529,0.8860294117647058,0.39019969378470565,4
nist,joint_gradual,primary,warmup,recency,3,272,0.057615806063007514,0.10373239146157132,0.5367647058823529,0.8051470588235294,0.9080882352941176,0.44079209309094797,4
nist,joint_gradual,primary,warmup,recency,4,272,0.06357844279569058,0.12165244015944679,0.5404411764705882,0.8051470588235294,0.9044117647058824,0.46555986627458573,4
nist,joint_gradual,primary,warmup,rolling,1,272,0.03490073047674938,0.05951438216409893,0.5183823529411765,0.8014705882352942,0.8823529411764706,0.26499128488489243,4
nist,joint_gradual,primary,warmup,rolling,2,272,0.04890852349179032,0.08767618745062525,0.5147058823529411,0.7830882352941176,0.8897058823529411,0.3905581539313048,4
nist,joint_gradual,primary,warmup,rolling,3,272,0.05761962525200464,0.10373239146157132,0.5588235294117647,0.8088235294117647,0.9117647058823529,0.4426994144044864,4
nist,joint_gradual,primary,warmup,rolling,4,272,0.06359880218519652,0.12165244015944679,0.5551470588235294,0.8125,0.9080882352941176,0.4678484199410962,4
nist,joint_gradual,primary,warmup,single_imputation,1,272,0.03940241739867377,0.06104464284410359,0.6029411764705882,0.7904411764705882,0.8455882352941176,0.20465894324901734,4
nist,joint_gradual,primary,warmup,single_imputation,2,272,0.05308159804677802,0.08974714346343873,0.43014705882352944,0.7352941176470589,0.8382352941176471,0.2611433710128554,4
nist,joint_gradual,primary,warmup,single_imputation,3,272,0.06729644207246939,0.11188138617510522,0.3860294117647059,0.6580882352941176,0.75,0.2968030416666952,4
nist,joint_gradual,primary,warmup,single_imputation,4,272,0.07743924451601349,0.1297074072796596,0.33455882352941174,0.5992647058823529,0.7169117647058824,0.32020945437519666,4
nist,joint_none,primary,evaluation,aci_bounded,1,3978,0.03526515200413414,0.06019475570885299,0.5032679738562091,0.8049270990447461,0.9024635495223731,0.2801304266677589,48
nist,joint_none,primary,evaluation,aci_bounded,2,3978,0.04592045796917198,0.0801711840781645,0.5010055304172951,0.8046757164404224,0.9047259929612871,0.36335800914911365,48
nist,joint_none,primary,evaluation,aci_bounded,3,3978,0.05307994640565258,0.09582981918651239,0.4937154348919055,0.8034188034188035,0.9009552538964304,0.4055458855889639,48
nist,joint_none,primary,evaluation,aci_bounded,4,3978,0.05850246935748065,0.10886149862655979,0.4959778783308195,0.801659125188537,0.9017094017094017,0.42776365643258557,48
nist,joint_none,primary,evaluation,carry_forward,1,3978,0.03804920045413038,0.06422229648356291,0.4054801407742584,0.6955756661639014,0.8353443941679236,0.29427448990435,48
nist,joint_none,primary,evaluation,carry_forward,2,3978,0.04856283214681827,0.08476188399759876,0.405982905982906,0.6814982403217698,0.824534942182001,0.34549399553415533,48
nist,joint_none,primary,evaluation,carry_forward,3,3978,0.05547863550039815,0.10044663687897043,0.3916540975364505,0.6840120663650076,0.8137254901960784,0.3764300697056205,48
nist,joint_none,primary,evaluation,carry_forward,4,3978,0.06059336812018833,0.11352929098908682,0.389894419306184,0.6799899446958271,0.8104575163398693,0.3888160115988427,48
nist,joint_none,primary,evaluation,geometric_persistence,1,3978,0.04949189233192612,0.07672745795495481,0.5027652086475616,0.8014077425842132,0.9097536450477627,0.33854692787402413,48
nist,joint_none,primary,evaluation,geometric_persistence,2,3978,0.06642022387487935,0.11175202282331546,0.5010055304172951,0.8129713423831071,0.9107591754650578,0.46035304361468277,48
nist,joint_none,primary,evaluation,geometric_persistence,3,3978,0.08083260809582234,0.14269507268886727,0.5062845651080945,0.8001508295625943,0.9069884364002011,0.5530298250179931,48
nist,joint_none,primary,evaluation,geometric_persistence,4,3978,0.09130420547734008,0.16784421729018767,0.5090497737556561,0.8094519859225742,0.9089994972347913,0.621076861682052,48
nist,joint_none,primary,evaluation,mask50,1,3978,0.03523579433736746,0.06019475570885299,0.5005027652086476,0.8064353946706888,0.9029663147310206,0.279699348085597,48
nist,joint_none,primary,evaluation,mask50,2,3978,0.04586482235477368,0.0801711840781645,0.5027652086475616,0.8036701860231272,0.905982905982906,0.36148625403650175,48
nist,joint_none,primary,evaluation,mask50,3,3978,0.05300633796292461,0.09582981918651239,0.49924585218702866,0.8069381598793364,0.9007038712921066,0.40401665203811143,48
nist,joint_none,primary,evaluation,mask50,4,3978,0.05842927010971311,0.10886149862655979,0.4987430869783811,0.8051784816490699,0.8999497234791353,0.4246346502443113,48
nist,joint_none,primary,evaluation,mi_recency,1,3978,0.03838440342121307,0.0616871240627819,0.497737556561086,0.8086978381096028,0.9039718451483157,0.26946684437492935,48
nist,joint_none,primary,evaluation,mi_recency,2,3978,0.04998349329841048,0.08230119654792499,0.5075414781297134,0.8056812468577175,0.9032176973353444,0.34359638095667755,48
nist,joint_none,primary,evaluation,mi_recency,3,3978,0.05824093477989189,0.09762265874454357,0.49949723479135244,0.8029160382101559,0.9022121669180493,0.4100819940430835,48
nist,joint_none,primary,evaluation,mi_recency,4,3978,0.06512276855726541,0.10976818986097336,0.491955756661639,0.8026646556058321,0.9027149321266968,0.45053640947478796,48
nist,joint_none,primary,evaluation,multiple_imputation,1,3978,0.03864391668419512,0.0616871240627819,0.5950226244343891,0.8144796380090498,0.8730517848164907,0.23648552625713426,48
nist,joint_none,primary,evaluation,multiple_imputation,2,3978,0.050643726951765264,0.08230119654792499,0.5268979386626446,0.7631975867269984,0.8438914027149321,0.28385737479276246,48
nist,joint_none,primary,evaluation,multiple_imputation,3,3978,0.06011494259007115,0.09762265874454357,0.49296128707893416,0.7267471091000502,0.8149824032176973,0.31061633171363146,48
nist,joint_none,primary,evaluation,multiple_imputation,4,3978,0.0682745086019172,0.10976818986097336,0.4725992961287079,0.7043740573152338,0.7913524384112619,0.3295110791260891,48
nist,joint_none,primary,evaluation,persistence,1,3978,0.06680071314630727,0.12043760750932246,0.49120160884866765,0.8049270990447461,0.9142785319255907,0.42424545911808753,48
nist,joint_none,primary,evaluation,persistence,2,3978,0.09381968800514374,0.18531844766645067,0.4906988436400201,0.8034188034188035,0.9120160884866767,0.5821611195338677,48
nist,joint_none,primary,evaluation,persistence,3,3978,0.11133412150493519,0.22843524290010525,0.5030165912518854,0.7988939165409754,0.9074912016088487,0.675400962961601,48
nist,joint_none,primary,evaluation,persistence,4,3978,0.1213670031986996,0.25163359583174766,0.508044243338361,0.8029160382101559,0.9042232277526395,0.7284894773829637,48
nist,joint_none,primary,evaluation,physical,1,3978,0.035174115595973776,0.06019475570885299,0.5075414781297134,0.8117144293614882,0.9092508798391151,0.28320984423376394,48
nist,joint_none,primary,evaluation,physical,2,3978,0.045784345106261906,0.0801711840781645,0.5030165912518854,0.8129713423831071,0.912770236299648,0.36494120636076927,48
