site,case_id,case_group,period,phase,method,horizon,n,nwis,nmae,coverage50,coverage80,coverage90,nwidth90,events
nist,no_input_age,sensitivity,evaluation,outage,raw,1,299,0.06913694966515918,0.13480622091952565,0.4682274247491639,0.7759197324414716,0.8561872909698997,0.5052741532671601,46
nist,no_input_age,sensitivity,evaluation,outage,raw,2,300,0.06357203100812366,0.12754704108854262,0.4266666666666667,0.75,0.8666666666666667,0.4393067357506228,46
nist,no_input_age,sensitivity,evaluation,outage,raw,3,297,0.06252940801658739,0.1259679122801583,0.40404040404040403,0.7508417508417509,0.8787878787878788,0.42346236957509414,46
nist,no_input_age,sensitivity,evaluation,outage,raw,4,295,0.0615088148531736,0.12581377590811663,0.4271186440677966,0.7423728813559322,0.8610169491525423,0.4136715778518007,45
nist,no_input_age,sensitivity,evaluation,outage,recency,1,299,0.069043110060489,0.13480622091952565,0.5217391304347826,0.8361204013377926,0.9130434782608695,0.5232671937303753,46
nist,no_input_age,sensitivity,evaluation,outage,recency,2,300,0.0634397697809241,0.12754704108854262,0.48333333333333334,0.8533333333333334,0.9266666666666666,0.4596450652491594,46
nist,no_input_age,sensitivity,evaluation,outage,recency,3,297,0.06248669500978715,0.1259679122801583,0.5084175084175084,0.8720538720538721,0.9427609427609428,0.4512575848429755,46
nist,no_input_age,sensitivity,evaluation,outage,recency,4,295,0.06140872645136682,0.12581377590811663,0.5322033898305085,0.8542372881355932,0.9457627118644067,0.44354313995331557,45
nist,no_input_age,sensitivity,evaluation,recovery_0_6,physical,1,129,0.030625622240676106,0.05240578983301053,0.4573643410852713,0.8449612403100775,0.9302325581395349,0.2636407990723945,35
nist,no_input_age,sensitivity,evaluation,recovery_0_6,physical,2,127,0.04217123806127238,0.0730689414534286,0.5039370078740157,0.84251968503937,0.952755905511811,0.36833408177730725,34
nist,no_input_age,sensitivity,evaluation,recovery_0_6,physical,3,129,0.05089563052777431,0.09235359214647199,0.4883720930232558,0.7984496124031008,0.8914728682170543,0.4199509022546224,34
nist,no_input_age,sensitivity,evaluation,recovery_0_6,physical,4,133,0.05944662812882823,0.11433846398331157,0.5488721804511278,0.8045112781954887,0.9022556390977443,0.44585201369577976,31
nist,no_input_age,sensitivity,evaluation,recovery_0_6,physical_availability,1,129,0.03068768825481463,0.05240578983301053,0.4806201550387597,0.8449612403100775,0.9302325581395349,0.2648724396365024,35
nist,no_input_age,sensitivity,evaluation,recovery_0_6,physical_availability,2,127,0.042115847284945634,0.0730689414534286,0.5118110236220472,0.8582677165354331,0.9448818897637795,0.3655581681380314,34
nist,no_input_age,sensitivity,evaluation,recovery_0_6,physical_availability,3,129,0.05086267321761455,0.09235359214647199,0.5116279069767442,0.7829457364341085,0.8992248062015504,0.41652467797059634,34
nist,no_input_age,sensitivity,evaluation,recovery_0_6,physical_availability,4,133,0.059476681777447554,0.11433846398331157,0.5338345864661654,0.7969924812030075,0.8872180451127819,0.44129716688312787,31
nist,no_input_age,sensitivity,evaluation,recovery_0_6,physical_recovery,1,129,0.03072104060584424,0.05240578983301053,0.4728682170542636,0.8527131782945736,0.9302325581395349,0.26303196550189,35
nist,no_input_age,sensitivity,evaluation,recovery_0_6,physical_recovery,2,127,0.04217371065926135,0.0730689414534286,0.5118110236220472,0.8503937007874016,0.952755905511811,0.3645252627413409,34
nist,no_input_age,sensitivity,evaluation,recovery_0_6,physical_recovery,3,129,0.050967028690708766,0.09235359214647199,0.5116279069767442,0.7906976744186046,0.8837209302325582,0.41484429651556687,34
nist,no_input_age,sensitivity,evaluation,recovery_0_6,physical_recovery,4,133,0.059506480810620974,0.11433846398331157,0.5413533834586466,0.7969924812030075,0.8796992481203008,0.44244952556167694,31
nist,no_input_age,sensitivity,evaluation,recovery_0_6,raw,1,129,0.03093972559911498,0.05240578983301053,0.3953488372093023,0.7364341085271318,0.8837209302325582,0.24033523887552122,35
nist,no_input_age,sensitivity,evaluation,recovery_0_6,raw,2,127,0.042280225889761866,0.0730689414534286,0.4566929133858268,0.7559055118110236,0.905511811023622,0.33960895436137295,34
nist,no_input_age,sensitivity,evaluation,recovery_0_6,raw,3,129,0.0515429345543383,0.09235359214647199,0.4418604651162791,0.7209302325581395,0.8372093023255814,0.3827941927855833,34
nist,no_input_age,sensitivity,evaluation,recovery_0_6,raw,4,133,0.06022350277006749,0.11433846398331157,0.47368421052631576,0.7142857142857143,0.8270676691729323,0.40548805861737897,31
nist,no_input_age,sensitivity,evaluation,recovery_0_6,recency,1,129,0.03068002101388906,0.05240578983301053,0.46511627906976744,0.8527131782945736,0.9224806201550387,0.2616528788874385,35
nist,no_input_age,sensitivity,evaluation,recovery_0_6,recency,2,127,0.042114303198871224,0.0730689414534286,0.5354330708661418,0.8188976377952756,0.937007874015748,0.36476635361211973,34
nist,no_input_age,sensitivity,evaluation,recovery_0_6,recency,3,129,0.050974861135943884,0.09235359214647199,0.5038759689922481,0.7906976744186046,0.8837209302325582,0.4153367027229421,34
nist,no_input_age,sensitivity,evaluation,recovery_0_6,recency,4,133,0.05960457168450598,0.11433846398331157,0.5263157894736842,0.7669172932330827,0.8796992481203008,0.44102266028365567,31
nist,no_input_age,sensitivity,evaluation,recovery_6_24,physical,1,447,0.03224938326520813,0.053063315497092416,0.4809843400447427,0.7829977628635347,0.8814317673378076,0.2528214411021764,47
nist,no_input_age,sensitivity,evaluation,recovery_6_24,physical,2,449,0.044314612502119995,0.07313314320697135,0.49888641425389757,0.7616926503340757,0.8663697104677061,0.35069024079178807,47
nist,no_input_age,sensitivity,evaluation,recovery_6_24,physical,3,447,0.05328136989114807,0.09388851647492895,0.47651006711409394,0.7628635346756152,0.8747203579418344,0.39937085504098757,47
nist,no_input_age,sensitivity,evaluation,recovery_6_24,physical,4,444,0.05921113469384737,0.11109180542800971,0.46846846846846846,0.7657657657657657,0.8783783783783784,0.4171032479700364,47
nist,no_input_age,sensitivity,evaluation,recovery_6_24,physical_availability,1,447,0.032256113977092056,0.053063315497092416,0.48322147651006714,0.785234899328859,0.883668903803132,0.25313169276729935,47
nist,no_input_age,sensitivity,evaluation,recovery_6_24,physical_availability,2,449,0.0443341622952943,0.07313314320697135,0.49443207126948774,0.7683741648106904,0.8663697104677061,0.3522038544712853,47
nist,no_input_age,sensitivity,evaluation,recovery_6_24,physical_availability,3,447,0.05340524977877511,0.09388851647492895,0.47651006711409394,0.7628635346756152,0.87248322147651,0.401171149328259,47
nist,no_input_age,sensitivity,evaluation,recovery_6_24,physical_availability,4,444,0.059359167598312716,0.11109180542800971,0.4752252252252252,0.7680180180180181,0.8783783783783784,0.4190629265403182,47
nist,no_input_age,sensitivity,evaluation,recovery_6_24,physical_recovery,1,447,0.03226202643284936,0.053063315497092416,0.48769574944071586,0.7807606263982103,0.8747203579418344,0.25323897916885507,47
nist,no_input_age,sensitivity,evaluation,recovery_6_24,physical_recovery,2,449,0.04433244920415298,0.07313314320697135,0.5033407572383074,0.7594654788418709,0.8685968819599109,0.35157801573138997,47
nist,no_input_age,sensitivity,evaluation,recovery_6_24,physical_recovery,3,447,0.05334689425948587,0.09388851647492895,0.4809843400447427,0.7695749440715883,0.8680089485458613,0.40054434758173235,47
nist,no_input_age,sensitivity,evaluation,recovery_6_24,physical_recovery,4,444,0.05929971999464898,0.11109180542800971,0.481981981981982,0.759009009009009,0.8716216216216216,0.41869042604680573,47
nist,no_input_age,sensitivity,evaluation,recovery_6_24,raw,1,447,0.03276247513393624,0.053063315497092416,0.38926174496644295,0.6778523489932886,0.8076062639821029,0.23005380403969686,47
nist,no_input_age,sensitivity,evaluation,recovery_6_24,raw,2,449,0.045225927726222095,0.07313314320697135,0.4053452115812918,0.6659242761692651,0.8106904231625836,0.3257101077934686,47
nist,no_input_age,sensitivity,evaluation,recovery_6_24,raw,3,447,0.05432302725911641,0.09388851647492895,0.37583892617449666,0.6577181208053692,0.7919463087248322,0.36598508936096114,47
nist,no_input_age,sensitivity,evaluation,recovery_6_24,raw,4,444,0.060345213207497576,0.11109180542800971,0.3581081081081081,0.6509009009009009,0.7702702702702703,0.3825375824655094,47
nist,no_input_age,sensitivity,evaluation,recovery_6_24,recency,1,447,0.03237805195825245,0.053063315497092416,0.4742729306487696,0.7740492170022372,0.8702460850111857,0.2503088198700428,47
nist,no_input_age,sensitivity,evaluation,recovery_6_24,recency,2,449,0.044471544881954185,0.07313314320697135,0.4922048997772829,0.755011135857461,0.8574610244988864,0.34841429141682123,47
nist,no_input_age,sensitivity,evaluation,recovery_6_24,recency,3,447,0.05341625502119079,0.09388851647492895,0.4742729306487696,0.756152125279642,0.8612975391498882,0.3950861555177181,47
nist,no_input_age,sensitivity,evaluation,recovery_6_24,recency,4,444,0.059336539523572124,0.11109180542800971,0.46621621621621623,0.7567567567567568,0.8648648648648649,0.4125183113746448,47
nist,no_input_age,sensitivity,warmup,normal,physical,1,207,0.032283168725124226,0.05390316631466429,0.47342995169082125,0.7777777777777778,0.8792270531400966,0.24969317306561328,0
nist,no_input_age,sensitivity,warmup,normal,physical,2,208,0.047730824843504625,0.08591113810760333,0.4855769230769231,0.7644230769230769,0.8942307692307693,0.38075697205021836,0
nist,no_input_age,sensitivity,warmup,normal,physical,3,210,0.05643416136341557,0.10212942243952196,0.5380952380952381,0.8,0.9047619047619048,0.442840304103066,0
nist,no_input_age,sensitivity,warmup,normal,physical,4,212,0.06247434330664097,0.12039902101964084,0.5424528301886793,0.8160377358490566,0.9292452830188679,0.4640918723280003,0
nist,no_input_age,sensitivity,warmup,normal,physical_availability,1,207,0.03225440805285437,0.05390316631466429,0.47342995169082125,0.782608695652174,0.8792270531400966,0.2501804596810866,0
nist,no_input_age,sensitivity,warmup,normal,physical_availability,2,208,0.047711727768981214,0.08591113810760333,0.49038461538461536,0.7692307692307693,0.8942307692307693,0.38115636649703316,0
nist,no_input_age,sensitivity,warmup,normal,physical_availability,3,210,0.05641164551334507,0.10212942243952196,0.5476190476190477,0.8047619047619048,0.9142857142857143,0.4435481217566809,0
nist,no_input_age,sensitivity,warmup,normal,physical_availability,4,212,0.06248288968733588,0.12039902101964084,0.5566037735849056,0.8207547169811321,0.9292452830188679,0.464621264165923,0
nist,no_input_age,sensitivity,warmup,normal,physical_recovery,1,207,0.032263574617673534,0.05390316631466429,0.4782608695652174,0.782608695652174,0.8888888888888888,0.25209180629977446,0
nist,no_input_age,sensitivity,warmup,normal,physical_recovery,2,208,0.04770881675855801,0.08591113810760333,0.4807692307692308,0.7692307692307693,0.8942307692307693,0.3827479418434065,0
nist,no_input_age,sensitivity,warmup,normal,physical_recovery,3,210,0.05644000146755755,0.10212942243952196,0.5333333333333333,0.7857142857142857,0.9,0.44392481419818375,0
nist,no_input_age,sensitivity,warmup,normal,physical_recovery,4,212,0.06248569858020138,0.12039902101964084,0.5,0.8066037735849056,0.9245283018867925,0.46360888865071687,0
nist,no_input_age,sensitivity,warmup,normal,raw,1,207,0.03240856861699945,0.05390316631466429,0.42995169082125606,0.7294685990338164,0.8309178743961353,0.23051881615562667,0
nist,no_input_age,sensitivity,warmup,normal,raw,2,208,0.0478163278683749,0.08591113810760333,0.4182692307692308,0.6826923076923077,0.8317307692307693,0.3629905013271055,0
nist,no_input_age,sensitivity,warmup,normal,raw,3,210,0.056380730736721056,0.10212942243952196,0.3761904761904762,0.7047619047619048,0.8333333333333334,0.42035183158589196,0
nist,no_input_age,sensitivity,warmup,normal,raw,4,212,0.06212230324576054,0.12039902101964084,0.41037735849056606,0.7169811320754716,0.8443396226415094,0.4370529771394339,0
nist,no_input_age,sensitivity,warmup,normal,recency,1,207,0.032318455574014894,0.05390316631466429,0.47342995169082125,0.7777777777777778,0.8695652173913043,0.2466559675342704,0
nist,no_input_age,sensitivity,warmup,normal,recency,2,208,0.04777680462828411,0.08591113810760333,0.4807692307692308,0.7596153846153846,0.8942307692307693,0.377596920627807,0
nist,no_input_age,sensitivity,warmup,normal,recency,3,210,0.0564128468727542,0.10212942243952196,0.5333333333333333,0.8095238095238095,0.9047619047619048,0.4402214567918086,0
nist,no_input_age,sensitivity,warmup,normal,recency,4,212,0.062315146780069386,0.12039902101964084,0.5424528301886793,0.8160377358490566,0.9339622641509434,0.46159034062212134,0
nist,no_input_age,sensitivity,warmup,outage,physical,1,27,0.06527897700112385,0.12415569335172266,0.7407407407407407,0.8518518518518519,0.9629629629629629,0.5273607811261113,4
nist,no_input_age,sensitivity,warmup,outage,physical,2,26,0.06112907569566692,0.12402843779042917,0.6923076923076923,0.9615384615384616,0.9615384615384616,0.49109647712925436,4
nist,no_input_age,sensitivity,warmup,outage,physical,3,24,0.062321901891077607,0.11568697333330392,0.7083333333333334,0.9583333333333334,1.0,0.4927738316707047,3
nist,no_input_age,sensitivity,warmup,outage,physical,4,22,0.06153530423549951,0.11949111828020312,0.8181818181818182,1.0,1.0,0.49862581349492774,3
nist,no_input_age,sensitivity,warmup,outage,physical_availability,1,27,0.06523736275849416,0.12415569335172266,0.7037037037037037,0.8518518518518519,0.9629629629629629,0.5230563217375399,4
nist,no_input_age,sensitivity,warmup,outage,physical_availability,2,26,0.060952368224528986,0.12402843779042917,0.6923076923076923,0.9615384615384616,0.9615384615384616,0.48606721042459794,4
nist,no_input_age,sensitivity,warmup,outage,physical_availability,3,24,0.06211416757225772,0.11568697333330392,0.7083333333333334,0.9583333333333334,1.0,0.49027232052957176,3
nist,no_input_age,sensitivity,warmup,outage,physical_availability,4,22,0.06106791939601468,0.11949111828020312,0.8181818181818182,1.0,1.0,0.4957620737963831,3
nist,no_input_age,sensitivity,warmup,outage,physical_recovery,1,27,0.06523736275849416,0.12415569335172266,0.7037037037037037,0.8518518518518519,0.9629629629629629,0.5230563217375399,4
nist,no_input_age,sensitivity,warmup,outage,physical_recovery,2,26,0.060952368224528986,0.12402843779042917,0.6923076923076923,0.9615384615384616,0.9615384615384616,0.48606721042459794,4
nist,no_input_age,sensitivity,warmup,outage,physical_recovery,3,24,0.06214668893231745,0.11568697333330392,0.7083333333333334,0.9583333333333334,1.0,0.4905267486121924,3
nist,no_input_age,sensitivity,warmup,outage,physical_recovery,4,22,0.06114522236091868,0.11949111828020312,0.8181818181818182,1.0,1.0,0.49597130124050803,3
nist,no_input_age,sensitivity,warmup,outage,raw,1,27,0.06505528854997879,0.12415569335172266,0.7037037037037037,0.8148148148148148,0.9629629629629629,0.516875039640313,4
nist,no_input_age,sensitivity,warmup,outage,raw,2,26,0.06052949126980484,0.12402843779042917,0.6538461538461539,0.8846153846153846,0.9615384615384616,0.479077954725672,4
nist,no_input_age,sensitivity,warmup,outage,raw,3,24,0.06150736296886702,0.11568697333330392,0.6666666666666666,0.9166666666666666,1.0,0.48063347982894294,3
nist,no_input_age,sensitivity,warmup,outage,raw,4,22,0.060624846713099846,0.11949111828020312,0.7727272727272727,0.9545454545454546,1.0,0.4840293074205045,3
nist,no_input_age,sensitivity,warmup,outage,recency,1,27,0.06526122129023902,0.12415569335172266,0.7407407407407407,0.8518518518518519,0.9629629629629629,0.5279017571925185,4
nist,no_input_age,sensitivity,warmup,outage,recency,2,26,0.061167070586686245,0.12402843779042917,0.6923076923076923,0.9615384615384616,0.9615384615384616,0.49109568519595376,4
nist,no_input_age,sensitivity,warmup,outage,recency,3,24,0.06230649792328891,0.11568697333330392,0.7083333333333334,0.9583333333333334,1.0,0.4930546120102422,3
nist,no_input_age,sensitivity,warmup,outage,recency,4,22,0.061604962983349436,0.11949111828020312,0.8636363636363636,1.0,1.0,0.49828110516577123,3
nist,no_input_age,sensitivity,warmup,recovery_0_6,physical,1,3,0.003758902719280996,0.0029224798849433772,1.0,1.0,1.0,0.07400717131750449,2
nist,no_input_age,sensitivity,warmup,recovery_0_6,physical,2,3,0.022884658760774435,0.03067185420423857,0.6666666666666666,1.0,1.0,0.23049698407132146,1
nist,no_input_age,sensitivity,warmup,recovery_0_6,physical,3,4,0.0314225880881705,0.02114460268602412,0.75,1.0,1.0,0.3545659438809101,1
nist,no_input_age,sensitivity,warmup,recovery_0_6,physical,4,5,0.04133434537540907,0.044531805309095174,1.0,1.0,1.0,0.4157612531660716,1
nist,no_input_age,sensitivity,warmup,recovery_0_6,physical_availability,1,3,0.0037042125192283206,0.0029224798849433772,1.0,1.0,1.0,0.07294242785166448,2
nist,no_input_age,sensitivity,warmup,recovery_0_6,physical_availability,2,3,0.022953791286796994,0.03067185420423857,0.6666666666666666,1.0,1.0,0.23116124394009327,1
nist,no_input_age,sensitivity,warmup,recovery_0_6,physical_availability,3,4,0.0314548030720567,0.02114460268602412,0.75,1.0,1.0,0.35549155221654855,1
nist,no_input_age,sensitivity,warmup,recovery_0_6,physical_availability,4,5,0.04119623905725345,0.044531805309095174,1.0,1.0,1.0,0.4153955113199637,1
nist,no_input_age,sensitivity,warmup,recovery_0_6,physical_recovery,1,3,0.0037637969808625073,0.0029224798849433772,1.0,1.0,1.0,0.07400717131750449,2
nist,no_input_age,sensitivity,warmup,recovery_0_6,physical_recovery,2,3,0.023033778894035278,0.03067185420423857,0.6666666666666666,1.0,1.0,0.2322261305462312,1
nist,no_input_age,sensitivity,warmup,recovery_0_6,physical_recovery,3,4,0.031675632454036005,0.02114460268602412,0.75,1.0,1.0,0.3608124869784499,1
nist,no_input_age,sensitivity,warmup,recovery_0_6,physical_recovery,4,5,0.04200792025581986,0.044531805309095174,1.0,1.0,1.0,0.4245609255138171,1
nist,no_input_age,sensitivity,warmup,recovery_0_6,raw,1,3,0.0034501075914511667,0.0029224798849433772,0.3333333333333333,1.0,1.0,0.06735926854967407,2
nist,no_input_age,sensitivity,warmup,recovery_0_6,raw,2,3,0.022298306674777377,0.03067185420423857,0.3333333333333333,1.0,1.0,0.22316553365732492,1
nist,no_input_age,sensitivity,warmup,recovery_0_6,raw,3,4,0.030568954289061312,0.02114460268602412,0.25,1.0,1.0,0.3403047471573759,1
nist,no_input_age,sensitivity,warmup,recovery_0_6,raw,4,5,0.03993264180319979,0.044531805309095174,0.4,0.8,1.0,0.39576521622294514,1
nist,no_input_age,sensitivity,warmup,recovery_0_6,recency,1,3,0.0037885040287983576,0.0029224798849433772,1.0,1.0,1.0,0.07723365033312957,2
nist,no_input_age,sensitivity,warmup,recovery_0_6,recency,2,3,0.02277363810413068,0.03067185420423857,0.6666666666666666,1.0,1.0,0.23059549009291722,1
nist,no_input_age,sensitivity,warmup,recovery_0_6,recency,3,4,0.03133398019194041,0.02114460268602412,0.75,1.0,1.0,0.35150856032555894,1
nist,no_input_age,sensitivity,warmup,recovery_0_6,recency,4,5,0.0410027974797048,0.044531805309095174,0.8,1.0,1.0,0.41452751674370436,1
nist,no_input_age,sensitivity,warmup,recovery_6_24,physical,1,35,0.027805149328574398,0.04297272205140469,0.42857142857142855,0.7428571428571429,0.8857142857142857,0.19514284059551107,4
nist,no_input_age,sensitivity,warmup,recovery_6_24,physical,2,35,0.04977526850846733,0.0825452131464691,0.5428571428571428,0.7714285714285715,0.8571428571428571,0.382158542495368,4
nist,no_input_age,sensitivity,warmup,recovery_6_24,physical,3,34,0.06568038040111399,0.11313747560209132,0.38235294117647056,0.6470588235294118,0.7941176470588235,0.4651407915929616,4
nist,no_input_age,sensitivity,warmup,recovery_6_24,physical,4,33,0.07568929209823644,0.14270961433176046,0.30303030303030304,0.5757575757575758,0.696969696969697,0.47206785221508063,4
nist,no_input_age,sensitivity,warmup,recovery_6_24,physical_availability,1,35,0.027803576934568083,0.04297272205140469,0.45714285714285713,0.7428571428571429,0.8857142857142857,0.19658432486719282,4
nist,no_input_age,sensitivity,warmup,recovery_6_24,physical_availability,2,35,0.0496648243348441,0.0825452131464691,0.5428571428571428,0.8285714285714286,0.8571428571428571,0.38338514867043544,4
nist,no_input_age,sensitivity,warmup,recovery_6_24,physical_availability,3,34,0.06573464508907505,0.11313747560209132,0.4117647058823529,0.6176470588235294,0.7647058823529411,0.46539169515296924,4
nist,no_input_age,sensitivity,warmup,recovery_6_24,physical_availability,4,33,0.07549268019989963,0.14270961433176046,0.2727272727272727,0.5454545454545454,0.696969696969697,0.47302876145564693,4
nist,no_input_age,sensitivity,warmup,recovery_6_24,physical_recovery,1,35,0.027679619450096535,0.04297272205140469,0.4857142857142857,0.7428571428571429,0.8857142857142857,0.19458804127384724,4
nist,no_input_age,sensitivity,warmup,recovery_6_24,physical_recovery,2,35,0.04972992453981639,0.0825452131464691,0.5428571428571428,0.8,0.8571428571428571,0.3843097859193242,4
nist,no_input_age,sensitivity,warmup,recovery_6_24,physical_recovery,3,34,0.06561364928227309,0.11313747560209132,0.38235294117647056,0.6470588235294118,0.7941176470588235,0.46846269110112565,4
nist,no_input_age,sensitivity,warmup,recovery_6_24,physical_recovery,4,33,0.07543035690347787,0.14270961433176046,0.30303030303030304,0.5757575757575758,0.696969696969697,0.4765915530638287,4
nist,no_input_age,sensitivity,warmup,recovery_6_24,raw,1,35,0.0280414922106942,0.04297272205140469,0.37142857142857144,0.6285714285714286,0.8,0.17982943580729266,4
nist,no_input_age,sensitivity,warmup,recovery_6_24,raw,2,35,0.05084664950819004,0.0825452131464691,0.4,0.5142857142857142,0.7142857142857143,0.36500735741038753,4
nist,no_input_age,sensitivity,warmup,recovery_6_24,raw,3,34,0.06858785270331524,0.11313747560209132,0.11764705882352941,0.4117647058823529,0.5588235294117647,0.443381703925527,4
nist,no_input_age,sensitivity,warmup,recovery_6_24,raw,4,33,0.0793137221379449,0.14270961433176046,0.06060606060606061,0.24242424242424243,0.5151515151515151,0.44845015047085923,4
nist,no_input_age,sensitivity,warmup,recovery_6_24,recency,1,35,0.02788728742350756,0.04297272205140469,0.42857142857142855,0.7714285714285715,0.8857142857142857,0.19396904328039435,4
nist,no_input_age,sensitivity,warmup,recovery_6_24,recency,2,35,0.049869060807467114,0.0825452131464691,0.5142857142857142,0.7428571428571429,0.8285714285714286,0.37830922024978236,4
nist,no_input_age,sensitivity,warmup,recovery_6_24,recency,3,34,0.06595025996952458,0.11313747560209132,0.38235294117647056,0.6176470588235294,0.7941176470588235,0.46366246701854524,4
nist,no_input_age,sensitivity,warmup,recovery_6_24,recency,4,33,0.07613668818806457,0.14270961433176046,0.30303030303030304,0.5757575757575758,0.696969696969697,0.470941449152456,4
nist,no_block_augmentation,sensitivity,evaluation,normal,physical,1,3103,0.031733858602382765,0.05291710763256031,0.5120850789558492,0.8188849500483403,0.9104092813406381,0.25176703235550657,0
nist,no_block_augmentation,sensitivity,evaluation,normal,physical,2,3102,0.04283661630935839,0.07396332462585894,0.5103159252095423,0.8172147001934236,0.9107027724049,0.3272280439461952,0
nist,no_block_augmentation,sensitivity,evaluation,normal,physical,3,3105,0.05020592082401462,0.08911449516248597,0.5120772946859904,0.814170692431562,0.9117552334943639,0.3772708008387931,0
nist,no_block_augmentation,sensitivity,evaluation,normal,physical,4,3106,0.05627059522077354,0.10302212835473078,0.5144880875724405,0.8122987765614939,0.9047005795235029,0.39974252269111465,0
nist,no_block_augmentation,sensitivity,evaluation,normal,physical_availability,1,3103,0.031718097375979484,0.05291710763256031,0.5059619722848856,0.8066387367064132,0.9081533999355462,0.24913736758744834,0
nist,no_block_augmentation,sensitivity,evaluation,normal,physical_availability,2,3102,0.04284438634087511,0.07396332462585894,0.5022566086395873,0.811411992263056,0.9058671824629272,0.3257466930754711,0
nist,no_block_augmentation,sensitivity,evaluation,normal,physical_availability,3,3105,0.05024352011108697,0.08911449516248597,0.5104669887278583,0.8132045088566827,0.9075684380032206,0.3773839142850496,0
nist,no_block_augmentation,sensitivity,evaluation,normal,physical_availability,4,3106,0.0563140964907339,0.10302212835473078,0.5164198325820991,0.813586606567933,0.9056664520283323,0.40138150699163505,0
nist,no_block_augmentation,sensitivity,evaluation,normal,physical_recovery,1,3103,0.03171532931343289,0.05291710763256031,0.5069287786013535,0.8085723493393491,0.9091202062520142,0.2494156368513344,0
nist,no_block_augmentation,sensitivity,evaluation,normal,physical_recovery,2,3102,0.04284466491664492,0.07396332462585894,0.5045132172791748,0.811411992263056,0.9045776918117344,0.32604503917556027,0
nist,no_block_augmentation,sensitivity,evaluation,normal,physical_recovery,3,3105,0.05024748312921251,0.08911449516248597,0.5098228663446055,0.814170692431562,0.9098228663446055,0.37823696640139304,0
nist,no_block_augmentation,sensitivity,evaluation,normal,physical_recovery,4,3106,0.056295999974845544,0.10302212835473078,0.5135222150676111,0.8142305215711526,0.9053444945267225,0.40203492242827993,0
nist,no_block_augmentation,sensitivity,evaluation,normal,raw,1,3103,0.03203634497702384,0.05291710763256031,0.4253947792458911,0.6925555913631969,0.8240412504028359,0.21891869800457142,0
nist,no_block_augmentation,sensitivity,evaluation,normal,raw,2,3102,0.043374980678431395,0.07396332462585894,0.40038684719535783,0.6782720825274017,0.8220502901353965,0.28799963210676494,0
nist,no_block_augmentation,sensitivity,evaluation,normal,raw,3,3105,0.051021977689858715,0.08911449516248597,0.391304347826087,0.6644122383252818,0.8167471819645733,0.3306948843080088,0
nist,no_block_augmentation,sensitivity,evaluation,normal,raw,4,3106,0.05727209790313065,0.10302212835473078,0.3718609143593046,0.6548615582743078,0.8048937540244687,0.34912996450380845,0
nist,no_block_augmentation,sensitivity,evaluation,normal,recency,1,3103,0.03179966097625993,0.05291710763256031,0.5217531421205285,0.8198517563648082,0.9136319690621979,0.25167299127581644,0
nist,no_block_augmentation,sensitivity,evaluation,normal,recency,2,3102,0.04294087058841633,0.07396332462585894,0.5167633784655061,0.8136686009026435,0.9081237911025145,0.32366318404061395,0
nist,no_block_augmentation,sensitivity,evaluation,normal,recency,3,3105,0.05035287290489267,0.08911449516248597,0.5098228663446055,0.8064412238325281,0.9033816425120773,0.37145443222717883,0
nist,no_block_augmentation,sensitivity,evaluation,normal,recency,4,3106,0.05642704981875781,0.10302212835473078,0.5144880875724405,0.8052157115260785,0.8960077269800386,0.3927164107058754,0
nist,no_block_augmentation,sensitivity,evaluation,outage,physical,1,299,0.09617686232998839,0.17531358004692443,0.3311036789297659,0.5819397993311036,0.745819397993311,0.525397237161821,46
nist,no_block_augmentation,sensitivity,evaluation,outage,physical,2,300,0.07726305585836009,0.142912268900588,0.2966666666666667,0.69,0.83,0.47697698823088513,46
nist,no_block_augmentation,sensitivity,evaluation,outage,physical,3,297,0.07312879602063883,0.14015482742340368,0.3602693602693603,0.8013468013468014,0.9023569023569024,0.48761957046953575,46
nist,no_block_augmentation,sensitivity,evaluation,outage,physical,4,295,0.07059656679776292,0.1419619816614292,0.3728813559322034,0.8372881355932204,0.9694915254237289,0.49640283559168974,45
nist,no_block_augmentation,sensitivity,evaluation,outage,physical_availability,1,299,0.09538433797837187,0.17531358004692443,0.34448160535117056,0.6254180602006689,0.802675585284281,0.5450750422428957,46
nist,no_block_augmentation,sensitivity,evaluation,outage,physical_availability,2,300,0.07692138460915142,0.142912268900588,0.32,0.7,0.8466666666666667,0.4846073947343986,46
nist,no_block_augmentation,sensitivity,evaluation,outage,physical_availability,3,297,0.0730074876566563,0.14015482742340368,0.39057239057239057,0.8080808080808081,0.898989898989899,0.4902151489386914,46
nist,no_block_augmentation,sensitivity,evaluation,outage,physical_availability,4,295,0.07038809123430288,0.1419619816614292,0.37966101694915255,0.823728813559322,0.9694915254237289,0.4926181845277712,45
nist,no_block_augmentation,sensitivity,evaluation,outage,physical_recovery,1,299,0.09538433797837187,0.17531358004692443,0.34448160535117056,0.6254180602006689,0.802675585284281,0.5450750422428957,46
nist,no_block_augmentation,sensitivity,evaluation,outage,physical_recovery,2,300,0.07692138460915142,0.142912268900588,0.32,0.7,0.8466666666666667,0.4846073947343986,46
nist,no_block_augmentation,sensitivity,evaluation,outage,physical_recovery,3,297,0.0730074876566563,0.14015482742340368,0.39057239057239057,0.8080808080808081,0.898989898989899,0.4902151489386914,46
