measured_on,metric_id,value,reason,source_year
2016-06-16 16:30:24,3018,436.328,off_quarter_hour_grid,2016
2016-06-16 16:30:24,3015,6.62,off_quarter_hour_grid,2016
2016-06-16 16:30:24,3022,87485.008,off_quarter_hour_grid,2016
2016-06-24 19:41:10,3018,2.007,off_quarter_hour_grid,2016
2016-06-24 19:41:10,3022,88492.008,off_quarter_hour_grid,2016
2016-06-24 19:41:10,3015,0.0,off_quarter_hour_grid,2016
2016-06-30 21:30:24,3018,1.833,off_quarter_hour_grid,2016
2016-06-30 21:30:24,3022,89041.25,off_quarter_hour_grid,2016
2016-06-30 21:30:24,3015,0.0,off_quarter_hour_grid,2016
2016-06-04 05:15:24,3018,44.418,off_quarter_hour_grid,2016
2016-06-04 05:15:24,3022,86623.93,off_quarter_hour_grid,2016
2016-06-04 05:15:24,3015,0.0,off_quarter_hour_grid,2016
2016-07-01 05:41:29,3022,89042.883,off_quarter_hour_grid,2016
2016-07-01 23:43:37,3015,0.02,off_quarter_hour_grid,2016
2016-07-01 08:58:33,3015,13.02,off_quarter_hour_grid,2016
2016-07-01 08:58:33,3018,761.567,off_quarter_hour_grid,2016
2016-07-01 08:58:33,3022,89071.305,off_quarter_hour_grid,2016
2016-07-01 05:41:29,3015,3.0,off_quarter_hour_grid,2016
2016-07-01 23:43:37,3022,89168.844,off_quarter_hour_grid,2016
2016-07-11 15:47:23,3022,89932.984,off_quarter_hour_grid,2016
2016-07-11 15:47:23,3015,0.02,off_quarter_hour_grid,2016
2016-07-11 15:47:22,3018,528.132,off_quarter_hour_grid,2016
2016-07-13 14:30:24,3018,698.212,off_quarter_hour_grid,2016
2016-07-13 14:30:24,3022,90165.203,off_quarter_hour_grid,2016
2016-07-13 14:30:24,3015,12.24,off_quarter_hour_grid,2016
2016-07-15 08:30:24,3018,709.208,off_quarter_hour_grid,2016
2016-07-15 08:30:24,3022,90321.789,off_quarter_hour_grid,2016
2016-07-15 08:30:24,3015,11.84,off_quarter_hour_grid,2016
2016-07-16 07:15:24,3015,7.46,off_quarter_hour_grid,2016
2016-07-16 07:15:24,3022,90419.305,off_quarter_hour_grid,2016
2016-07-16 07:15:24,3018,422.976,off_quarter_hour_grid,2016
2016-07-17 13:01:36,3022,90564.188,off_quarter_hour_grid,2016
2016-07-17 13:01:34,3018,510.155,off_quarter_hour_grid,2016
2016-07-17 13:01:36,3015,0.02,off_quarter_hour_grid,2016
2016-07-17 14:00:24,3018,991.076,off_quarter_hour_grid,2016
2016-07-17 14:00:24,3022,90574.484,off_quarter_hour_grid,2016
2016-07-17 14:00:24,3015,15.9,off_quarter_hour_grid,2016
2016-07-25 10:53:58,3018,871.522,off_quarter_hour_grid,2016
2016-07-30 04:11:04,3018,7.767,off_quarter_hour_grid,2016
2016-07-09 00:45:10,3018,0.0,off_quarter_hour_grid,2016
2016-08-14 17:15:24,3018,58.468,off_quarter_hour_grid,2016
2016-08-14 17:15:24,3022,93304.008,off_quarter_hour_grid,2016
2016-08-14 17:15:24,3015,0.68,off_quarter_hour_grid,2016
2016-08-29 16:15:18,3018,300.63,off_quarter_hour_grid,2016
2016-08-03 10:56:34,3018,843.597,off_quarter_hour_grid,2016
2016-08-03 10:56:34,3022,92293.344,off_quarter_hour_grid,2016
2016-08-03 11:30:12,3018,861.486,off_quarter_hour_grid,2016
2016-08-03 11:30:12,3022,92301.867,off_quarter_hour_grid,2016
2016-08-03 11:30:12,3015,15.22,off_quarter_hour_grid,2016
2016-08-03 10:56:34,3015,14.84,off_quarter_hour_grid,2016
2016-08-31 21:28:56,3015,0.02,off_quarter_hour_grid,2016
2016-08-31 21:28:56,3018,0.524,off_quarter_hour_grid,2016
2016-08-31 21:28:56,3022,94611.125,off_quarter_hour_grid,2016
2016-08-05 06:15:24,3018,165.892,off_quarter_hour_grid,2016
2016-08-05 06:15:24,3022,92433.727,off_quarter_hour_grid,2016
2016-08-05 06:15:24,3015,2.74,off_quarter_hour_grid,2016
2016-08-08 17:00:29,3018,266.247,off_quarter_hour_grid,2016
2016-08-08 17:00:29,3022,92840.305,off_quarter_hour_grid,2016
2016-08-08 17:00:29,3015,2.9,off_quarter_hour_grid,2016
2016-08-09 09:00:24,3015,13.32,off_quarter_hour_grid,2016
2016-08-09 09:00:24,3018,712.698,off_quarter_hour_grid,2016
2016-08-09 09:00:24,3022,92868.508,off_quarter_hour_grid,2016
2017-01-01 21:25:00,3018,0.0,off_quarter_hour_grid,2017
2017-01-10 21:24:33,3015,0.02,off_quarter_hour_grid,2017
2017-01-10 21:24:33,3022,98627.469,off_quarter_hour_grid,2017
2017-01-11 21:15:24,3015,0.02,off_quarter_hour_grid,2017
2017-01-11 21:15:24,3018,1.047,off_quarter_hour_grid,2017
2017-01-11 21:15:24,3022,98627.703,off_quarter_hour_grid,2017
2017-01-12 22:09:17,3018,1.745,off_quarter_hour_grid,2017
2017-01-12 22:09:17,3022,98627.93,off_quarter_hour_grid,2017
2017-01-12 21:15:12,3015,0.02,off_quarter_hour_grid,2017
2017-01-12 21:15:12,3018,0.0,off_quarter_hour_grid,2017
2017-01-12 21:15:12,3022,98627.906,off_quarter_hour_grid,2017
2017-01-12 22:09:17,3015,0.02,off_quarter_hour_grid,2017
2017-01-13 21:24:21,3015,0.02,off_quarter_hour_grid,2017
2017-01-13 21:24:21,3022,98627.586,off_quarter_hour_grid,2017
2017-01-14 12:15:24,3018,389.816,off_quarter_hour_grid,2017
2017-01-14 21:24:58,3018,0.0,off_quarter_hour_grid,2017
2017-01-14 12:15:24,3015,0.46,off_quarter_hour_grid,2017
2017-01-14 12:15:24,3022,98628.203,off_quarter_hour_grid,2017
2017-01-15 21:26:03,3018,0.0,off_quarter_hour_grid,2017
2017-01-16 21:26:41,3015,0.02,off_quarter_hour_grid,2017
2017-01-16 21:26:41,3022,98626.945,off_quarter_hour_grid,2017
2017-01-17 21:27:13,3018,1.222,off_quarter_hour_grid,2017
2017-01-19 21:25:22,3018,0.0,off_quarter_hour_grid,2017
2017-01-02 21:15:24,3018,1.222,off_quarter_hour_grid,2017
2017-01-02 21:15:24,3022,98625.844,off_quarter_hour_grid,2017
2017-01-02 21:15:24,3015,0.02,off_quarter_hour_grid,2017
2017-01-20 21:24:58,3022,98629.289,off_quarter_hour_grid,2017
2017-01-20 21:24:58,3015,0.02,off_quarter_hour_grid,2017
2017-01-22 21:24:16,3015,0.0,off_quarter_hour_grid,2017
2017-01-22 21:24:16,3022,98629.703,off_quarter_hour_grid,2017
2017-01-23 21:24:20,3022,98632.703,off_quarter_hour_grid,2017
2017-01-23 21:24:20,3015,0.02,off_quarter_hour_grid,2017
2017-01-24 13:00:24,3018,37.611,off_quarter_hour_grid,2017
2017-01-24 13:00:24,3022,98632.844,off_quarter_hour_grid,2017
