site,population,endpoint,method,nwis,nmae,coverage50,coverage80,coverage90,nwidth90,forecast_target_pairs,strata,min_events_per_stratum,min_cases_per_stratum,wis_kw,width90_kw
colorado,recorded_ac,partial_restoration,physical_recovery,0.05777857510009952,0.12946066651705926,0.6157862125351317,0.8558155790009916,0.9350815128290332,0.44007583756526963,2882,16,24,63,0.05777857510009952,0.44007583756526963
colorado,recorded_ac,partial_restoration,previous_day,0.023710528615738143,0.009620866059960353,0.9689452119475805,0.9819631483569123,0.98565240737871,0.41261883091137874,2882,16,24,63,0.023710528615738143,0.41261883091137874
colorado,recorded_ac,partial_restoration,raw,0.0688204737414005,0.12946066651705926,0.07242089161707019,0.14688661769238234,0.2876979460674136,0.38474511736405026,2882,16,24,63,0.0688204737414005,0.38474511736405026
colorado,recorded_ac,partial_restoration,recency,0.058662049907622305,0.12946066651705926,0.5823725068666974,0.830450403046347,0.9148131264438478,0.44052414028964115,2882,16,24,63,0.058662049907622305,0.44052414028964115
colorado,recorded_ac,partial_restoration,rolling,0.05862082971298806,0.12946066651705926,0.5811012738242335,0.8320504793441571,0.9224706588648283,0.44095957310349126,2882,16,24,63,0.05862082971298806,0.44095957310349126
colorado,recorded_ac,partial_restoration,single_imputation,0.08709102608949437,0.12558467458594508,0.5368461257541717,0.6704163369853748,0.7231087394970833,0.24828153060980432,2882,16,24,63,0.08709102608949437,0.24828153060980432
colorado,recorded_ac,recovery,aci_bounded,0.05001040731533576,0.1073801922351693,0.5346270746170142,0.8186728395061728,0.9064136804956725,0.39780280557716435,15899,28,46,567,0.05001040731533576,0.39780280557716435
colorado,recorded_ac,recovery,carry_forward,0.08451404384038785,0.1360539307542919,0.04378298006735297,0.1183236988065962,0.2731308485835649,0.42143137123908453,15899,28,46,567,0.08451404384038785,0.42143137123908453
colorado,recorded_ac,recovery,geometric_persistence,0.036808911192466195,0.035938498442857354,0.978112058594956,0.988237515924471,0.9925164966873552,0.4563036735840293,15899,28,46,567,0.036808911192466195,0.4563036735840293
colorado,recorded_ac,recovery,mask50,0.05009689345137347,0.1073801922351693,0.5158821092338866,0.7948343721943655,0.8967903541176512,0.39675896315119413,15899,28,46,567,0.05009689345137347,0.39675896315119413
colorado,recorded_ac,recovery,mi_recency,0.0420626097608542,0.07789302226783597,0.5476042986312939,0.8315790909478032,0.9149759669125866,0.2749240020782075,15899,28,46,567,0.0420626097608542,0.2749240020782075
colorado,recorded_ac,recovery,multiple_imputation,0.04667824164210567,0.07789302226783597,0.6478135790048934,0.8023728792508135,0.8672638786865816,0.2346929151317874,15899,28,46,567,0.04667824164210567,0.2346929151317874
colorado,recorded_ac,recovery,persistence,0.05064733457093333,0.08070825308034349,0.9787413857039946,0.9875475294447461,0.9928308830052626,0.4996587651622026,15899,28,46,567,0.05064733457093333,0.4996587651622026
colorado,recorded_ac,recovery,physical,0.04905346626483733,0.1073801922351693,0.5714244683267151,0.8418831995500339,0.9228939554434189,0.3968354539000858,15899,28,46,567,0.04905346626483733,0.3968354539000858
colorado,recorded_ac,recovery,physical_availability,0.04899493105995468,0.1073801922351693,0.5711707413794939,0.8412526525999028,0.9264154148879166,0.39746165095178076,15899,28,46,567,0.04899493105995468,0.39746165095178076
colorado,recorded_ac,recovery,physical_recovery,0.04903558798665706,0.1073801922351693,0.5670221727188528,0.8392385840616894,0.9252197488280655,0.397174816834343,15899,28,46,567,0.04903558798665706,0.397174816834343
colorado,recorded_ac,recovery,previous_day,0.02627439609881318,0.012494984176458737,0.9690555147463263,0.9775470503798808,0.9822640649895849,0.4167234795528713,15899,28,46,567,0.02627439609881318,0.4167234795528713
colorado,recorded_ac,recovery,raw,0.061375370540530536,0.1073801922351693,0.07190087172062357,0.1605292025521737,0.3423075933555477,0.34055589118531915,15899,28,46,567,0.061375370540530536,0.34055589118531915
colorado,recorded_ac,recovery,recency,0.05011270627168512,0.1073801922351693,0.5129293175277414,0.7952134100901708,0.8966021659054858,0.39662859930835603,15899,28,46,567,0.05011270627168512,0.39662859930835603
colorado,recorded_ac,recovery,rolling,0.0501475606077564,0.1073801922351693,0.5078337086008112,0.7947106137708083,0.8969779878565928,0.3969076144278468,15899,28,46,567,0.0501475606077564,0.3969076144278468
colorado,recorded_ac,recovery,single_imputation,0.04692928765688379,0.07787416083580691,0.6467416713685996,0.7997945787600382,0.8643713027725435,0.23348157276661058,15899,28,46,567,0.04692928765688379,0.23348157276661058
colorado,recorded_ac,recovery_0_6,aci_bounded,0.045126016075118916,0.09411967462774605,0.5761176157406622,0.8380120518885191,0.9210573748789047,0.4002368037564738,3591,28,30,124,0.045126016075118916,0.4002368037564738
colorado,recorded_ac,recovery_0_6,carry_forward,0.08299404059516102,0.1300654703769117,0.03595245901087426,0.11268506588594848,0.27550191727244344,0.42216511257837996,3591,28,30,124,0.08299404059516102,0.42216511257837996
colorado,recorded_ac,recovery_0_6,geometric_persistence,0.034371507689721005,0.03186695203418734,0.9906265438620208,0.9986471861471861,1.0,0.4505999703283114,3591,28,30,124,0.034371507689721005,0.4505999703283114
colorado,recorded_ac,recovery_0_6,mask50,0.04528494568847918,0.09411967462774605,0.5590261713265873,0.813060499100548,0.9064864280855293,0.39945104194687925,3591,28,30,124,0.04528494568847918,0.39945104194687925
colorado,recorded_ac,recovery_0_6,mi_recency,0.03862040151266768,0.0727296048158306,0.5505106864396082,0.8496930397879502,0.9408173336057934,0.2704756109425201,3591,28,30,124,0.03862040151266768,0.2704756109425201
colorado,recorded_ac,recovery_0_6,multiple_imputation,0.04230581073942237,0.0727296048158306,0.6623497393749552,0.8076502611986636,0.8886614758838637,0.23410079825961544,3591,28,30,124,0.04230581073942237,0.23410079825961544
colorado,recorded_ac,recovery_0_6,persistence,0.04858090886778295,0.07967186819956014,0.9953232461422985,1.0,1.0,0.49299509907931977,3591,28,30,124,0.04858090886778295,0.49299509907931977
colorado,recorded_ac,recovery_0_6,physical,0.04432726325628551,0.09411967462774605,0.6124068537603062,0.8701596331973133,0.9324618175449249,0.3999434796810239,3591,28,30,124,0.04432726325628551,0.3999434796810239
colorado,recorded_ac,recovery_0_6,physical_availability,0.0443586438004122,0.09411967462774605,0.6076038680053977,0.8696836972115347,0.933115628281541,0.4004633326425469,3591,28,30,124,0.0443586438004122,0.4004633326425469
colorado,recorded_ac,recovery_0_6,physical_recovery,0.04436996934771054,0.09411967462774605,0.6036769272273779,0.8670415324133829,0.9371367698798465,0.39983308755975633,3591,28,30,124,0.04436996934771054,0.39983308755975633
colorado,recorded_ac,recovery_0_6,previous_day,0.022824481844857157,0.007020733529427785,0.9755971693816311,0.9870610829452493,0.988501175111148,0.41817856909383017,3591,28,30,124,0.022824481844857157,0.41817856909383017
colorado,recorded_ac,recovery_0_6,raw,0.055822986244936985,0.09411967462774605,0.062026040550316144,0.1453859794485253,0.3151484727036502,0.34597967680523534,3591,28,30,124,0.055822986244936985,0.34597967680523534
colorado,recorded_ac,recovery_0_6,recency,0.04530977668939922,0.09411967462774605,0.5587714644089277,0.8124777410054271,0.9067591537852172,0.3994126812283122,3591,28,30,124,0.04530977668939922,0.3994126812283122
colorado,recorded_ac,recovery_0_6,rolling,0.04533542215390284,0.09411967462774605,0.5374592192876353,0.8091428033572657,0.9092222103931721,0.3994235149974211,3591,28,30,124,0.04533542215390284,0.3994235149974211
colorado,recorded_ac,recovery_0_6,single_imputation,0.041710445269769296,0.07132991289245182,0.6678014985399547,0.8104560939893535,0.8905050523707826,0.23204915169109122,3591,28,30,124,0.041710445269769296,0.23204915169109122
colorado,recorded_ac,recovery_6_24,aci_bounded,0.05140521511394141,0.11116877959536846,0.5227259438790239,0.8131394131714794,0.9022594077314162,0.3970780498403819,12308,28,46,430,0.05140521511394141,0.3970780498403819
colorado,recorded_ac,recovery_6_24,carry_forward,0.08494251716433969,0.13775158554953143,0.046000865093434394,0.11989439385331736,0.27239703984013336,0.42125222242813065,12308,28,46,430,0.08494251716433969,0.42125222242813065
colorado,recorded_ac,recovery_6_24,geometric_persistence,0.03751254657756713,0.037116994034011926,0.9744847380737944,0.9852096090987936,0.9903388569080979,0.4579130545342768,12308,28,46,430,0.03751254657756713,0.4579130545342768
colorado,recorded_ac,recovery_6_24,mask50,0.05147121030988987,0.11116877959536846,0.5034842458445749,0.7896586361693891,0.894052651406216,0.3959586920484048,12308,28,46,430,0.05147121030988987,0.3959586920484048
colorado,recorded_ac,recovery_6_24,mi_recency,0.043035821598477415,0.07934292492719267,0.5472476971626461,0.8266280067218571,0.9076335780915966,0.27618929636503514,12308,28,46,430,0.043035821598477415,0.27618929636503514
colorado,recorded_ac,recovery_6_24,multiple_imputation,0.047910199487825565,0.07934292492719267,0.64384168914592,0.8010539664892651,0.8613126343894111,0.23483600635761248,12308,28,46,430,0.047910199487825565,0.23483600635761248
colorado,recorded_ac,recovery_6_24,persistence,0.05124848703794853,0.08102711159059171,0.9739198427196053,0.9839155665107954,0.9907407940614389,0.5015564358814217,12308,28,46,430,0.05124848703794853,0.5015564358814217
colorado,recorded_ac,recovery_6_24,physical,0.05040325870284234,0.11116877959536846,0.5597293629377712,0.8337795210764848,0.9202287267539433,0.39591731698569216,12308,28,46,430,0.05040325870284234,0.39591731698569216
colorado,recorded_ac,recovery_6_24,physical_availability,0.050319372098718215,0.11116877959536846,0.560792749720193,0.8331154616390083,0.9245903321392408,0.396572661919916,12308,28,46,430,0.050319372098718215,0.396572661919916
colorado,recorded_ac,recovery_6_24,physical_recovery,0.0503680994939432,0.11116877959536846,0.5565806029169761,0.8313302726701369,0.9219170869744661,0.39638547870941165,12308,28,46,430,0.0503680994939432,0.39638547870941165
colorado,recorded_ac,recovery_6_24,previous_day,0.027288575075359967,0.014104492148000794,0.9670879937968586,0.974729722450203,0.9804176604263076,0.4162802025088656,12308,28,46,430,0.027288575075359967,0.4162802025088656
colorado,recorded_ac,recovery_6_24,raw,0.06295968428170869,0.11116877959536846,0.0746946333373748,0.16481612062105508,0.35026994731236494,0.33896965913299076,12308,28,46,430,0.06295968428170869,0.33896965913299076
colorado,recorded_ac,recovery_6_24,recency,0.05148409633178447,0.11116877959536846,0.4997436265972626,0.7903151996660085,0.8937356596493197,0.39580223946038845,12308,28,46,430,0.05148409633178447,0.39580223946038845
colorado,recorded_ac,recovery_6_24,rolling,0.05152099689038764,0.11116877959536846,0.4993252818994667,0.790569547038321,0.8934857165439657,0.3961613765544246,12308,28,46,430,0.05152099689038764,0.3961613765544246
colorado,recorded_ac,recovery_6_24,single_imputation,0.04840949456634821,0.07973037338290676,0.6408214922545857,0.7969337109353091,0.8570320834043764,0.23387862276011903,12308,28,46,430,0.04840949456634821,0.23387862276011903
nist,exclude_bright_zero,all,aci_bounded,0.04712281678759345,0.08399535073439299,0.4973045397225725,0.7995980453972258,0.8995665195460277,0.3630777527898641,126880,32,0,3965,12.756146504401546,98.28514768021621
nist,exclude_bright_zero,all,carry_forward,0.04930748376236603,0.0880982232429253,0.3989202395964691,0.689296973518285,0.8256620428751577,0.34732353813903905,126880,32,0,3965,13.347535854472484,94.02048177423787
nist,exclude_bright_zero,all,geometric_persistence,0.07076965891531117,0.12268957805087499,0.5054618537200505,0.8093552963430013,0.912484237074401,0.49480299099003694,126880,32,0,3965,19.157346668374736,133.943169661003
nist,exclude_bright_zero,all,mask50,0.047043394704747304,0.08399535073439299,0.5026954602774275,0.8052805800756621,0.9031131778058008,0.36191421453175765,126880,32,0,3965,12.734646946575095,97.97017787374679
nist,exclude_bright_zero,all,mi_recency,0.052191709566805515,0.08635031137702956,0.502766393442623,0.8046815889029004,0.9022383354350567,0.36295497703557233,126880,32,0,3965,14.128295779734252,98.25191228352942
nist,exclude_bright_zero,all,multiple_imputation,0.05367768910169703,0.08635031137702956,0.5224227616645649,0.7521279949558638,0.8306825346784363,0.28542634711619624,126880,32,0,3965,14.530550439829387,77.26491216435431
nist,exclude_bright_zero,all,persistence,0.09755396212174969,0.19535081339733767,0.4992749054224464,0.8055643127364439,0.9126733921815889,0.6051178461395846,126880,32,0,3965,26.40785754635764,163.80540094998557
nist,exclude_bright_zero,all,physical,0.04696110168891765,0.08399535073439299,0.5032156368221942,0.810608448928121,0.9076450189155107,0.3650861929178645,126880,32,0,3965,12.712370227190007,98.82883242286591
nist,exclude_bright_zero,all,physical_availability,0.04698068082504829,0.08399535073439299,0.5051465952080706,0.8117591424968474,0.9086144388398487,0.3653332236407593,126880,32,0,3965,12.717670299340572,98.89570363955355
nist,exclude_bright_zero,all,physical_recovery,0.0469815540489694,0.08399535073439299,0.5075425598991172,0.8110734552332913,0.9080548549810845,0.3655663094142164,126880,32,0,3965,12.717906681056016,98.95879995842839
nist,exclude_bright_zero,all,previous_day,0.08849635168462597,0.14680989262072255,0.49348991172761664,0.8136822194199244,0.9189706809583859,0.6422342814551354,126880,32,0,3965,23.95596240102825,173.85281998990516
nist,exclude_bright_zero,all,raw,0.047529415320489994,0.08399535073439299,0.3934977931904161,0.682046027742749,0.8288855611601513,0.33497664021908125,126880,32,0,3965,12.866212727256642,90.6781765073053
nist,exclude_bright_zero,all,recency,0.047045515098650625,0.08399535073439299,0.5018442622950819,0.8027585119798235,0.902687578814628,0.361789427347062,126880,32,0,3965,12.735220937204724,97.93639798284967
nist,exclude_bright_zero,all,rolling,0.04712351539639071,0.08399535073439299,0.5005517023959647,0.8001497477931905,0.9003389029003783,0.3620289337226809,126880,32,0,3965,12.756335617802964,98.00123235872972
nist,exclude_bright_zero,all,single_imputation,0.05455418778821114,0.08628177574338078,0.5155422446406053,0.7373502522068096,0.8148013871374528,0.2737758004923958,126880,32,0,3965,14.767818634268755,74.11110919329154
nist,exclude_bright_zero,failure_recovery,aci_bounded,0.05209156845989095,0.09571002062550767,0.49165624155225635,0.7968019234403443,0.893049359195576,0.3936914215413556,24986,28,48,872,14.101187582092479,106.57226781124496
nist,exclude_bright_zero,failure_recovery,carry_forward,0.055499259698762085,0.1013306910241972,0.39335155851621323,0.6882047579269939,0.8087188542330305,0.3711698325088107,24986,28,48,872,15.023649600454895,100.47567366013504
nist,exclude_bright_zero,failure_recovery,geometric_persistence,0.08886252073560408,0.15124923899576795,0.4683613941423646,0.749678693216044,0.8591718032517823,0.47630785412519383,24986,28,48,872,24.055084363128024,128.93653611168997
nist,exclude_bright_zero,failure_recovery,mask50,0.05201571404980888,0.09571002062550767,0.495540178125058,0.7990041303953558,0.8939938288611516,0.3927324026264589,24986,28,48,872,14.080653793283263,106.31266139098243
nist,exclude_bright_zero,failure_recovery,mi_recency,0.05638204247199528,0.09578619121290197,0.4806706915674565,0.8036278742636739,0.9117327738762239,0.3930350736226722,24986,28,48,872,15.262618897169123,106.39459442965736
nist,exclude_bright_zero,failure_recovery,multiple_imputation,0.05754463033188246,0.09578619121290197,0.5059996951527465,0.7493087580784267,0.8441215085885478,0.31794616416214866,24986,28,48,872,15.57733143084058,86.06802663869364
nist,exclude_bright_zero,failure_recovery,persistence,0.10860540484614752,0.2083832235433052,0.4907899161827946,0.7684426761659413,0.8646451846091593,0.5757724431967537,24986,28,48,872,29.399483091852133,155.86160037336123
nist,exclude_bright_zero,failure_recovery,physical,0.051958044320609416,0.09571002062550767,0.49375203150208563,0.8033227992168367,0.9002621781101346,0.3951255556186043,24986,28,48,872,14.065042597588969,106.96048790595619
nist,exclude_bright_zero,failure_recovery,physical_availability,0.051967574023976344,0.09571002062550767,0.49529188559506443,0.8058698970167598,0.9019594614240098,0.3955344838043633,24986,28,48,872,14.067622288290396,107.07118476584114
nist,exclude_bright_zero,failure_recovery,physical_recovery,0.05196050657932644,0.09571002062550767,0.4964718510342742,0.8033431515545378,0.9001025867283662,0.39512275678530406,24986,28,48,872,14.065709131023667,106.9597302617818
nist,exclude_bright_zero,failure_recovery,previous_day,0.08667567265589723,0.14401167071391846,0.48898152377619375,0.823659563619872,0.9233893881787626,0.6407153519529126,24986,28,48,872,23.46310458795138,173.44164577365345
nist,exclude_bright_zero,failure_recovery,raw,0.05253362779527054,0.09571002062550767,0.40413210267706595,0.7007638569688694,0.8265349592039284,0.3663253065180226,24986,28,48,872,14.220853044179735,99.16426047442872
nist,exclude_bright_zero,failure_recovery,recency,0.052009609131650536,0.09571002062550767,0.49582016298764037,0.7977674004984898,0.8944502364056977,0.3922575319187716,24986,28,48,872,14.079001191937799,106.18411389041147
nist,exclude_bright_zero,failure_recovery,rolling,0.05210211545294021,0.09571002062550767,0.4936069571519193,0.7964848881957052,0.8924473914901575,0.39265300405282016,24986,28,48,872,14.104042653110914,106.29116819709841
nist,exclude_bright_zero,failure_recovery,single_imputation,0.06073497954939364,0.09545643809432595,0.4792781913095029,0.695115766078656,0.7811383288817944,0.2738765386268582,24986,28,48,872,16.440958964020858,74.1383790062905
nist,exclude_bright_zero,outage,aci_bounded,0.0642631000420105,0.12843802377201138,0.5113422140647639,0.848600816661981,0.9301856408691339,0.4736099880014951,5955,20,45,295,17.39602118137224,128.20622375200472
nist,exclude_bright_zero,outage,carry_forward,0.06898000914342423,0.1366213884907501,0.37465052238080976,0.6996047120678661,0.8229402231410339,0.42458381067620127,5955,20,45,295,18.67288847512494,114.93483755004767
nist,exclude_bright_zero,outage,geometric_persistence,0.14345790036960068,0.2425631842687613,0.36740543913904267,0.5933369706932713,0.711630530690958,0.4193808424596174,5955,20,45,295,38.8340536300509,113.52639405381842
nist,exclude_bright_zero,outage,mask50,0.06415212652214505,0.12843802377201138,0.5118512042557731,0.8524475649490387,0.9288217271824493,0.47201220276704714,5955,20,45,295,17.365980649544664,127.77370328903966
nist,exclude_bright_zero,outage,mi_recency,0.07227621551107606,0.130671097756926,0.43440925361927574,0.8240660420122469,0.9349069580219176,0.51893210886756,5955,20,45,295,19.56517153884829,140.4749218704485
nist,exclude_bright_zero,outage,multiple_imputation,0.07302240163618191,0.130671097756926,0.45999237027608436,0.7621138543761978,0.8823535269555902,0.4481573880284101,5955,20,45,295,19.767164122914444,121.31620493929061
nist,exclude_bright_zero,outage,persistence,0.1442903294669871,0.26273429390200037,0.4237001298055093,0.6353218970499737,0.7277487352026777,0.4957818447166861,5955,20,45,295,39.05939218671341,134.20814536480694
nist,exclude_bright_zero,outage,physical,0.06419760467763362,0.12843802377201138,0.5083186450411948,0.8534550163120539,0.9318176588552418,0.47446025423078614,5955,20,45,295,17.37829158623542,128.4363908202738
nist,exclude_bright_zero,outage,physical_availability,0.06417807025489614,0.12843802377201138,0.5140138701605171,0.85164936212836,0.9305041067859786,0.47293829956587735,5955,20,45,295,17.373003618000382,128.024397692483
nist,exclude_bright_zero,outage,physical_recovery,0.06417807025489614,0.12843802377201138,0.5140138701605171,0.85164936212836,0.9305041067859786,0.47293829956587735,5955,20,45,295,17.373003618000382,128.024397692483
nist,exclude_bright_zero,outage,previous_day,0.08162754768451633,0.13576670753300407,0.5022484815465655,0.8279342911380494,0.9303550608211625,0.6496166047109715,5955,20,45,295,22.09657715819857,175.85121489525997
nist,exclude_bright_zero,outage,raw,0.06422722296010568,0.12843802377201138,0.4256066393962488,0.764870935036742,0.8698567682760755,0.4478532545365101,5955,20,45,295,17.386309255300606,121.23387600303327
nist,exclude_bright_zero,outage,recency,0.06415184306001445,0.12843802377201138,0.5136974562051939,0.8531227061919766,0.9301572901701863,0.47220972256919574,5955,20,45,295,17.36590391634591,127.82717189948129
nist,exclude_bright_zero,outage,rolling,0.06424932461459236,0.12843802377201138,0.5123513336604715,0.845395246992152,0.9266439507979669,0.4728138562533474,5955,20,45,295,17.39229217317015,127.99071088778113
nist,exclude_bright_zero,outage,single_imputation,0.08630712388491563,0.12982599074441198,0.3612218256101823,0.5452789434698057,0.6317852733254354,0.27668845680826154,5955,20,45,295,23.36333843564666,74.8995652579964
nist,exclude_bright_zero,partial_restoration,aci_bounded,0.05030706016609137,0.0936553793463224,0.542856119221263,0.8590789824241372,0.9422678859971602,0.4167689770526395,2890,16,24,59,13.618121186960934,112.8193620881495
nist,exclude_bright_zero,partial_restoration,carry_forward,0.05468205525345653,0.1034766129792226,0.45194497797298094,0.7242085261622845,0.8545072885778486,0.3891752157487727,2890,16,24,59,14.802432357110682,105.34973090319276
nist,exclude_bright_zero,partial_restoration,geometric_persistence,0.09948901850962392,0.17206660905158602,0.40810420855925644,0.7019080594785274,0.8325699848576599,0.4618193166688049,2890,16,24,59,26.931677310555195,125.01448902224547
nist,exclude_bright_zero,partial_restoration,mask50,0.05021308412741998,0.0936553793463224,0.5472754206477493,0.8626067527923644,0.9424185616268336,0.41463956718311373,2890,16,24,59,13.59268187329259,112.24293083646889
nist,exclude_bright_zero,partial_restoration,mi_recency,0.047558467614826454,0.08068909731101055,0.507086534674965,0.8156908242962038,0.9285713698301208,0.3716584321521118,2890,16,24,59,12.87407718333352,100.60793758357666
nist,exclude_bright_zero,partial_restoration,multiple_imputation,0.04827361197897753,0.08068909731101055,0.5450669872957088,0.7618595774841169,0.8644326986197841,0.2953322753284469,2890,16,24,59,13.067666762709218,79.94644693141058
nist,exclude_bright_zero,partial_restoration,persistence,0.11801866371471906,0.22745526294312096,0.44596472160307826,0.7205577102214906,0.8279624285141971,0.5575373674069038,2890,16,24,59,31.947652267574448,150.92536535704886
nist,exclude_bright_zero,partial_restoration,physical,0.050359604370873896,0.0936553793463224,0.5382016777710403,0.8661545734247466,0.9433074151243828,0.41734894802389333,2890,16,24,59,13.632344903195563,112.97636023006793
nist,exclude_bright_zero,partial_restoration,physical_availability,0.0503050758116366,0.0936553793463224,0.5379520912369107,0.8628657771136585,0.9420676452801545,0.4152499131021173,2890,16,24,59,13.617584022210028,112.40815147674314
nist,exclude_bright_zero,partial_restoration,physical_recovery,0.05031511622553909,0.0936553793463224,0.5383744124403668,0.8630811725938845,0.9422795096869342,0.41543143304464036,2890,16,24,59,13.62030196225343,112.45728892518414
nist,exclude_bright_zero,partial_restoration,previous_day,0.07680015947160546,0.12425398195186563,0.5459803685526788,0.8387470533914897,0.9444138733172447,0.6452445705147928,2890,16,24,59,20.789803168963594,174.6677052383544
nist,exclude_bright_zero,partial_restoration,raw,0.05018366263790268,0.0936553793463224,0.45806158714780676,0.7702932560186613,0.8917177395327727,0.3889114004871646,2890,16,24,59,13.584717476080254,105.27831611187545
nist,exclude_bright_zero,partial_restoration,recency,0.050223980236450874,0.0936553793463224,0.5502307864526914,0.8632352838658107,0.9436869137610663,0.4152165588844373,2890,16,24,59,13.595631450007252,112.39912249001718
nist,exclude_bright_zero,partial_restoration,rolling,0.050305242456518115,0.0936553793463224,0.5464924777622825,0.8553778276876103,0.9407841574689401,0.4155350598250395,2890,16,24,59,13.617629132979452,112.4853406946382
nist,exclude_bright_zero,partial_restoration,single_imputation,0.04852759353916124,0.0800089233638054,0.5256457717410186,0.736324975619375,0.8345058719869884,0.27386554896712245,2890,16,24,59,13.136419571050947,74.13540410540004
nist,exclude_bright_zero,recovery,aci_bounded,0.04796356600596361,0.08423275499442864,0.47921727995791036,0.7678011566050452,0.8713872211218398,0.3602285454614463,16141,28,47,576,12.983737317814349,97.5138672564135
nist,exclude_bright_zero,recovery,carry_forward,0.05058222872334667,0.08770851454797345,0.39700313437044377,0.6788984269689967,0.7951871380773569,0.3479089799061746,16141,28,47,576,13.692609315409943,94.17896086060145
nist,exclude_bright_zero,recovery,geometric_persistence,0.06643975720610414,0.1135740744307114,0.5127939869260818,0.8143898852507496,0.9193430459272097,0.4999781267304712,16141,28,47,576,17.98524227569239,135.34407890593855
nist,exclude_bright_zero,recovery,mask50,0.047905859334623324,0.08423275499442864,0.4844186284421336,0.7692284299262744,0.8732464804957223,0.35968757795431855,16141,28,47,576,12.968116121882533,97.36742735223403
nist,exclude_bright_zero,recovery,mi_recency,0.052011752261160074,0.08543680942042221,0.4939670246348106,0.7933297055101648,0.9004469873593574,0.35077317537648883,16141,28,47,576,14.079581337096032,94.95429857441552
nist,exclude_bright_zero,recovery,multiple_imputation,0.05338250820574085,0.08543680942042221,0.5182667773926439,0.7423549214602074,0.8268538649211851,0.27403219049026534,16141,28,47,576,14.450644971294048,74.18051396571482
nist,exclude_bright_zero,recovery,persistence,0.09380319848020531,0.18564347859742597,0.5192403578993701,0.8239294697876262,0.9215083491513301,0.6087232141542802,16141,28,47,576,25.392525828591577,164.78137407156365
nist,exclude_bright_zero,recovery,physical,0.047785368027435215,0.08423275499442864,0.48423326129267424,0.7748012649239361,0.8816085269318589,0.3620343946148185,16141,28,47,576,12.935499125026713,98.00271062223136
nist,exclude_bright_zero,recovery,physical_availability,0.047817119518429575,0.08423275499442864,0.48491476764738245,0.7796355327226211,0.884956633758356,0.3635145627946665,16141,28,47,576,12.944094253638886,98.40339214851622
nist,exclude_bright_zero,recovery,physical_recovery,0.047802082998026844,0.08423275499442864,0.4865266559035515,0.775671147286182,0.882103699004154,0.3628251708040104,16141,28,47,576,12.940023867565866,98.2167737366456
nist,exclude_bright_zero,recovery,previous_day,0.0897382813362024,0.14931941464634496,0.47854093164562184,0.8207058007345053,0.9188422859756266,0.6359040763574332,16141,28,47,576,24.29215275770999,172.13923346995716
nist,exclude_bright_zero,recovery,raw,0.048656881847792335,0.08423275499442864,0.39130446462958374,0.6676196150037138,0.8009489938378586,0.33210628394002917,16141,28,47,576,13.171417916197385,89.9011710625659
nist,exclude_bright_zero,recovery,recency,0.04789513161255986,0.08423275499442864,0.4839858901749608,0.7668744283169652,0.8733695212992766,0.3588203589044843,16141,28,47,576,12.965212127519953,97.1326711554439
nist,exclude_bright_zero,recovery,rolling,0.04798481460904637,0.08423275499442864,0.48144791838601414,0.7691027026422932,0.8719455792137768,0.35909545934888654,16141,28,47,576,12.989489314668852,97.20714084574358
nist,exclude_bright_zero,recovery,single_imputation,0.053385987909747405,0.08533186295226257,0.5169635120079228,0.742230376227614,0.8260472760377982,0.2727874594849814,16141,28,47,576,14.451586927168622,73.84356528258446
nist,exclude_bright_zero,recovery_0_6,aci_bounded,0.0465529859198475,0.08292576083314278,0.510423776881652,0.8064844231133946,0.8983131141266755,0.37270610363183854,3724,28,29,127,12.601893288502719,100.89154225313868
nist,exclude_bright_zero,recovery_0_6,carry_forward,0.04906589995838029,0.0872771204884957,0.440165952120826,0.7173020813506996,0.8338541576467545,0.3557392153097805,3724,28,29,127,13.282139118733543,96.29860558435757
nist,exclude_bright_zero,recovery_0_6,geometric_persistence,0.06571571816698317,0.11581165240774906,0.4799876771648024,0.8221067444709569,0.9275819513290412,0.5056046583276228,3724,28,29,127,17.789244907802342,136.8671810092875
nist,exclude_bright_zero,recovery_0_6,mask50,0.04648438143046302,0.08292576083314278,0.5094471334475263,0.8108635940757372,0.9013597055659928,0.37262274127463907,3724,28,29,127,12.583322053226338,100.8689760630448
nist,exclude_bright_zero,recovery_0_6,mi_recency,0.04861737433727093,0.08160978546028722,0.48741671005850973,0.7961464905442949,0.9225249607750624,0.35456284309678804,3724,28,29,127,13.16072323309924,95.98016162630051
nist,exclude_bright_zero,recovery_0_6,multiple_imputation,0.04976418552402063,0.08160978546028722,0.5163367205849505,0.7404636912808209,0.8248262788194431,0.2738642268820327,3724,28,29,127,13.471165021352384,74.13504621696626
nist,exclude_bright_zero,recovery_0_6,persistence,0.09056059297060706,0.17899974564631346,0.5112923492490518,0.831395838962972,0.9275096587951789,0.6019034609128747,3724,28,29,127,24.514752517143332,162.93526686911517
nist,exclude_bright_zero,recovery_0_6,physical,0.046418864947798406,0.08292576083314278,0.5096221074324573,0.8150811242598645,0.9069176932747466,0.37503665030701044,3724,28,29,127,12.565586741369028,101.52242123810773
nist,exclude_bright_zero,recovery_0_6,physical_availability,0.046447093833401905,0.08292576083314278,0.5089072519549993,0.8189701852331615,0.9102884695715492,0.3752092287503421,3724,28,29,127,12.573228300701896,101.56913822271761
