site,scenario,period,method,horizon,n,nwis,nmae,coverage50,coverage80,coverage90,nwidth90,events
nist,joint_gradual,warmup,physical_recovery,3,289,0.06371598600993149,0.1145682388705664,0.5224913494809689,0.7820069204152249,0.8823529411764706,0.47887955583991987,4
nist,joint_gradual,warmup,physical_recovery,4,289,0.07373857512855629,0.13629323364792545,0.5467128027681661,0.8304498269896193,0.8719723183391004,0.48307157950943563,4
nist,joint_gradual,warmup,raw,1,289,0.04001108232214046,0.06940756688847521,0.370242214532872,0.7058823529411765,0.8131487889273357,0.25775069057585237,4
nist,joint_gradual,warmup,raw,2,289,0.05483361574912028,0.0943404704195598,0.370242214532872,0.6089965397923875,0.7854671280276817,0.34159037877105247,4
nist,joint_gradual,warmup,raw,3,289,0.06515000531146929,0.1145682388705664,0.35294117647058826,0.6089965397923875,0.8027681660899654,0.431008690643282,4
nist,joint_gradual,warmup,raw,4,289,0.07493601913011151,0.13629323364792545,0.36678200692041524,0.5916955017301038,0.7474048442906575,0.42325405237792585,4
nist,joint_gradual,warmup,recency,1,289,0.0397039841224843,0.06940756688847521,0.5190311418685121,0.8269896193771626,0.8996539792387543,0.30507212077610474,4
nist,joint_gradual,warmup,recency,2,289,0.05385863994088455,0.0943404704195598,0.5121107266435986,0.8062283737024222,0.903114186851211,0.4090945923699633,4
nist,joint_gradual,warmup,recency,3,289,0.06399386323080494,0.1145682388705664,0.5501730103806228,0.7958477508650519,0.9100346020761245,0.4877534774721619,4
nist,joint_gradual,warmup,recency,4,289,0.07371525877487035,0.13629323364792545,0.5363321799307958,0.8408304498269896,0.8858131487889274,0.49058118149870344,4
nist,joint_gradual,warmup,rolling,1,289,0.039667528672001656,0.06940756688847521,0.5432525951557093,0.8235294117647058,0.8927335640138409,0.30432812091020395,4
nist,joint_gradual,warmup,rolling,2,289,0.05383730131176004,0.0943404704195598,0.48788927335640137,0.8166089965397924,0.9100346020761245,0.41519851722767437,4
nist,joint_gradual,warmup,rolling,3,289,0.06418672271332544,0.1145682388705664,0.5432525951557093,0.7958477508650519,0.916955017301038,0.4922440183455699,4
nist,joint_gradual,warmup,rolling,4,289,0.07391556100672952,0.13629323364792545,0.5536332179930796,0.8546712802768166,0.889273356401384,0.4915762432292861,4
colorado,clean,development_evaluation,aci_bounded,1,2182,0.03718564913090166,0.06327727028030243,0.4697525206232814,0.7777268560953254,0.8872593950504125,0.2986886703452502,0
colorado,clean,development_evaluation,aci_bounded,2,2181,0.05029350584013135,0.08947233216974493,0.4626318202659331,0.7666208161393856,0.8794131132508024,0.3933416518813644,0
colorado,clean,development_evaluation,aci_bounded,3,2180,0.05810160493248389,0.10723051388699752,0.46009174311926604,0.7605504587155963,0.8674311926605505,0.4087003611438698,0
colorado,clean,development_evaluation,aci_bounded,4,2180,0.060614003165860054,0.11583774251860435,0.46559633027522934,0.7573394495412844,0.8706422018348624,0.4164860548308367,0
colorado,clean,development_evaluation,mask50,1,2182,0.037135337602688424,0.06327727028030243,0.4747937671860678,0.7882676443629697,0.8936755270394133,0.2999936653444419,0
colorado,clean,development_evaluation,mask50,2,2181,0.0501636316292159,0.08947233216974493,0.4713434204493352,0.7854195323246217,0.8913342503438789,0.3954526922451022,0
colorado,clean,development_evaluation,mask50,3,2180,0.05782408176546247,0.10723051388699752,0.47293577981651375,0.7761467889908257,0.8821100917431193,0.41000044006835634,0
colorado,clean,development_evaluation,mask50,4,2180,0.0603143476140355,0.11583774251860435,0.47706422018348627,0.7738532110091743,0.8807339449541285,0.41872780618498323,0
colorado,clean,development_evaluation,physical,1,2182,0.036987611216116136,0.06327727028030243,0.4747937671860678,0.7914757103574702,0.9000916590284143,0.3006795238573888,0
colorado,clean,development_evaluation,physical,2,2181,0.04993118019810999,0.08947233216974493,0.46629986244841815,0.786336542870243,0.8986703347088492,0.395232760146544,0
colorado,clean,development_evaluation,physical,3,2180,0.057504819038080086,0.10723051388699752,0.47339449541284406,0.7862385321100918,0.8880733944954129,0.410658540671336,0
colorado,clean,development_evaluation,physical,4,2180,0.059963225498833296,0.11583774251860435,0.4720183486238532,0.7788990825688074,0.8885321100917432,0.41982179189710034,0
colorado,clean,development_evaluation,physical_recovery,1,2182,0.03694108724976272,0.06327727028030243,0.4747937671860678,0.7933088909257562,0.9014665444546288,0.30027924368808573,0
colorado,clean,development_evaluation,physical_recovery,2,2181,0.04983130471745267,0.08947233216974493,0.46996790463090327,0.7867950481430537,0.8995873452544704,0.3950652194816887,0
colorado,clean,development_evaluation,physical_recovery,3,2180,0.05724762645671815,0.10723051388699752,0.4779816513761468,0.7903669724770642,0.8912844036697247,0.4110493545928833,0
colorado,clean,development_evaluation,physical_recovery,4,2180,0.05973874003678919,0.11583774251860435,0.4798165137614679,0.7848623853211009,0.8917431192660551,0.420781457815947,0
colorado,clean,development_evaluation,raw,1,2182,0.037884180516567764,0.06327727028030243,0.38130155820348305,0.6704857928505957,0.810724106324473,0.2855415419916364,0
colorado,clean,development_evaluation,raw,2,2181,0.05121732502570564,0.08947233216974493,0.3869784502521779,0.6552040348464008,0.8074277854195323,0.381075129628494,0
colorado,clean,development_evaluation,raw,3,2180,0.05963517934710085,0.10723051388699752,0.381651376146789,0.6509174311926605,0.7944954128440367,0.3903877872218645,0
colorado,clean,development_evaluation,raw,4,2180,0.062398119591545766,0.11583774251860435,0.3573394495412844,0.6454128440366973,0.7876146788990825,0.3971582901837354,0
colorado,clean,development_evaluation,recency,1,2182,0.0371429835452994,0.06327727028030243,0.4725022914757104,0.7868927589367553,0.8927589367552704,0.2997022093206494,0
colorado,clean,development_evaluation,recency,2,2181,0.050183539893088366,0.08947233216974493,0.4713434204493352,0.7849610270518111,0.889958734525447,0.39517328550659214,0
