site,scenario,period,phase,method,horizon,n,nwis,nmae,coverage50,coverage80,coverage90,nwidth90,events
nist,joint_gradual,development_evaluation,recovery_6_24,aci_bounded,2,223,0.04326381763378857,0.07570632268087363,0.45739910313901344,0.8161434977578476,0.905829596412556,0.3754745039905636,26
nist,joint_gradual,development_evaluation,recovery_6_24,aci_bounded,3,226,0.05025647362659224,0.08661927778454943,0.4823008849557522,0.8230088495575221,0.911504424778761,0.4581363473052673,26
nist,joint_gradual,development_evaluation,recovery_6_24,aci_bounded,4,226,0.05419803854765758,0.0973063299199651,0.415929203539823,0.8141592920353983,0.9247787610619469,0.42995495284331814,26
nist,joint_gradual,development_evaluation,recovery_6_24,mask50,1,225,0.0321070734232449,0.049443679909681404,0.49333333333333335,0.7911111111111111,0.8977777777777778,0.30404662091138507,26
nist,joint_gradual,development_evaluation,recovery_6_24,mask50,2,223,0.04324318467012276,0.07570632268087363,0.45739910313901344,0.8071748878923767,0.9103139013452914,0.3752257378512304,26
nist,joint_gradual,development_evaluation,recovery_6_24,mask50,3,226,0.05017400349424135,0.08661927778454943,0.4778761061946903,0.8141592920353983,0.911504424778761,0.4592580293747421,26
nist,joint_gradual,development_evaluation,recovery_6_24,mask50,4,226,0.053981526357051834,0.0973063299199651,0.415929203539823,0.7964601769911505,0.9070796460176991,0.4277412134449485,26
nist,joint_gradual,development_evaluation,recovery_6_24,physical,1,225,0.03197695816438604,0.049443679909681404,0.5022222222222222,0.7955555555555556,0.8933333333333333,0.30749292190756067,26
nist,joint_gradual,development_evaluation,recovery_6_24,physical,2,223,0.04293428743104808,0.07570632268087363,0.452914798206278,0.8116591928251121,0.9282511210762332,0.38014264532389513,26
nist,joint_gradual,development_evaluation,recovery_6_24,physical,3,226,0.05004397968966661,0.08661927778454943,0.4778761061946903,0.8230088495575221,0.9247787610619469,0.4625487593050817,26
nist,joint_gradual,development_evaluation,recovery_6_24,physical,4,226,0.053938215373863396,0.0973063299199651,0.45132743362831856,0.8097345132743363,0.9247787610619469,0.43331786455973387,26
nist,joint_gradual,development_evaluation,recovery_6_24,physical_recovery,1,225,0.031997616808257585,0.049443679909681404,0.5066666666666667,0.8,0.8888888888888888,0.30631199797295544,26
nist,joint_gradual,development_evaluation,recovery_6_24,physical_recovery,2,223,0.0430218890376228,0.07570632268087363,0.47085201793721976,0.8161434977578476,0.9237668161434978,0.37946777569430457,26
nist,joint_gradual,development_evaluation,recovery_6_24,physical_recovery,3,226,0.05001532516845065,0.08661927778454943,0.4778761061946903,0.8141592920353983,0.915929203539823,0.46157908665199876,26
nist,joint_gradual,development_evaluation,recovery_6_24,physical_recovery,4,226,0.05376795896060055,0.0973063299199651,0.43805309734513276,0.8141592920353983,0.9336283185840708,0.43256650547411424,26
nist,joint_gradual,development_evaluation,recovery_6_24,raw,1,225,0.03250046872623482,0.049443679909681404,0.3422222222222222,0.7022222222222222,0.8488888888888889,0.28784601915644753,26
nist,joint_gradual,development_evaluation,recovery_6_24,raw,2,223,0.04402636161636068,0.07570632268087363,0.35874439461883406,0.695067264573991,0.8430493273542601,0.3561882718428846,26
nist,joint_gradual,development_evaluation,recovery_6_24,raw,3,226,0.05086110629464542,0.08661927778454943,0.3672566371681416,0.7035398230088495,0.8982300884955752,0.4487244996407838,26
nist,joint_gradual,development_evaluation,recovery_6_24,raw,4,226,0.055039690797405734,0.0973063299199651,0.3185840707964602,0.6592920353982301,0.8495575221238938,0.4085265420241454,26
nist,joint_gradual,development_evaluation,recovery_6_24,recency,1,225,0.03209933009196983,0.049443679909681404,0.5111111111111111,0.7911111111111111,0.9022222222222223,0.30612721630604267,26
nist,joint_gradual,development_evaluation,recovery_6_24,recency,2,223,0.04315141279346581,0.07570632268087363,0.45739910313901344,0.8295964125560538,0.9237668161434978,0.37774620401096715,26
nist,joint_gradual,development_evaluation,recovery_6_24,recency,3,226,0.05011217232369488,0.08661927778454943,0.4778761061946903,0.8362831858407079,0.9336283185840708,0.46195437764533154,26
nist,joint_gradual,development_evaluation,recovery_6_24,recency,4,226,0.05401160126824126,0.0973063299199651,0.4247787610619469,0.8053097345132744,0.9292035398230089,0.4313365786057063,26
nist,joint_gradual,development_evaluation,recovery_6_24,rolling,1,225,0.032196394399554004,0.049443679909681404,0.5022222222222222,0.8,0.8933333333333333,0.3047916903436387,26
nist,joint_gradual,development_evaluation,recovery_6_24,rolling,2,223,0.04331184115436102,0.07570632268087363,0.4663677130044843,0.8116591928251121,0.905829596412556,0.3769910716853491,26
nist,joint_gradual,development_evaluation,recovery_6_24,rolling,3,226,0.05030951279802485,0.08661927778454943,0.48672566371681414,0.8230088495575221,0.9292035398230089,0.4610937098597111,26
nist,joint_gradual,development_evaluation,recovery_6_24,rolling,4,226,0.05418357688326635,0.0973063299199651,0.4469026548672566,0.8141592920353983,0.915929203539823,0.43053876344056197,26
nist,joint_gradual,validation,normal,aci_bounded,1,1468,0.03432495884659859,0.05343787348271456,0.5081743869209809,0.8044959128065395,0.9100817438692098,0.3011014214346988,0
nist,joint_gradual,validation,normal,aci_bounded,2,1471,0.046438617013404355,0.07895889096235778,0.5207341944255608,0.8042148198504419,0.9055064581917063,0.39524012161386024,0
nist,joint_gradual,validation,normal,aci_bounded,3,1475,0.055858705111767736,0.09673598575600575,0.5037288135593221,0.8101694915254237,0.9098305084745762,0.47020134852834533,0
nist,joint_gradual,validation,normal,aci_bounded,4,1480,0.06220853642290555,0.11338720724149874,0.49932432432432433,0.7966216216216216,0.9074324324324324,0.45750345084761695,0
nist,joint_gradual,validation,normal,mask50,1,1468,0.03428054370993281,0.05343787348271456,0.5177111716621253,0.8119891008174387,0.9114441416893733,0.300495307290176,0
nist,joint_gradual,validation,normal,mask50,2,1471,0.04640994349350307,0.07895889096235778,0.5200543847722637,0.8048946295037389,0.902107409925221,0.3944441737096077,0
nist,joint_gradual,validation,normal,mask50,3,1475,0.055834402387964124,0.09673598575600575,0.5057627118644068,0.8027118644067797,0.9091525423728813,0.46848614644473746,0
nist,joint_gradual,validation,normal,mask50,4,1480,0.06216470931914196,0.11338720724149874,0.49932432432432433,0.802027027027027,0.9087837837837838,0.45666712741690907,0
nist,joint_gradual,validation,normal,physical,1,1468,0.03417744231839464,0.05343787348271456,0.5136239782016349,0.8181198910081744,0.9141689373297003,0.3033743504109137,0
nist,joint_gradual,validation,normal,physical,2,1471,0.04623551794511368,0.07895889096235778,0.5200543847722637,0.8239292997960571,0.9089055064581917,0.39852560924192926,0
nist,joint_gradual,validation,normal,physical,3,1475,0.05551977837439387,0.09673598575600575,0.504406779661017,0.8223728813559322,0.9172881355932203,0.47362326019477285,0
nist,joint_gradual,validation,normal,physical,4,1480,0.06175322382042513,0.11338720724149874,0.5182432432432432,0.8141891891891891,0.9141891891891892,0.4631105018516332,0
nist,joint_gradual,validation,normal,physical_recovery,1,1468,0.0341632676095696,0.05343787348271456,0.5102179836512262,0.8140326975476839,0.9134877384196185,0.30225555166139373,0
nist,joint_gradual,validation,normal,physical_recovery,2,1471,0.04623099381494172,0.07895889096235778,0.5139360978925901,0.8123725356900068,0.9061862678450034,0.3970353282701303,0
nist,joint_gradual,validation,normal,physical_recovery,3,1475,0.05552143545915015,0.09673598575600575,0.4969491525423729,0.8115254237288135,0.9132203389830509,0.47058937082738733,0
nist,joint_gradual,validation,normal,physical_recovery,4,1480,0.06175973262517704,0.11338720724149874,0.5060810810810811,0.8074324324324325,0.9101351351351351,0.46051485331094305,0
nist,joint_gradual,validation,normal,raw,1,1468,0.034601070657319835,0.05343787348271456,0.3712534059945504,0.7050408719346049,0.8276566757493188,0.27424567166713426,0
nist,joint_gradual,validation,normal,raw,2,1471,0.04731284427975602,0.07895889096235778,0.35961930659415364,0.6349422161794698,0.7831407205982325,0.35365107476587543,0
nist,joint_gradual,validation,normal,raw,3,1475,0.05694803077915191,0.09673598575600575,0.34576271186440677,0.616271186440678,0.8203389830508474,0.4397801249535728,0
nist,joint_gradual,validation,normal,raw,4,1480,0.06382207034947258,0.11338720724149874,0.3216216216216216,0.5871621621621622,0.7533783783783784,0.4074476867258402,0
nist,joint_gradual,validation,normal,recency,1,1468,0.03426762695566767,0.05343787348271456,0.510899182561308,0.8140326975476839,0.9141689373297003,0.30183171666802555,0
nist,joint_gradual,validation,normal,recency,2,1471,0.04638865580231824,0.07895889096235778,0.5275322909585316,0.8035350101971448,0.9061862678450034,0.3956472224823932,0
nist,joint_gradual,validation,normal,recency,3,1475,0.05579176719050965,0.09673598575600575,0.5098305084745762,0.8094915254237288,0.911864406779661,0.4704608506770276,0
nist,joint_gradual,validation,normal,recency,4,1480,0.062127357807254015,0.11338720724149874,0.5047297297297297,0.8047297297297298,0.9101351351351351,0.45774201647637375,0
nist,joint_gradual,validation,normal,rolling,1,1468,0.0343253252147467,0.05343787348271456,0.5136239782016349,0.8099455040871935,0.9134877384196185,0.30302524710944956,0
nist,joint_gradual,validation,normal,rolling,2,1471,0.046433515030177605,0.07895889096235778,0.5166553365057783,0.8069340584636302,0.9055064581917063,0.39713317096412704,0
nist,joint_gradual,validation,normal,rolling,3,1475,0.055827864964532015,0.09673598575600575,0.5091525423728813,0.8088135593220339,0.9098305084745762,0.47111427598427225,0
nist,joint_gradual,validation,normal,rolling,4,1480,0.062197205000827455,0.11338720724149874,0.49932432432432433,0.8067567567567567,0.9081081081081082,0.4579485035509119,0
nist,joint_gradual,validation,outage,aci_bounded,1,157,0.08025911211379622,0.1507040360987447,0.4394904458598726,0.802547770700637,0.8726114649681529,0.5602640271614496,22
nist,joint_gradual,validation,outage,aci_bounded,2,154,0.07497893666370728,0.14595345814012545,0.43506493506493504,0.8246753246753247,0.8961038961038961,0.5114483661902067,22
nist,joint_gradual,validation,outage,aci_bounded,3,149,0.07265416982225358,0.14241112308603968,0.44966442953020136,0.8389261744966443,0.87248322147651,0.48576078097941744,22
nist,joint_gradual,validation,outage,aci_bounded,4,143,0.07300803955636374,0.14617848334672345,0.45454545454545453,0.8181818181818182,0.8951048951048951,0.49351839925806634,22
nist,joint_gradual,validation,outage,mask50,1,157,0.08022820647105852,0.1507040360987447,0.4267515923566879,0.802547770700637,0.8726114649681529,0.5612314626847671,22
nist,joint_gradual,validation,outage,mask50,2,154,0.07486633515383112,0.14595345814012545,0.44805194805194803,0.8051948051948052,0.8961038961038961,0.5122124748608202,22
nist,joint_gradual,validation,outage,mask50,3,149,0.07265913389408749,0.14241112308603968,0.436241610738255,0.8187919463087249,0.8657718120805369,0.48585457891720557,22
nist,joint_gradual,validation,outage,mask50,4,143,0.07295527976097363,0.14617848334672345,0.45454545454545453,0.8111888111888111,0.9020979020979021,0.4925703760715239,22
nist,joint_gradual,validation,outage,physical,1,157,0.07994353067929083,0.1507040360987447,0.4394904458598726,0.7961783439490446,0.8789808917197452,0.565137766682303,22
nist,joint_gradual,validation,outage,physical,2,154,0.0744527032393004,0.14595345814012545,0.4025974025974026,0.8311688311688312,0.9155844155844156,0.5161351851941683,22
nist,joint_gradual,validation,outage,physical,3,149,0.0724154670151406,0.14241112308603968,0.4161073825503356,0.8187919463087249,0.87248322147651,0.489479463552797,22
nist,joint_gradual,validation,outage,physical,4,143,0.0725869357999807,0.14617848334672345,0.4405594405594406,0.8181818181818182,0.9020979020979021,0.49753121816602325,22
nist,joint_gradual,validation,outage,physical_recovery,1,157,0.07998578387542468,0.1507040360987447,0.445859872611465,0.821656050955414,0.8980891719745223,0.5768387453438221,22
nist,joint_gradual,validation,outage,physical_recovery,2,154,0.07446658446587566,0.14595345814012545,0.43506493506493504,0.8506493506493507,0.9090909090909091,0.5209231580924298,22
nist,joint_gradual,validation,outage,physical_recovery,3,149,0.0727563240796114,0.14241112308603968,0.4429530201342282,0.8322147651006712,0.8791946308724832,0.5001360827996439,22
nist,joint_gradual,validation,outage,physical_recovery,4,143,0.07276601354340352,0.14617848334672345,0.46853146853146854,0.8391608391608392,0.9020979020979021,0.5001955530036273,22
nist,joint_gradual,validation,outage,raw,1,157,0.08098579892733834,0.1507040360987447,0.37579617834394907,0.732484076433121,0.821656050955414,0.5283567582509533,22
nist,joint_gradual,validation,outage,raw,2,154,0.07587004987108142,0.14595345814012545,0.33116883116883117,0.7272727272727273,0.7987012987012987,0.46817291557060664,22
nist,joint_gradual,validation,outage,raw,3,149,0.0734378068220221,0.14241112308603968,0.3087248322147651,0.6510067114093959,0.7919463087248322,0.4422977227374399,22
nist,joint_gradual,validation,outage,raw,4,143,0.07361378931009023,0.14617848334672345,0.34265734265734266,0.6923076923076923,0.8111888111888111,0.44089188594898704,22
nist,joint_gradual,validation,outage,recency,1,157,0.0801927838290046,0.1507040360987447,0.4394904458598726,0.8089171974522293,0.8726114649681529,0.5586296643319211,22
nist,joint_gradual,validation,outage,recency,2,154,0.07490990852634428,0.14595345814012545,0.43506493506493504,0.8116883116883117,0.8896103896103896,0.5110743866024179,22
nist,joint_gradual,validation,outage,recency,3,149,0.07257097725089386,0.14241112308603968,0.436241610738255,0.8053691275167785,0.8657718120805369,0.483642818248371,22
nist,joint_gradual,validation,outage,recency,4,143,0.07298784589993286,0.14617848334672345,0.45454545454545453,0.8181818181818182,0.8951048951048951,0.49022155472159623,22
nist,joint_gradual,validation,outage,rolling,1,157,0.08028630203219228,0.1507040360987447,0.445859872611465,0.8089171974522293,0.8726114649681529,0.5613296493293973,22
nist,joint_gradual,validation,outage,rolling,2,154,0.07493158797495228,0.14595345814012545,0.44155844155844154,0.8246753246753247,0.9025974025974026,0.5135608480499214,22
nist,joint_gradual,validation,outage,rolling,3,149,0.0725371487047463,0.14241112308603968,0.44966442953020136,0.8389261744966443,0.87248322147651,0.4880484954693533,22
nist,joint_gradual,validation,outage,rolling,4,143,0.07286711298375605,0.14617848334672345,0.44755244755244755,0.8251748251748252,0.8881118881118881,0.49415421846700813,22
nist,joint_gradual,validation,recovery_0_6,aci_bounded,1,48,0.03671494700768181,0.06027631306743816,0.4375,0.7291666666666666,0.8333333333333334,0.342968737612752,13
nist,joint_gradual,validation,recovery_0_6,aci_bounded,2,48,0.05307781697095381,0.09359529586191863,0.3958333333333333,0.75,0.875,0.4068359721017128,13
nist,joint_gradual,validation,recovery_0_6,aci_bounded,3,52,0.060684050394088314,0.10213693275788148,0.5384615384615384,0.7307692307692307,0.8653846153846154,0.4500609184388504,15
nist,joint_gradual,validation,recovery_0_6,aci_bounded,4,57,0.061679137809898366,0.10516269640809447,0.6140350877192983,0.7719298245614035,0.8947368421052632,0.4056135195529611,16
nist,joint_gradual,validation,recovery_0_6,mask50,1,48,0.03667946803253344,0.06027631306743816,0.4583333333333333,0.7083333333333334,0.8333333333333334,0.3443810759653998,13
nist,joint_gradual,validation,recovery_0_6,mask50,2,48,0.052959229901005316,0.09359529586191863,0.3958333333333333,0.7291666666666666,0.875,0.40681831738266055,13
nist,joint_gradual,validation,recovery_0_6,mask50,3,52,0.060111686316469834,0.10213693275788148,0.5576923076923077,0.6923076923076923,0.8653846153846154,0.45175184057301876,15
nist,joint_gradual,validation,recovery_0_6,mask50,4,57,0.060752996617685115,0.10516269640809447,0.5964912280701754,0.7719298245614035,0.8947368421052632,0.4084121657961288,16
nist,joint_gradual,validation,recovery_0_6,physical,1,48,0.036547833435879196,0.06027631306743816,0.4791666666666667,0.7083333333333334,0.8333333333333334,0.34625470972115413,13
nist,joint_gradual,validation,recovery_0_6,physical,2,48,0.05209989568923106,0.09359529586191863,0.3958333333333333,0.75,0.8958333333333334,0.4131097336576374,13
nist,joint_gradual,validation,recovery_0_6,physical,3,52,0.05886613953803229,0.10213693275788148,0.5769230769230769,0.7307692307692307,0.9230769230769231,0.4577754230177276,15
nist,joint_gradual,validation,recovery_0_6,physical,4,57,0.05985242099258564,0.10516269640809447,0.5964912280701754,0.8070175438596491,0.9298245614035088,0.41322412268541003,16
nist,joint_gradual,validation,recovery_0_6,physical_recovery,1,48,0.03660904748888843,0.06027631306743816,0.4791666666666667,0.7083333333333334,0.8333333333333334,0.3470543351060742,13
nist,joint_gradual,validation,recovery_0_6,physical_recovery,2,48,0.05214243250306481,0.09359529586191863,0.4375,0.7291666666666666,0.875,0.4119469598330386,13
nist,joint_gradual,validation,recovery_0_6,physical_recovery,3,52,0.05897864403143966,0.10213693275788148,0.5769230769230769,0.7307692307692307,0.9038461538461539,0.458545825970491,15
nist,joint_gradual,validation,recovery_0_6,physical_recovery,4,57,0.060098262843258185,0.10516269640809447,0.631578947368421,0.7894736842105263,0.8947368421052632,0.4136648493793999,16
nist,joint_gradual,validation,recovery_0_6,raw,1,48,0.0379379963035836,0.06027631306743816,0.3333333333333333,0.5833333333333334,0.75,0.31956569149787956,13
nist,joint_gradual,validation,recovery_0_6,raw,2,48,0.05530940959800329,0.09359529586191863,0.2916666666666667,0.5208333333333334,0.7083333333333334,0.37112774010489163,13
nist,joint_gradual,validation,recovery_0_6,raw,3,52,0.0628220864972701,0.10213693275788148,0.3269230769230769,0.6153846153846154,0.7884615384615384,0.42542638251911014,15
nist,joint_gradual,validation,recovery_0_6,raw,4,57,0.06345705408069571,0.10516269640809447,0.2631578947368421,0.5964912280701754,0.7017543859649122,0.36381698710246363,16
nist,joint_gradual,validation,recovery_0_6,recency,1,48,0.036598818181656695,0.06027631306743816,0.4375,0.7083333333333334,0.8541666666666666,0.3442835348446522,13
nist,joint_gradual,validation,recovery_0_6,recency,2,48,0.05251001105111913,0.09359529586191863,0.375,0.7291666666666666,0.875,0.40936762280181993,13
nist,joint_gradual,validation,recovery_0_6,recency,3,52,0.059558846054041464,0.10213693275788148,0.5576923076923077,0.6923076923076923,0.9038461538461539,0.45367922163567326,15
nist,joint_gradual,validation,recovery_0_6,recency,4,57,0.06053852648046093,0.10516269640809447,0.6140350877192983,0.7719298245614035,0.8947368421052632,0.40886872275395425,16
nist,joint_gradual,validation,recovery_0_6,rolling,1,48,0.036688731876615074,0.06027631306743816,0.4583333333333333,0.7291666666666666,0.8125,0.34482889090512486,13
nist,joint_gradual,validation,recovery_0_6,rolling,2,48,0.053189502528046585,0.09359529586191863,0.3958333333333333,0.75,0.875,0.4099158972984203,13
nist,joint_gradual,validation,recovery_0_6,rolling,3,52,0.06094293634554418,0.10213693275788148,0.5384615384615384,0.75,0.8846153846153846,0.4511808343369776,15
nist,joint_gradual,validation,recovery_0_6,rolling,4,57,0.06181337563720405,0.10516269640809447,0.6140350877192983,0.7894736842105263,0.8947368421052632,0.406869253419821,16
nist,joint_gradual,validation,recovery_6_24,aci_bounded,1,226,0.03679345459258391,0.060697846605187254,0.45132743362831856,0.7522123893805309,0.8938053097345132,0.2974712892855413,22
nist,joint_gradual,validation,recovery_6_24,aci_bounded,2,226,0.05096820361600614,0.0845901793309496,0.45132743362831856,0.7522123893805309,0.8628318584070797,0.3933403964527285,22
nist,joint_gradual,validation,recovery_6_24,aci_bounded,3,223,0.061186471872889704,0.10443931227185725,0.47533632286995514,0.7219730941704036,0.8565022421524664,0.4736737181536157,22
nist,joint_gradual,validation,recovery_6_24,aci_bounded,4,219,0.06787676271536315,0.11562987171975302,0.4703196347031963,0.7214611872146118,0.8401826484018264,0.465762134838147,22
nist,joint_gradual,validation,recovery_6_24,mask50,1,226,0.036763770532216765,0.060697846605187254,0.4469026548672566,0.7610619469026548,0.8893805309734514,0.2957310180267312,22
nist,joint_gradual,validation,recovery_6_24,mask50,2,226,0.05108174319955134,0.0845901793309496,0.43805309734513276,0.7345132743362832,0.8761061946902655,0.3915686155885099,22
nist,joint_gradual,validation,recovery_6_24,mask50,3,223,0.061141072772300596,0.10443931227185725,0.4798206278026906,0.726457399103139,0.8565022421524664,0.4707295430489293,22
nist,joint_gradual,validation,recovery_6_24,mask50,4,219,0.0678991156089007,0.11562987171975302,0.4703196347031963,0.7442922374429224,0.8310502283105022,0.46204167425938686,22
nist,joint_gradual,validation,recovery_6_24,physical,1,226,0.03657958414533873,0.060697846605187254,0.43805309734513276,0.7610619469026548,0.8938053097345132,0.29825136138047487,22
nist,joint_gradual,validation,recovery_6_24,physical,2,226,0.050636565362336045,0.0845901793309496,0.4336283185840708,0.7522123893805309,0.8805309734513275,0.39498285124512544,22
nist,joint_gradual,validation,recovery_6_24,physical,3,223,0.060277625912567946,0.10443931227185725,0.47533632286995514,0.7399103139013453,0.874439461883408,0.4757398129111239,22
nist,joint_gradual,validation,recovery_6_24,physical,4,219,0.06697339399203517,0.11562987171975302,0.4474885844748858,0.7579908675799086,0.8538812785388128,0.4685496940440704,22
nist,joint_gradual,validation,recovery_6_24,physical_recovery,1,226,0.036618028008618554,0.060697846605187254,0.4469026548672566,0.7522123893805309,0.8849557522123894,0.2972521863595152,22
nist,joint_gradual,validation,recovery_6_24,physical_recovery,2,226,0.050635971397510776,0.0845901793309496,0.43805309734513276,0.7522123893805309,0.8716814159292036,0.39509569653737475,22
nist,joint_gradual,validation,recovery_6_24,physical_recovery,3,223,0.060279383636353226,0.10443931227185725,0.4663677130044843,0.7488789237668162,0.8789237668161435,0.47432119898595865,22
nist,joint_gradual,validation,recovery_6_24,physical_recovery,4,219,0.06695418879842958,0.11562987171975302,0.4748858447488584,0.7625570776255708,0.8538812785388128,0.4685606453080951,22
nist,joint_gradual,validation,recovery_6_24,raw,1,226,0.037469116547787513,0.060697846605187254,0.3008849557522124,0.6371681415929203,0.7787610619469026,0.26851095403852615,22
nist,joint_gradual,validation,recovery_6_24,raw,2,226,0.05289699544263589,0.0845901793309496,0.28761061946902655,0.504424778761062,0.7256637168141593,0.34700041278340876,22
nist,joint_gradual,validation,recovery_6_24,raw,3,223,0.06294214421326623,0.10443931227185725,0.30493273542600896,0.5605381165919282,0.7623318385650224,0.4399444279962756,22
nist,joint_gradual,validation,recovery_6_24,raw,4,219,0.07029160110175864,0.11562987171975302,0.3059360730593607,0.5525114155251142,0.680365296803653,0.4120070260884817,22
nist,joint_gradual,validation,recovery_6_24,recency,1,226,0.03674864099388876,0.060697846605187254,0.45132743362831856,0.7831858407079646,0.8938053097345132,0.2980060831415052,22
nist,joint_gradual,validation,recovery_6_24,recency,2,226,0.051009352667980026,0.0845901793309496,0.45132743362831856,0.7300884955752213,0.8716814159292036,0.392789917748975,22
nist,joint_gradual,validation,recovery_6_24,recency,3,223,0.06098283120117052,0.10443931227185725,0.48878923766816146,0.7309417040358744,0.8699551569506726,0.47423094106510016,22
nist,joint_gradual,validation,recovery_6_24,recency,4,219,0.06782002432505406,0.11562987171975302,0.4657534246575342,0.7397260273972602,0.8538812785388128,0.46350823582754364,22
nist,joint_gradual,validation,recovery_6_24,rolling,1,226,0.03675453267796165,0.060697846605187254,0.4469026548672566,0.7566371681415929,0.8982300884955752,0.2991569529834898,22
nist,joint_gradual,validation,recovery_6_24,rolling,2,226,0.05093594804493424,0.0845901793309496,0.45132743362831856,0.7522123893805309,0.8628318584070797,0.3946666556733543,22
nist,joint_gradual,validation,recovery_6_24,rolling,3,223,0.06113914937425001,0.10443931227185725,0.4798206278026906,0.7219730941704036,0.852017937219731,0.4746574053174945,22
nist,joint_gradual,validation,recovery_6_24,rolling,4,219,0.06779654200560947,0.11562987171975302,0.4703196347031963,0.7214611872146118,0.8447488584474886,0.4657621926620969,22
nist,joint_gradual,warmup,normal,aci_bounded,1,228,0.030712611428923155,0.04937633282745661,0.5745614035087719,0.8596491228070176,0.9254385964912281,0.28325875954989393,0
nist,joint_gradual,warmup,normal,aci_bounded,2,228,0.04587139107892829,0.07884217187784184,0.543859649122807,0.8464912280701754,0.9385964912280702,0.40752876590697595,0
nist,joint_gradual,warmup,normal,aci_bounded,3,228,0.05729160449058754,0.09991290665636254,0.5701754385964912,0.8464912280701754,0.9473684210526315,0.49385781291136577,0
nist,joint_gradual,warmup,normal,aci_bounded,4,229,0.06912244049987977,0.12183370453948099,0.5807860262008734,0.8733624454148472,0.9170305676855895,0.494263487959908,0
nist,joint_gradual,warmup,normal,mask50,1,228,0.030533063702216548,0.04937633282745661,0.5394736842105263,0.8552631578947368,0.8947368421052632,0.2691006777894029,0
nist,joint_gradual,warmup,normal,mask50,2,228,0.045513097554405885,0.07884217187784184,0.5350877192982456,0.8114035087719298,0.9210526315789473,0.38257388247707486,0
nist,joint_gradual,warmup,normal,mask50,3,228,0.05680405795692006,0.09991290665636254,0.5526315789473685,0.8333333333333334,0.9429824561403509,0.4788276778553434,0
nist,joint_gradual,warmup,normal,mask50,4,229,0.06862378813590206,0.12183370453948099,0.5633187772925764,0.851528384279476,0.9082969432314411,0.47938448078058443,0
nist,joint_gradual,warmup,normal,physical,1,228,0.030593256567963464,0.04937633282745661,0.5394736842105263,0.8464912280701754,0.9166666666666666,0.2718675003465317,0
nist,joint_gradual,warmup,normal,physical,2,228,0.04564620113866868,0.07884217187784184,0.543859649122807,0.8289473684210527,0.9254385964912281,0.38955724949587994,0
nist,joint_gradual,warmup,normal,physical,3,228,0.05704457859634586,0.09991290665636254,0.5745614035087719,0.8421052631578947,0.9385964912280702,0.4835933474051608,0
nist,joint_gradual,warmup,normal,physical,4,229,0.06892585857095375,0.12183370453948099,0.5895196506550219,0.8558951965065502,0.9082969432314411,0.4863266954767199,0
nist,joint_gradual,warmup,normal,physical_recovery,1,228,0.030526242014428752,0.04937633282745661,0.5263157894736842,0.8464912280701754,0.8991228070175439,0.2659592965086915,0
nist,joint_gradual,warmup,normal,physical_recovery,2,228,0.04563274522936495,0.07884217187784184,0.5219298245614035,0.8157894736842105,0.8991228070175439,0.3804793291215408,0
nist,joint_gradual,warmup,normal,physical_recovery,3,228,0.057013295621943245,0.09991290665636254,0.5526315789473685,0.8245614035087719,0.9254385964912281,0.4773992107043211,0
nist,joint_gradual,warmup,normal,physical_recovery,4,229,0.06888669419070254,0.12183370453948099,0.5720524017467249,0.8558951965065502,0.9039301310043668,0.48044696201653747,0
nist,joint_gradual,warmup,normal,raw,1,228,0.03043945016048233,0.04937633282745661,0.39035087719298245,0.7456140350877193,0.8552631578947368,0.2367857832952163,0
nist,joint_gradual,warmup,normal,raw,2,228,0.04566529091879301,0.07884217187784184,0.40789473684210525,0.6578947368421053,0.8289473684210527,0.33239991671957936,0
nist,joint_gradual,warmup,normal,raw,3,228,0.05650016647576288,0.09991290665636254,0.39473684210526316,0.6754385964912281,0.8728070175438597,0.43626100346108765,0
nist,joint_gradual,warmup,normal,raw,4,229,0.06744670121812969,0.12183370453948099,0.39737991266375544,0.6419213973799127,0.7991266375545851,0.42485019496773335,0
nist,joint_gradual,warmup,normal,recency,1,228,0.030668728395643947,0.04937633282745661,0.5570175438596491,0.8596491228070176,0.9298245614035088,0.28090809521149346,0
nist,joint_gradual,warmup,normal,recency,2,228,0.04570870615347168,0.07884217187784184,0.5526315789473685,0.8333333333333334,0.9342105263157895,0.3977222915151778,0
nist,joint_gradual,warmup,normal,recency,3,228,0.05697678860997953,0.09991290665636254,0.5833333333333334,0.8421052631578947,0.9429824561403509,0.4872446989788657,0
nist,joint_gradual,warmup,normal,recency,4,229,0.06872910803075168,0.12183370453948099,0.5633187772925764,0.8646288209606987,0.9082969432314411,0.4892054501729904,0
nist,joint_gradual,warmup,normal,rolling,1,228,0.030682276468470507,0.04937633282745661,0.5789473684210527,0.8596491228070176,0.9254385964912281,0.2813810937160078,0
nist,joint_gradual,warmup,normal,rolling,2,228,0.04580724751824067,0.07884217187784184,0.5307017543859649,0.8464912280701754,0.9385964912280702,0.40451491029871334,0
nist,joint_gradual,warmup,normal,rolling,3,228,0.05721708350078131,0.09991290665636254,0.5701754385964912,0.8421052631578947,0.9473684210526315,0.4930366600368606,0
nist,joint_gradual,warmup,normal,rolling,4,229,0.06912223502942995,0.12183370453948099,0.5851528384279476,0.8733624454148472,0.9082969432314411,0.4908448667429379,0
