phase,event_id,difference,contrast,site
recovery_6_24,39,2.3550568533513806e-05,MI_minus_SI_flexible,colorado
recovery_6_24,40,7.848309711681183e-05,MI_minus_SI_flexible,colorado
recovery_6_24,41,0.0003069820858340292,MI_minus_SI_flexible,colorado
recovery_6_24,42,0.0001495168731785964,MI_minus_SI_flexible,colorado
recovery_6_24,43,-0.0004830250417303906,MI_minus_SI_flexible,colorado
recovery_6_24,44,0.00025388544706270367,MI_minus_SI_flexible,colorado
recovery_6_24,45,0.0004871153421885304,MI_minus_SI_flexible,colorado
recovery_6_24,46,0.0011632009777861087,MI_minus_SI_flexible,colorado
recovery_6_24,47,-0.0008794317248479826,MI_minus_SI_flexible,colorado
recovery_6_24,48,-0.0007942664174599548,MI_minus_SI_flexible,colorado
recovery_6_24,49,-0.0006621157963578985,MI_minus_SI_flexible,colorado
recovery_6_24,50,-0.0012571651977867067,MI_minus_SI_flexible,colorado
recovery_6_24,51,-0.002005416999761193,MI_minus_SI_flexible,colorado
outage,26,0.0,joint_gradual_minus_immediate__quantile_flexible,colorado
outage,27,0.0,joint_gradual_minus_immediate__quantile_flexible,colorado
outage,28,0.0,joint_gradual_minus_immediate__quantile_flexible,colorado
outage,29,0.0,joint_gradual_minus_immediate__quantile_flexible,colorado
outage,30,0.0,joint_gradual_minus_immediate__quantile_flexible,colorado
outage,31,0.0,joint_gradual_minus_immediate__quantile_flexible,colorado
outage,32,0.0,joint_gradual_minus_immediate__quantile_flexible,colorado
outage,33,0.0,joint_gradual_minus_immediate__quantile_flexible,colorado
outage,34,0.0,joint_gradual_minus_immediate__quantile_flexible,colorado
outage,35,0.0,joint_gradual_minus_immediate__quantile_flexible,colorado
outage,36,0.0,joint_gradual_minus_immediate__quantile_flexible,colorado
outage,37,0.0,joint_gradual_minus_immediate__quantile_flexible,colorado
outage,38,0.0,joint_gradual_minus_immediate__quantile_flexible,colorado
outage,39,0.0,joint_gradual_minus_immediate__quantile_flexible,colorado
outage,40,0.0,joint_gradual_minus_immediate__quantile_flexible,colorado
outage,41,0.0,joint_gradual_minus_immediate__quantile_flexible,colorado
outage,42,0.0,joint_gradual_minus_immediate__quantile_flexible,colorado
outage,43,0.0,joint_gradual_minus_immediate__quantile_flexible,colorado
outage,44,0.0,joint_gradual_minus_immediate__quantile_flexible,colorado
outage,45,0.0,joint_gradual_minus_immediate__quantile_flexible,colorado
outage,46,0.0,joint_gradual_minus_immediate__quantile_flexible,colorado
outage,47,0.0,joint_gradual_minus_immediate__quantile_flexible,colorado
outage,48,0.0,joint_gradual_minus_immediate__quantile_flexible,colorado
outage,49,0.0,joint_gradual_minus_immediate__quantile_flexible,colorado
outage,50,0.0,joint_gradual_minus_immediate__quantile_flexible,colorado
outage,51,0.0,joint_gradual_minus_immediate__quantile_flexible,colorado
recovery_0_6,26,-0.0011693288738071125,joint_gradual_minus_immediate__quantile_flexible,colorado
recovery_0_6,27,0.0,joint_gradual_minus_immediate__quantile_flexible,colorado
recovery_0_6,28,0.003269204555659138,joint_gradual_minus_immediate__quantile_flexible,colorado
recovery_0_6,29,0.0029087425794003642,joint_gradual_minus_immediate__quantile_flexible,colorado
recovery_0_6,30,0.0024639542900974864,joint_gradual_minus_immediate__quantile_flexible,colorado
recovery_0_6,31,0.0,joint_gradual_minus_immediate__quantile_flexible,colorado
recovery_0_6,32,-0.002650850862026221,joint_gradual_minus_immediate__quantile_flexible,colorado
recovery_0_6,34,-0.00045675332016537583,joint_gradual_minus_immediate__quantile_flexible,colorado
recovery_0_6,35,0.0,joint_gradual_minus_immediate__quantile_flexible,colorado
recovery_0_6,36,0.011063484558023574,joint_gradual_minus_immediate__quantile_flexible,colorado
recovery_0_6,37,0.004288725173659721,joint_gradual_minus_immediate__quantile_flexible,colorado
recovery_0_6,39,8.697510493992711e-05,joint_gradual_minus_immediate__quantile_flexible,colorado
recovery_0_6,40,0.014303391806541972,joint_gradual_minus_immediate__quantile_flexible,colorado
recovery_0_6,41,0.0,joint_gradual_minus_immediate__quantile_flexible,colorado
recovery_0_6,42,0.004184501362995524,joint_gradual_minus_immediate__quantile_flexible,colorado
recovery_0_6,45,0.017652978850519627,joint_gradual_minus_immediate__quantile_flexible,colorado
recovery_0_6,46,0.00541452932556802,joint_gradual_minus_immediate__quantile_flexible,colorado
recovery_0_6,47,-0.0007113600736063747,joint_gradual_minus_immediate__quantile_flexible,colorado
recovery_0_6,48,-7.403788332797923e-06,joint_gradual_minus_immediate__quantile_flexible,colorado
recovery_0_6,49,0.021494587585277964,joint_gradual_minus_immediate__quantile_flexible,colorado
recovery_0_6,50,-0.001778014036614857,joint_gradual_minus_immediate__quantile_flexible,colorado
recovery_0_6,51,-0.0001004296291749994,joint_gradual_minus_immediate__quantile_flexible,colorado
recovery_6_24,26,0.0,joint_gradual_minus_immediate__quantile_flexible,colorado
recovery_6_24,27,0.0,joint_gradual_minus_immediate__quantile_flexible,colorado
recovery_6_24,28,0.0,joint_gradual_minus_immediate__quantile_flexible,colorado
recovery_6_24,29,0.0,joint_gradual_minus_immediate__quantile_flexible,colorado
recovery_6_24,30,0.0,joint_gradual_minus_immediate__quantile_flexible,colorado
recovery_6_24,31,0.0,joint_gradual_minus_immediate__quantile_flexible,colorado
recovery_6_24,32,0.0,joint_gradual_minus_immediate__quantile_flexible,colorado
recovery_6_24,33,0.0,joint_gradual_minus_immediate__quantile_flexible,colorado
recovery_6_24,34,0.0,joint_gradual_minus_immediate__quantile_flexible,colorado
recovery_6_24,35,0.0,joint_gradual_minus_immediate__quantile_flexible,colorado
recovery_6_24,36,0.0,joint_gradual_minus_immediate__quantile_flexible,colorado
recovery_6_24,37,0.0,joint_gradual_minus_immediate__quantile_flexible,colorado
recovery_6_24,38,0.0,joint_gradual_minus_immediate__quantile_flexible,colorado
recovery_6_24,39,0.0,joint_gradual_minus_immediate__quantile_flexible,colorado
recovery_6_24,40,0.0,joint_gradual_minus_immediate__quantile_flexible,colorado
recovery_6_24,41,0.0,joint_gradual_minus_immediate__quantile_flexible,colorado
recovery_6_24,42,0.0,joint_gradual_minus_immediate__quantile_flexible,colorado
recovery_6_24,43,0.0,joint_gradual_minus_immediate__quantile_flexible,colorado
recovery_6_24,44,0.0,joint_gradual_minus_immediate__quantile_flexible,colorado
recovery_6_24,45,0.0,joint_gradual_minus_immediate__quantile_flexible,colorado
recovery_6_24,46,0.0,joint_gradual_minus_immediate__quantile_flexible,colorado
recovery_6_24,47,0.0,joint_gradual_minus_immediate__quantile_flexible,colorado
recovery_6_24,48,0.0,joint_gradual_minus_immediate__quantile_flexible,colorado
recovery_6_24,49,0.0,joint_gradual_minus_immediate__quantile_flexible,colorado
recovery_6_24,50,0.0,joint_gradual_minus_immediate__quantile_flexible,colorado
recovery_6_24,51,0.0,joint_gradual_minus_immediate__quantile_flexible,colorado
outage,26,0.0,joint_none_minus_immediate__quantile_flexible,colorado
outage,27,0.0,joint_none_minus_immediate__quantile_flexible,colorado
outage,28,0.0,joint_none_minus_immediate__quantile_flexible,colorado
outage,29,0.0,joint_none_minus_immediate__quantile_flexible,colorado
outage,30,0.0,joint_none_minus_immediate__quantile_flexible,colorado
outage,31,0.0,joint_none_minus_immediate__quantile_flexible,colorado
outage,32,0.0,joint_none_minus_immediate__quantile_flexible,colorado
outage,33,0.0,joint_none_minus_immediate__quantile_flexible,colorado
outage,34,0.0,joint_none_minus_immediate__quantile_flexible,colorado
outage,35,0.0,joint_none_minus_immediate__quantile_flexible,colorado
outage,36,0.0,joint_none_minus_immediate__quantile_flexible,colorado
outage,37,0.0,joint_none_minus_immediate__quantile_flexible,colorado
outage,38,0.0,joint_none_minus_immediate__quantile_flexible,colorado
outage,39,0.0,joint_none_minus_immediate__quantile_flexible,colorado
outage,40,0.0,joint_none_minus_immediate__quantile_flexible,colorado
outage,41,0.0,joint_none_minus_immediate__quantile_flexible,colorado
outage,42,0.0,joint_none_minus_immediate__quantile_flexible,colorado
outage,43,0.0,joint_none_minus_immediate__quantile_flexible,colorado
outage,44,0.0,joint_none_minus_immediate__quantile_flexible,colorado
outage,45,0.0,joint_none_minus_immediate__quantile_flexible,colorado
outage,46,0.0,joint_none_minus_immediate__quantile_flexible,colorado
outage,47,0.0,joint_none_minus_immediate__quantile_flexible,colorado
outage,48,0.0,joint_none_minus_immediate__quantile_flexible,colorado
outage,49,0.0,joint_none_minus_immediate__quantile_flexible,colorado
outage,50,0.0,joint_none_minus_immediate__quantile_flexible,colorado
outage,51,0.0,joint_none_minus_immediate__quantile_flexible,colorado
recovery_0_6,26,-0.0006942241529513901,joint_none_minus_immediate__quantile_flexible,colorado
recovery_0_6,27,0.015190694805511842,joint_none_minus_immediate__quantile_flexible,colorado
recovery_0_6,28,0.0034423934789363673,joint_none_minus_immediate__quantile_flexible,colorado
recovery_0_6,29,0.0034742102023721257,joint_none_minus_immediate__quantile_flexible,colorado
recovery_0_6,30,0.0026870741568478045,joint_none_minus_immediate__quantile_flexible,colorado
recovery_0_6,31,0.011976698443310516,joint_none_minus_immediate__quantile_flexible,colorado
recovery_0_6,32,-0.0015214163947492624,joint_none_minus_immediate__quantile_flexible,colorado
recovery_0_6,34,0.006437209610732661,joint_none_minus_immediate__quantile_flexible,colorado
recovery_0_6,35,-0.001214207895329316,joint_none_minus_immediate__quantile_flexible,colorado
recovery_0_6,36,0.01759826080870797,joint_none_minus_immediate__quantile_flexible,colorado
recovery_0_6,37,0.005482342551114268,joint_none_minus_immediate__quantile_flexible,colorado
recovery_0_6,39,-0.001233237411258663,joint_none_minus_immediate__quantile_flexible,colorado
recovery_0_6,40,0.017399717358249703,joint_none_minus_immediate__quantile_flexible,colorado
recovery_0_6,41,0.0006741532887055779,joint_none_minus_immediate__quantile_flexible,colorado
recovery_0_6,42,0.00783244134205146,joint_none_minus_immediate__quantile_flexible,colorado
recovery_0_6,45,0.020049462360408877,joint_none_minus_immediate__quantile_flexible,colorado
recovery_0_6,46,0.00595393080578407,joint_none_minus_immediate__quantile_flexible,colorado
recovery_0_6,47,-0.004706093183298003,joint_none_minus_immediate__quantile_flexible,colorado
recovery_0_6,48,0.009507039392181416,joint_none_minus_immediate__quantile_flexible,colorado
recovery_0_6,49,0.037954484646406515,joint_none_minus_immediate__quantile_flexible,colorado
recovery_0_6,50,-0.018877695817902194,joint_none_minus_immediate__quantile_flexible,colorado
recovery_0_6,51,-0.0001004296291749994,joint_none_minus_immediate__quantile_flexible,colorado
recovery_6_24,26,0.0055590057076662334,joint_none_minus_immediate__quantile_flexible,colorado
recovery_6_24,27,0.013885606473665655,joint_none_minus_immediate__quantile_flexible,colorado
recovery_6_24,28,0.0033048403652404493,joint_none_minus_immediate__quantile_flexible,colorado
recovery_6_24,29,-0.00825186177423814,joint_none_minus_immediate__quantile_flexible,colorado
recovery_6_24,30,0.009167051769057187,joint_none_minus_immediate__quantile_flexible,colorado
recovery_6_24,31,0.011282589292580001,joint_none_minus_immediate__quantile_flexible,colorado
recovery_6_24,32,0.0072438441904839525,joint_none_minus_immediate__quantile_flexible,colorado
recovery_6_24,33,-0.011849601840768683,joint_none_minus_immediate__quantile_flexible,colorado
recovery_6_24,34,0.0013814397788843985,joint_none_minus_immediate__quantile_flexible,colorado
recovery_6_24,35,-0.0057451835570152595,joint_none_minus_immediate__quantile_flexible,colorado
recovery_6_24,36,0.004565079233960947,joint_none_minus_immediate__quantile_flexible,colorado
recovery_6_24,37,-0.006903871206719858,joint_none_minus_immediate__quantile_flexible,colorado
recovery_6_24,38,0.021344029335946136,joint_none_minus_immediate__quantile_flexible,colorado
recovery_6_24,39,-0.0009526984580540071,joint_none_minus_immediate__quantile_flexible,colorado
recovery_6_24,40,0.005766206899079802,joint_none_minus_immediate__quantile_flexible,colorado
recovery_6_24,41,0.005632566700707824,joint_none_minus_immediate__quantile_flexible,colorado
recovery_6_24,42,0.0065508999858058855,joint_none_minus_immediate__quantile_flexible,colorado
recovery_6_24,43,0.010837217995063287,joint_none_minus_immediate__quantile_flexible,colorado
recovery_6_24,44,0.022517614638563554,joint_none_minus_immediate__quantile_flexible,colorado
recovery_6_24,45,-0.0024254725615551064,joint_none_minus_immediate__quantile_flexible,colorado
recovery_6_24,46,0.007227001221271965,joint_none_minus_immediate__quantile_flexible,colorado
recovery_6_24,47,0.004877368292680224,joint_none_minus_immediate__quantile_flexible,colorado
recovery_6_24,48,0.009242169560970745,joint_none_minus_immediate__quantile_flexible,colorado
recovery_6_24,49,0.002448557182955063,joint_none_minus_immediate__quantile_flexible,colorado
recovery_6_24,50,0.02208016380103065,joint_none_minus_immediate__quantile_flexible,colorado
recovery_6_24,51,-0.0012008629605795129,joint_none_minus_immediate__quantile_flexible,colorado
outage,26,0.0,joint_gradual_minus_immediate__single_imputation_compact,colorado
outage,27,0.0,joint_gradual_minus_immediate__single_imputation_compact,colorado
outage,28,0.0,joint_gradual_minus_immediate__single_imputation_compact,colorado
outage,29,0.0,joint_gradual_minus_immediate__single_imputation_compact,colorado
outage,30,0.0,joint_gradual_minus_immediate__single_imputation_compact,colorado
outage,31,0.0,joint_gradual_minus_immediate__single_imputation_compact,colorado
outage,32,0.0,joint_gradual_minus_immediate__single_imputation_compact,colorado
outage,33,0.0,joint_gradual_minus_immediate__single_imputation_compact,colorado
outage,34,0.0,joint_gradual_minus_immediate__single_imputation_compact,colorado
outage,35,0.0,joint_gradual_minus_immediate__single_imputation_compact,colorado
outage,36,0.0,joint_gradual_minus_immediate__single_imputation_compact,colorado
outage,37,0.0,joint_gradual_minus_immediate__single_imputation_compact,colorado
outage,38,0.0,joint_gradual_minus_immediate__single_imputation_compact,colorado
outage,39,0.0,joint_gradual_minus_immediate__single_imputation_compact,colorado
outage,40,0.0,joint_gradual_minus_immediate__single_imputation_compact,colorado
outage,41,0.0,joint_gradual_minus_immediate__single_imputation_compact,colorado
outage,42,0.0,joint_gradual_minus_immediate__single_imputation_compact,colorado
outage,43,0.0,joint_gradual_minus_immediate__single_imputation_compact,colorado
outage,44,0.0,joint_gradual_minus_immediate__single_imputation_compact,colorado
outage,45,0.0,joint_gradual_minus_immediate__single_imputation_compact,colorado
outage,46,0.0,joint_gradual_minus_immediate__single_imputation_compact,colorado
outage,47,0.0,joint_gradual_minus_immediate__single_imputation_compact,colorado
outage,48,0.0,joint_gradual_minus_immediate__single_imputation_compact,colorado
outage,49,0.0,joint_gradual_minus_immediate__single_imputation_compact,colorado
outage,50,0.0,joint_gradual_minus_immediate__single_imputation_compact,colorado
outage,51,0.0,joint_gradual_minus_immediate__single_imputation_compact,colorado
recovery_0_6,26,0.0036985569932545827,joint_gradual_minus_immediate__single_imputation_compact,colorado
recovery_0_6,27,0.0,joint_gradual_minus_immediate__single_imputation_compact,colorado
recovery_0_6,28,-0.0001268568667901593,joint_gradual_minus_immediate__single_imputation_compact,colorado
recovery_0_6,29,-0.0005347677260377836,joint_gradual_minus_immediate__single_imputation_compact,colorado
recovery_0_6,30,5.871242414097188e-05,joint_gradual_minus_immediate__single_imputation_compact,colorado
recovery_0_6,31,0.0,joint_gradual_minus_immediate__single_imputation_compact,colorado
recovery_0_6,32,-0.0003302868330328672,joint_gradual_minus_immediate__single_imputation_compact,colorado
recovery_0_6,34,-0.00014282855880253347,joint_gradual_minus_immediate__single_imputation_compact,colorado
recovery_0_6,35,0.0,joint_gradual_minus_immediate__single_imputation_compact,colorado
recovery_0_6,36,-0.003471204981245435,joint_gradual_minus_immediate__single_imputation_compact,colorado
recovery_0_6,37,0.001255503850205533,joint_gradual_minus_immediate__single_imputation_compact,colorado
recovery_0_6,39,-0.0002127731349208903,joint_gradual_minus_immediate__single_imputation_compact,colorado
recovery_0_6,40,0.006322163294601948,joint_gradual_minus_immediate__single_imputation_compact,colorado
recovery_0_6,41,0.0,joint_gradual_minus_immediate__single_imputation_compact,colorado
recovery_0_6,42,0.0027330821725703273,joint_gradual_minus_immediate__single_imputation_compact,colorado
recovery_0_6,45,0.011013318557626666,joint_gradual_minus_immediate__single_imputation_compact,colorado
recovery_0_6,46,0.005039611929390798,joint_gradual_minus_immediate__single_imputation_compact,colorado
recovery_0_6,47,-0.0003699809396310678,joint_gradual_minus_immediate__single_imputation_compact,colorado
recovery_0_6,48,0.00010142230119901119,joint_gradual_minus_immediate__single_imputation_compact,colorado
recovery_0_6,49,0.0008517131014282988,joint_gradual_minus_immediate__single_imputation_compact,colorado
recovery_0_6,50,0.0014894513215736435,joint_gradual_minus_immediate__single_imputation_compact,colorado
recovery_0_6,51,-0.0027051939212121637,joint_gradual_minus_immediate__single_imputation_compact,colorado
recovery_6_24,26,0.0,joint_gradual_minus_immediate__single_imputation_compact,colorado
recovery_6_24,27,0.0,joint_gradual_minus_immediate__single_imputation_compact,colorado
recovery_6_24,28,0.0,joint_gradual_minus_immediate__single_imputation_compact,colorado
recovery_6_24,29,0.0,joint_gradual_minus_immediate__single_imputation_compact,colorado
recovery_6_24,30,0.0,joint_gradual_minus_immediate__single_imputation_compact,colorado
recovery_6_24,31,0.0,joint_gradual_minus_immediate__single_imputation_compact,colorado
recovery_6_24,32,0.0,joint_gradual_minus_immediate__single_imputation_compact,colorado
recovery_6_24,33,0.0,joint_gradual_minus_immediate__single_imputation_compact,colorado
recovery_6_24,34,0.0,joint_gradual_minus_immediate__single_imputation_compact,colorado
recovery_6_24,35,0.0,joint_gradual_minus_immediate__single_imputation_compact,colorado
recovery_6_24,36,0.0,joint_gradual_minus_immediate__single_imputation_compact,colorado
recovery_6_24,37,0.0,joint_gradual_minus_immediate__single_imputation_compact,colorado
recovery_6_24,38,0.0,joint_gradual_minus_immediate__single_imputation_compact,colorado
recovery_6_24,39,0.0,joint_gradual_minus_immediate__single_imputation_compact,colorado
recovery_6_24,40,0.0,joint_gradual_minus_immediate__single_imputation_compact,colorado
recovery_6_24,41,0.0,joint_gradual_minus_immediate__single_imputation_compact,colorado
recovery_6_24,42,0.0,joint_gradual_minus_immediate__single_imputation_compact,colorado
recovery_6_24,43,0.0,joint_gradual_minus_immediate__single_imputation_compact,colorado
recovery_6_24,44,0.0,joint_gradual_minus_immediate__single_imputation_compact,colorado
recovery_6_24,45,0.0,joint_gradual_minus_immediate__single_imputation_compact,colorado
recovery_6_24,46,0.0,joint_gradual_minus_immediate__single_imputation_compact,colorado
recovery_6_24,47,0.0,joint_gradual_minus_immediate__single_imputation_compact,colorado
recovery_6_24,48,0.0,joint_gradual_minus_immediate__single_imputation_compact,colorado
recovery_6_24,49,0.0,joint_gradual_minus_immediate__single_imputation_compact,colorado
recovery_6_24,50,0.0,joint_gradual_minus_immediate__single_imputation_compact,colorado
recovery_6_24,51,0.0,joint_gradual_minus_immediate__single_imputation_compact,colorado
outage,26,0.0,joint_none_minus_immediate__single_imputation_compact,colorado
outage,27,0.0,joint_none_minus_immediate__single_imputation_compact,colorado
outage,28,0.0,joint_none_minus_immediate__single_imputation_compact,colorado
outage,29,0.0,joint_none_minus_immediate__single_imputation_compact,colorado
outage,30,0.0,joint_none_minus_immediate__single_imputation_compact,colorado
outage,31,0.0,joint_none_minus_immediate__single_imputation_compact,colorado
outage,32,0.0,joint_none_minus_immediate__single_imputation_compact,colorado
outage,33,0.0,joint_none_minus_immediate__single_imputation_compact,colorado
outage,34,0.0,joint_none_minus_immediate__single_imputation_compact,colorado
outage,35,0.0,joint_none_minus_immediate__single_imputation_compact,colorado
outage,36,0.0,joint_none_minus_immediate__single_imputation_compact,colorado
outage,37,0.0,joint_none_minus_immediate__single_imputation_compact,colorado
outage,38,0.0,joint_none_minus_immediate__single_imputation_compact,colorado
outage,39,0.0,joint_none_minus_immediate__single_imputation_compact,colorado
outage,40,0.0,joint_none_minus_immediate__single_imputation_compact,colorado
outage,41,0.0,joint_none_minus_immediate__single_imputation_compact,colorado
outage,42,0.0,joint_none_minus_immediate__single_imputation_compact,colorado
outage,43,0.0,joint_none_minus_immediate__single_imputation_compact,colorado
outage,44,0.0,joint_none_minus_immediate__single_imputation_compact,colorado
outage,45,0.0,joint_none_minus_immediate__single_imputation_compact,colorado
outage,46,0.0,joint_none_minus_immediate__single_imputation_compact,colorado
outage,47,0.0,joint_none_minus_immediate__single_imputation_compact,colorado
outage,48,0.0,joint_none_minus_immediate__single_imputation_compact,colorado
outage,49,0.0,joint_none_minus_immediate__single_imputation_compact,colorado
outage,50,0.0,joint_none_minus_immediate__single_imputation_compact,colorado
outage,51,0.0,joint_none_minus_immediate__single_imputation_compact,colorado
recovery_0_6,26,0.0028547178433081205,joint_none_minus_immediate__single_imputation_compact,colorado
recovery_0_6,27,-0.00024741459472642804,joint_none_minus_immediate__single_imputation_compact,colorado
recovery_0_6,28,-0.0001271106326649023,joint_none_minus_immediate__single_imputation_compact,colorado
recovery_0_6,29,-0.0005175015038736373,joint_none_minus_immediate__single_imputation_compact,colorado
recovery_0_6,30,5.871242414097188e-05,joint_none_minus_immediate__single_imputation_compact,colorado
recovery_0_6,31,-0.002341502165026815,joint_none_minus_immediate__single_imputation_compact,colorado
recovery_0_6,32,-0.0015266396254892242,joint_none_minus_immediate__single_imputation_compact,colorado
recovery_0_6,34,-0.0024605531698670886,joint_none_minus_immediate__single_imputation_compact,colorado
recovery_0_6,35,0.0001339568988723792,joint_none_minus_immediate__single_imputation_compact,colorado
recovery_0_6,36,-0.005171034768676155,joint_none_minus_immediate__single_imputation_compact,colorado
recovery_0_6,37,0.0009362456148311642,joint_none_minus_immediate__single_imputation_compact,colorado
recovery_0_6,39,-0.0017518106579343627,joint_none_minus_immediate__single_imputation_compact,colorado
recovery_0_6,40,0.007534315555028469,joint_none_minus_immediate__single_imputation_compact,colorado
recovery_0_6,41,-0.0011887863933948313,joint_none_minus_immediate__single_imputation_compact,colorado
recovery_0_6,42,0.005505866733954096,joint_none_minus_immediate__single_imputation_compact,colorado
recovery_0_6,45,0.003764766681239512,joint_none_minus_immediate__single_imputation_compact,colorado
recovery_0_6,46,0.0037267239213562334,joint_none_minus_immediate__single_imputation_compact,colorado
recovery_0_6,47,-0.002969090391498892,joint_none_minus_immediate__single_imputation_compact,colorado
recovery_0_6,48,-0.0008028882782848149,joint_none_minus_immediate__single_imputation_compact,colorado
recovery_0_6,49,0.0011675910202671054,joint_none_minus_immediate__single_imputation_compact,colorado
recovery_0_6,50,0.0067947631953981435,joint_none_minus_immediate__single_imputation_compact,colorado
recovery_0_6,51,-0.0027051939212121637,joint_none_minus_immediate__single_imputation_compact,colorado
recovery_6_24,26,0.0003747576240497908,joint_none_minus_immediate__single_imputation_compact,colorado
recovery_6_24,27,0.007816428962441876,joint_none_minus_immediate__single_imputation_compact,colorado
recovery_6_24,28,-0.00046105172621842874,joint_none_minus_immediate__single_imputation_compact,colorado
recovery_6_24,29,-0.00419628392090985,joint_none_minus_immediate__single_imputation_compact,colorado
recovery_6_24,30,0.003562019138074247,joint_none_minus_immediate__single_imputation_compact,colorado
recovery_6_24,31,0.00145775907426681,joint_none_minus_immediate__single_imputation_compact,colorado
recovery_6_24,32,-0.00016593300631116573,joint_none_minus_immediate__single_imputation_compact,colorado
recovery_6_24,33,-0.0006439594031638757,joint_none_minus_immediate__single_imputation_compact,colorado
recovery_6_24,34,-0.014629263465607325,joint_none_minus_immediate__single_imputation_compact,colorado
recovery_6_24,35,-0.004758935111317007,joint_none_minus_immediate__single_imputation_compact,colorado
recovery_6_24,36,0.0009631282749766315,joint_none_minus_immediate__single_imputation_compact,colorado
recovery_6_24,37,-0.00047421980665536686,joint_none_minus_immediate__single_imputation_compact,colorado
recovery_6_24,38,0.004146779426499462,joint_none_minus_immediate__single_imputation_compact,colorado
recovery_6_24,39,0.0014381205791504908,joint_none_minus_immediate__single_imputation_compact,colorado
recovery_6_24,40,0.00062555844196673,joint_none_minus_immediate__single_imputation_compact,colorado
recovery_6_24,41,-0.00812266134927714,joint_none_minus_immediate__single_imputation_compact,colorado
recovery_6_24,42,-0.0004938387848179737,joint_none_minus_immediate__single_imputation_compact,colorado
recovery_6_24,43,0.0014341684753237404,joint_none_minus_immediate__single_imputation_compact,colorado
recovery_6_24,44,0.002917825802154017,joint_none_minus_immediate__single_imputation_compact,colorado
recovery_6_24,45,-0.0047457722209375735,joint_none_minus_immediate__single_imputation_compact,colorado
recovery_6_24,46,0.009679888231796552,joint_none_minus_immediate__single_imputation_compact,colorado
recovery_6_24,47,0.001208514855527427,joint_none_minus_immediate__single_imputation_compact,colorado
recovery_6_24,48,-0.01872368867427793,joint_none_minus_immediate__single_imputation_compact,colorado
recovery_6_24,49,0.000906446152794495,joint_none_minus_immediate__single_imputation_compact,colorado
recovery_6_24,50,0.01431953767429411,joint_none_minus_immediate__single_imputation_compact,colorado
recovery_6_24,51,-0.011934141117283258,joint_none_minus_immediate__single_imputation_compact,colorado
outage,26,0.0,joint_gradual_minus_immediate__multiple_imputation_compact,colorado
outage,27,0.0,joint_gradual_minus_immediate__multiple_imputation_compact,colorado
outage,28,0.0,joint_gradual_minus_immediate__multiple_imputation_compact,colorado
outage,29,0.0,joint_gradual_minus_immediate__multiple_imputation_compact,colorado
outage,30,0.0,joint_gradual_minus_immediate__multiple_imputation_compact,colorado
outage,31,0.0,joint_gradual_minus_immediate__multiple_imputation_compact,colorado
outage,32,0.0,joint_gradual_minus_immediate__multiple_imputation_compact,colorado
outage,33,0.0,joint_gradual_minus_immediate__multiple_imputation_compact,colorado
outage,34,0.0,joint_gradual_minus_immediate__multiple_imputation_compact,colorado
outage,35,0.0,joint_gradual_minus_immediate__multiple_imputation_compact,colorado
outage,36,0.0,joint_gradual_minus_immediate__multiple_imputation_compact,colorado
outage,37,0.0,joint_gradual_minus_immediate__multiple_imputation_compact,colorado
outage,38,0.0,joint_gradual_minus_immediate__multiple_imputation_compact,colorado
outage,39,0.0,joint_gradual_minus_immediate__multiple_imputation_compact,colorado
outage,40,0.0,joint_gradual_minus_immediate__multiple_imputation_compact,colorado
outage,41,0.0,joint_gradual_minus_immediate__multiple_imputation_compact,colorado
outage,42,0.0,joint_gradual_minus_immediate__multiple_imputation_compact,colorado
outage,43,0.0,joint_gradual_minus_immediate__multiple_imputation_compact,colorado
outage,44,0.0,joint_gradual_minus_immediate__multiple_imputation_compact,colorado
outage,45,0.0,joint_gradual_minus_immediate__multiple_imputation_compact,colorado
outage,46,0.0,joint_gradual_minus_immediate__multiple_imputation_compact,colorado
outage,47,0.0,joint_gradual_minus_immediate__multiple_imputation_compact,colorado
outage,48,0.0,joint_gradual_minus_immediate__multiple_imputation_compact,colorado
outage,49,0.0,joint_gradual_minus_immediate__multiple_imputation_compact,colorado
outage,50,0.0,joint_gradual_minus_immediate__multiple_imputation_compact,colorado
outage,51,0.0,joint_gradual_minus_immediate__multiple_imputation_compact,colorado
recovery_0_6,26,-0.00012757531694282826,joint_gradual_minus_immediate__multiple_imputation_compact,colorado
recovery_0_6,27,0.0,joint_gradual_minus_immediate__multiple_imputation_compact,colorado
recovery_0_6,28,7.717439390383697e-05,joint_gradual_minus_immediate__multiple_imputation_compact,colorado
recovery_0_6,29,-0.0003788654432557402,joint_gradual_minus_immediate__multiple_imputation_compact,colorado
recovery_0_6,30,0.00018247348486093856,joint_gradual_minus_immediate__multiple_imputation_compact,colorado
recovery_0_6,31,0.0,joint_gradual_minus_immediate__multiple_imputation_compact,colorado
recovery_0_6,32,-0.0023673215886684503,joint_gradual_minus_immediate__multiple_imputation_compact,colorado
recovery_0_6,34,-9.623541666907674e-05,joint_gradual_minus_immediate__multiple_imputation_compact,colorado
recovery_0_6,35,0.0,joint_gradual_minus_immediate__multiple_imputation_compact,colorado
recovery_0_6,36,-0.0023500029019853314,joint_gradual_minus_immediate__multiple_imputation_compact,colorado
recovery_0_6,37,0.0011323514667190037,joint_gradual_minus_immediate__multiple_imputation_compact,colorado
