site,scenario,period,phase,method,horizon,n,nwis,nmae,coverage50,coverage80,coverage90,nwidth90,events
nist,joint_immediate,validation,normal,single_imputation_compact,3,1475,0.06316216143139658,0.10172053734830666,0.4440677966101695,0.6467796610169492,0.7613559322033898,0.28257565329046896,0
nist,joint_immediate,validation,normal,single_imputation_compact,4,1480,0.07468611135052991,0.11869475888936405,0.4175675675675676,0.6297297297297297,0.7405405405405405,0.30637230526944964,0
nist,joint_immediate,validation,normal,single_imputation_flexible,1,1468,0.04095247288175817,0.05806972544561683,0.42915531335149865,0.6083106267029973,0.6873297002724795,0.12152087044502799,0
nist,joint_immediate,validation,normal,single_imputation_flexible,2,1471,0.05915120562687245,0.08225744233752955,0.3711760707002039,0.5268524813052345,0.601631543167913,0.14795773986758254,0
nist,joint_immediate,validation,normal,single_imputation_flexible,3,1475,0.07379966981805054,0.10133328574511884,0.32949152542372884,0.4732203389830508,0.5532203389830509,0.16395778786457896,0
nist,joint_immediate,validation,normal,single_imputation_flexible,4,1480,0.09015325782844157,0.1213025915428565,0.2831081081081081,0.4297297297297297,0.5013513513513513,0.17156725291162342,0
nist,joint_immediate,validation,outage,geometric_persistence,1,157,0.1669090172175232,0.22784406025210768,0.25477707006369427,0.4840764331210191,0.5859872611464968,0.27889903432086033,22
nist,joint_immediate,validation,outage,geometric_persistence,2,154,0.15079998289594904,0.23667174892407314,0.2662337662337662,0.577922077922078,0.6818181818181818,0.39851780950016935,22
nist,joint_immediate,validation,outage,geometric_persistence,3,149,0.13798588461817,0.24033456530246713,0.35570469798657717,0.6308724832214765,0.7315436241610739,0.48122865107529367,22
nist,joint_immediate,validation,outage,geometric_persistence,4,143,0.12702209995368385,0.2371418491733564,0.3986013986013986,0.6783216783216783,0.7622377622377622,0.5428529691946339,22
nist,joint_immediate,validation,outage,multiple_imputation_compact,1,157,0.08517510369260128,0.15532442585573286,0.445859872611465,0.7834394904458599,0.8662420382165605,0.4885444018196725,22
nist,joint_immediate,validation,outage,multiple_imputation_compact,2,154,0.08168266698060606,0.15317730204207114,0.43506493506493504,0.7467532467532467,0.8701298701298701,0.4670546817777672,22
nist,joint_immediate,validation,outage,multiple_imputation_compact,3,149,0.08740878755583553,0.15504507698142367,0.40268456375838924,0.6510067114093959,0.7785234899328859,0.42521549800341996,22
nist,joint_immediate,validation,outage,multiple_imputation_compact,4,143,0.091804468586477,0.1604674422824792,0.36363636363636365,0.6083916083916084,0.7272727272727273,0.4032518319809353,22
nist,joint_immediate,validation,outage,multiple_imputation_flexible,1,157,0.087035629649281,0.15445864152639416,0.43312101910828027,0.7133757961783439,0.8089171974522293,0.44353980108713864,22
nist,joint_immediate,validation,outage,multiple_imputation_flexible,2,154,0.08344368588706616,0.15167825731556867,0.3961038961038961,0.6818181818181818,0.8246753246753247,0.4167111430092202,22
nist,joint_immediate,validation,outage,multiple_imputation_flexible,3,149,0.09316207901853006,0.15610900813355777,0.3691275167785235,0.5906040268456376,0.6912751677852349,0.35671795510923526,22
nist,joint_immediate,validation,outage,multiple_imputation_flexible,4,143,0.10095286155872754,0.15977972081890393,0.32867132867132864,0.5104895104895105,0.6223776223776224,0.3150051047948438,22
nist,joint_immediate,validation,outage,persistence,1,157,0.18999928276862055,0.28423849703175774,0.21019108280254778,0.4585987261146497,0.5987261146496815,0.35895112317911326,22
nist,joint_immediate,validation,outage,persistence,2,154,0.1592582116967417,0.2789013388409399,0.35714285714285715,0.6103896103896104,0.7012987012987013,0.49359091520780657,22
nist,joint_immediate,validation,outage,persistence,3,149,0.14121208384379927,0.26595774481438045,0.4161073825503356,0.6845637583892618,0.7718120805369127,0.5667590411056259,22
nist,joint_immediate,validation,outage,persistence,4,143,0.1332063056789904,0.2610576688426707,0.4125874125874126,0.6993006993006993,0.7972027972027972,0.6150995947440073,22
nist,joint_immediate,validation,outage,quantile_compact,1,157,0.08388801129438038,0.16126167550940765,0.4012738853503185,0.6878980891719745,0.8343949044585988,0.578708711445624,22
nist,joint_immediate,validation,outage,quantile_compact,2,154,0.07645634346350541,0.1526659998147437,0.34415584415584416,0.7597402597402597,0.8961038961038961,0.5201580856908177,22
nist,joint_immediate,validation,outage,quantile_compact,3,149,0.07578999811750695,0.14726151116919325,0.35570469798657717,0.7785234899328859,0.8859060402684564,0.4992349319344383,22
nist,joint_immediate,validation,outage,quantile_compact,4,143,0.07551220289621004,0.15053713270969996,0.32867132867132864,0.5664335664335665,0.8321678321678322,0.46572298649496124,22
nist,joint_immediate,validation,outage,quantile_flexible,1,157,0.08098579892733834,0.1507040360987447,0.37579617834394907,0.732484076433121,0.821656050955414,0.5283567582509533,22
nist,joint_immediate,validation,outage,quantile_flexible,2,154,0.07587004987108142,0.14595345814012545,0.33116883116883117,0.7272727272727273,0.7987012987012987,0.46817291557060664,22
nist,joint_immediate,validation,outage,quantile_flexible,3,149,0.0734378068220221,0.14241112308603968,0.3087248322147651,0.6510067114093959,0.7919463087248322,0.4422977227374399,22
nist,joint_immediate,validation,outage,quantile_flexible,4,143,0.07361378931009023,0.14617848334672345,0.34265734265734266,0.6923076923076923,0.8111888111888111,0.44089188594898704,22
nist,joint_immediate,validation,outage,single_imputation_compact,1,157,0.12791117726878273,0.1652650493573039,0.27388535031847133,0.3885350318471338,0.4585987261146497,0.20199084775884724,22
nist,joint_immediate,validation,outage,single_imputation_compact,2,154,0.11250297085883511,0.1563088468845182,0.3181818181818182,0.4675324675324675,0.5324675324675324,0.2564937889302358,22
nist,joint_immediate,validation,outage,single_imputation_compact,3,149,0.10903490647227057,0.1573632454198828,0.33557046979865773,0.4966442953020134,0.5906040268456376,0.2842708307121727,22
nist,joint_immediate,validation,outage,single_imputation_compact,4,143,0.10151179567582731,0.1536890926203205,0.35664335664335667,0.5104895104895105,0.5804195804195804,0.3083077598996598,22
nist,joint_immediate,validation,outage,single_imputation_flexible,1,157,0.14144335441685613,0.16534777637329987,0.22929936305732485,0.31210191082802546,0.35668789808917195,0.12426487894071019,22
nist,joint_immediate,validation,outage,single_imputation_flexible,2,154,0.131160474259378,0.16138356166991125,0.2077922077922078,0.33116883116883117,0.38311688311688313,0.15035609904406735,22
nist,joint_immediate,validation,outage,single_imputation_flexible,3,149,0.12595518632826572,0.15777716077300757,0.2348993288590604,0.3691275167785235,0.436241610738255,0.16480779530411627,22
nist,joint_immediate,validation,outage,single_imputation_flexible,4,143,0.11978709932242605,0.15383986624258536,0.23076923076923078,0.34965034965034963,0.40559440559440557,0.1724139312281796,22
nist,joint_immediate,validation,recovery_0_6,geometric_persistence,1,48,0.04082446909550656,0.06400869349687167,0.4583333333333333,0.7291666666666666,0.8958333333333334,0.35697894592996854,13
nist,joint_immediate,validation,recovery_0_6,geometric_persistence,2,48,0.07002188079712983,0.11779102285030583,0.4375,0.625,0.8958333333333334,0.47499594300662484,13
nist,joint_immediate,validation,recovery_0_6,geometric_persistence,3,52,0.09462247943334581,0.1684751068017543,0.3269230769230769,0.7307692307692307,0.8461538461538461,0.5393116372109874,15
nist,joint_immediate,validation,recovery_0_6,geometric_persistence,4,57,0.10348284903384931,0.19513780762685767,0.40350877192982454,0.7368421052631579,0.8596491228070176,0.5952523809002432,16
nist,joint_immediate,validation,recovery_0_6,multiple_imputation_compact,1,48,0.028916897815766427,0.0471764561786731,0.625,0.7916666666666666,0.875,0.20169068055122674,13
nist,joint_immediate,validation,recovery_0_6,multiple_imputation_compact,2,48,0.04887426504925276,0.07919659883669737,0.5208333333333334,0.7083333333333334,0.7916666666666666,0.25811027665745395,13
nist,joint_immediate,validation,recovery_0_6,multiple_imputation_compact,3,52,0.06182571367225771,0.09442021132666374,0.46153846153846156,0.7884615384615384,0.8076923076923077,0.28891142719382645,15
nist,joint_immediate,validation,recovery_0_6,multiple_imputation_compact,4,57,0.06855421262422111,0.10764276611969482,0.47368421052631576,0.7543859649122807,0.8596491228070176,0.31073894591450213,16
nist,joint_immediate,validation,recovery_0_6,multiple_imputation_flexible,1,48,0.02738207448705976,0.042369858039979225,0.4791666666666667,0.6458333333333334,0.75,0.12884879588426437,13
nist,joint_immediate,validation,recovery_0_6,multiple_imputation_flexible,2,48,0.05208256434840805,0.07593225977709935,0.4166666666666667,0.5833333333333334,0.6666666666666666,0.16180369524840274,13
nist,joint_immediate,validation,recovery_0_6,multiple_imputation_flexible,3,52,0.06440379345605605,0.0896814186382085,0.40384615384615385,0.6730769230769231,0.7115384615384616,0.1776561612936076,15
nist,joint_immediate,validation,recovery_0_6,multiple_imputation_flexible,4,57,0.07208074030799079,0.10071708262827327,0.3684210526315789,0.5789473684210527,0.6842105263157895,0.18408579674996298,16
nist,joint_immediate,validation,recovery_0_6,persistence,1,48,0.05915030547822812,0.11088315529696673,0.4583333333333333,0.7291666666666666,0.9166666666666666,0.43999238124923035,13
nist,joint_immediate,validation,recovery_0_6,persistence,2,48,0.0968621843757513,0.1931212071070886,0.3958333333333333,0.7291666666666666,0.8958333333333334,0.5691779451678776,13
nist,joint_immediate,validation,recovery_0_6,persistence,3,52,0.12264282662233716,0.25306047355858036,0.28846153846153844,0.7115384615384616,0.8653846153846154,0.6364049880177695,15
nist,joint_immediate,validation,recovery_0_6,persistence,4,57,0.13236821581798977,0.263964021153734,0.38596491228070173,0.7368421052631579,0.8596491228070176,0.6776483509830481,16
nist,joint_immediate,validation,recovery_0_6,quantile_compact,1,48,0.03878755710909855,0.05596063022003148,0.4583333333333333,0.7083333333333334,0.8541666666666666,0.4627314025076313,13
nist,joint_immediate,validation,recovery_0_6,quantile_compact,2,48,0.055020628360573094,0.09266226195997616,0.4166666666666667,0.6666666666666666,0.8333333333333334,0.5090510779998004,13
nist,joint_immediate,validation,recovery_0_6,quantile_compact,3,52,0.0648673329711681,0.1090736364541732,0.40384615384615385,0.7307692307692307,0.8461538461538461,0.44316512267401875,15
nist,joint_immediate,validation,recovery_0_6,quantile_compact,4,57,0.0635734543094494,0.11082528923903999,0.3684210526315789,0.7192982456140351,0.8421052631578947,0.45567399593980024,16
nist,joint_immediate,validation,recovery_0_6,quantile_flexible,1,48,0.03558129991379712,0.05295801474871035,0.375,0.6666666666666666,0.7291666666666666,0.31198627382703975,13
nist,joint_immediate,validation,recovery_0_6,quantile_flexible,2,48,0.052292495005135047,0.08745566098404585,0.3958333333333333,0.625,0.7708333333333334,0.3708913055767329,13
nist,joint_immediate,validation,recovery_0_6,quantile_flexible,3,52,0.059138110996498044,0.09790919337087246,0.3076923076923077,0.6538461538461539,0.8076923076923077,0.42828240205739687,15
nist,joint_immediate,validation,recovery_0_6,quantile_flexible,4,57,0.060457087282624646,0.10264310804995692,0.24561403508771928,0.6140350877192983,0.7017543859649122,0.3674605248323504,16
nist,joint_immediate,validation,recovery_0_6,single_imputation_compact,1,48,0.02895393558630047,0.04796107244998304,0.625,0.7916666666666666,0.875,0.1990828756207588,13
nist,joint_immediate,validation,recovery_0_6,single_imputation_compact,2,48,0.04896664603727018,0.07889143669142704,0.5208333333333334,0.7083333333333334,0.7916666666666666,0.25160522895239595,13
nist,joint_immediate,validation,recovery_0_6,single_imputation_compact,3,52,0.061156090076133394,0.0924085878226644,0.46153846153846156,0.7692307692307693,0.8076923076923077,0.28212132619861635,15
nist,joint_immediate,validation,recovery_0_6,single_imputation_compact,4,57,0.06713952915348666,0.10534556861275755,0.49122807017543857,0.7543859649122807,0.8596491228070176,0.30524011761236886,16
nist,joint_immediate,validation,recovery_0_6,single_imputation_flexible,1,48,0.027987581742807268,0.043533478876440546,0.4375,0.6458333333333334,0.7291666666666666,0.1233671438712104,13
nist,joint_immediate,validation,recovery_0_6,single_imputation_flexible,2,48,0.05296103718830463,0.07571088541379954,0.4166666666666667,0.5833333333333334,0.6666666666666666,0.14960840443008522,13
nist,joint_immediate,validation,recovery_0_6,single_imputation_flexible,3,52,0.06444424884151917,0.08747388572529599,0.40384615384615385,0.6346153846153846,0.6923076923076923,0.16363453105428835,15
nist,joint_immediate,validation,recovery_0_6,single_imputation_flexible,4,57,0.07137547933417683,0.09890113405643908,0.3333333333333333,0.5614035087719298,0.6666666666666666,0.17061003507433276,16
nist,joint_immediate,validation,recovery_6_24,geometric_persistence,1,226,0.0410667591748755,0.06438832242466393,0.47345132743362833,0.7743362831858407,0.8938053097345132,0.3326440945797808,22
nist,joint_immediate,validation,recovery_6_24,geometric_persistence,2,226,0.060210920566271836,0.09881905733354014,0.4778761061946903,0.7743362831858407,0.8893805309734514,0.4582764394100841,22
nist,joint_immediate,validation,recovery_6_24,geometric_persistence,3,223,0.07403092037853938,0.12453287246889926,0.5246636771300448,0.7982062780269058,0.8834080717488789,0.5464383793300154,22
nist,joint_immediate,validation,recovery_6_24,geometric_persistence,4,219,0.08526758613986349,0.14647331696959312,0.5068493150684932,0.8082191780821918,0.8995433789954338,0.6072753729093665,22
nist,joint_immediate,validation,recovery_6_24,multiple_imputation_compact,1,226,0.04248889169701729,0.06554074613083472,0.5309734513274337,0.7522123893805309,0.8230088495575221,0.2054715238365679,22
nist,joint_immediate,validation,recovery_6_24,multiple_imputation_compact,2,226,0.05702956923489335,0.08840063624932755,0.5,0.7300884955752213,0.8097345132743363,0.25198349429621375,22
nist,joint_immediate,validation,recovery_6_24,multiple_imputation_compact,3,223,0.06832538484002768,0.10824355718315459,0.4304932735426009,0.6367713004484304,0.726457399103139,0.2860413498959095,22
nist,joint_immediate,validation,recovery_6_24,multiple_imputation_compact,4,219,0.07799810849203812,0.12381017388577807,0.4200913242009132,0.589041095890411,0.7168949771689498,0.30575936756197136,22
nist,joint_immediate,validation,recovery_6_24,multiple_imputation_flexible,1,226,0.043024860724582614,0.06233183129160059,0.37610619469026546,0.6194690265486725,0.6902654867256637,0.13147601295913175,22
nist,joint_immediate,validation,recovery_6_24,multiple_imputation_flexible,2,226,0.06400030304377521,0.08817175692707885,0.34513274336283184,0.5442477876106194,0.6106194690265486,0.1528500239806985,22
nist,joint_immediate,validation,recovery_6_24,multiple_imputation_flexible,3,223,0.07730542373256767,0.10606594998422897,0.3273542600896861,0.4439461883408072,0.5291479820627802,0.16979017238238442,22
nist,joint_immediate,validation,recovery_6_24,multiple_imputation_flexible,4,219,0.09292348445052752,0.12484266915853691,0.2831050228310502,0.4337899543378995,0.4885844748858447,0.17383156029441074,22
nist,joint_immediate,validation,recovery_6_24,persistence,1,226,0.060021605818661526,0.10734724079274426,0.4557522123893805,0.7876106194690266,0.8938053097345132,0.42392606015432505,22
nist,joint_immediate,validation,recovery_6_24,persistence,2,226,0.09488636021082673,0.17921862607922429,0.4557522123893805,0.7787610619469026,0.8716814159292036,0.579246876120361,22
nist,joint_immediate,validation,recovery_6_24,persistence,3,223,0.11715182437975084,0.2240250399920927,0.4484304932735426,0.7668161434977578,0.8565022421524664,0.6663394597574904,22
nist,joint_immediate,validation,recovery_6_24,persistence,4,219,0.13278396261056577,0.2562008581393636,0.4840182648401826,0.7351598173515982,0.867579908675799,0.7215238305025755,22
nist,joint_immediate,validation,recovery_6_24,quantile_compact,1,226,0.03944377067896698,0.06335390264279044,0.4247787610619469,0.7256637168141593,0.8938053097345132,0.39014455853564584,22
nist,joint_immediate,validation,recovery_6_24,quantile_compact,2,226,0.05452300167843413,0.08977959172376254,0.3584070796460177,0.6017699115044248,0.8362831858407079,0.4657726736987432,22
nist,joint_immediate,validation,recovery_6_24,quantile_compact,3,223,0.06413747879856353,0.1063297976133533,0.3452914798206278,0.7085201793721974,0.8251121076233184,0.4684898307767114,22
nist,joint_immediate,validation,recovery_6_24,quantile_compact,4,219,0.06986860443388992,0.11677622390283086,0.3561643835616438,0.6484018264840182,0.8356164383561644,0.508510124942305,22
nist,joint_immediate,validation,recovery_6_24,quantile_flexible,1,226,0.037469116547787513,0.060697846605187254,0.3008849557522124,0.6371681415929203,0.7787610619469026,0.26851095403852615,22
nist,joint_immediate,validation,recovery_6_24,quantile_flexible,2,226,0.05289699544263589,0.0845901793309496,0.28761061946902655,0.504424778761062,0.7256637168141593,0.34700041278340876,22
nist,joint_immediate,validation,recovery_6_24,quantile_flexible,3,223,0.06294214421326623,0.10443931227185725,0.30493273542600896,0.5605381165919282,0.7623318385650224,0.4399444279962756,22
nist,joint_immediate,validation,recovery_6_24,quantile_flexible,4,219,0.07029160110175864,0.11562987171975302,0.3059360730593607,0.5525114155251142,0.680365296803653,0.4120070260884817,22
nist,joint_immediate,validation,recovery_6_24,single_imputation_compact,1,226,0.042742699168879454,0.06493220820540797,0.5353982300884956,0.7433628318584071,0.8185840707964602,0.19774771947004877,22
nist,joint_immediate,validation,recovery_6_24,single_imputation_compact,2,226,0.05713588955930409,0.0882958534945015,0.5,0.7300884955752213,0.8097345132743363,0.24962483574824346,22
nist,joint_immediate,validation,recovery_6_24,single_imputation_compact,3,223,0.06856280037501059,0.10794977792801655,0.4260089686098655,0.6322869955156951,0.7219730941704036,0.2815770565578867,22
nist,joint_immediate,validation,recovery_6_24,single_imputation_compact,4,219,0.07811154918699684,0.12347973758704403,0.4246575342465753,0.5844748858447488,0.7214611872146118,0.3045927823433989,22
nist,joint_immediate,validation,recovery_6_24,single_imputation_flexible,1,226,0.04360705500414746,0.061733853926989504,0.3805309734513274,0.6106194690265486,0.6769911504424779,0.12223714958401347,22
nist,joint_immediate,validation,recovery_6_24,single_imputation_flexible,2,226,0.06422044087185393,0.08786438385511046,0.3495575221238938,0.5353982300884956,0.6194690265486725,0.14837891129150643,22
nist,joint_immediate,validation,recovery_6_24,single_imputation_flexible,3,223,0.0785945239876966,0.10632218016291473,0.3273542600896861,0.4439461883408072,0.515695067264574,0.1634672894484496,22
nist,joint_immediate,validation,recovery_6_24,single_imputation_flexible,4,219,0.09257625530417302,0.12402216067089689,0.2922374429223744,0.4337899543378995,0.4885844748858447,0.17120402100552937,22
nist,joint_immediate,warmup,normal,geometric_persistence,1,228,0.037260633191274775,0.05359069472597515,0.45614035087719296,0.7587719298245614,0.8552631578947368,0.22134581880514684,0
nist,joint_immediate,warmup,normal,geometric_persistence,2,228,0.05989702446212623,0.09236923944913576,0.4342105263157895,0.7543859649122807,0.8201754385964912,0.3550341217049143,0
nist,joint_immediate,warmup,normal,geometric_persistence,3,228,0.07665033159841614,0.12468726269956663,0.44298245614035087,0.7280701754385965,0.8245614035087719,0.43887300402765095,0
nist,joint_immediate,warmup,normal,geometric_persistence,4,229,0.09242839435636575,0.15857241526646088,0.4104803493449782,0.7117903930131004,0.8078602620087336,0.4688720035757432,0
nist,joint_immediate,warmup,normal,multiple_imputation_compact,1,228,0.03350413173626607,0.05228353940018814,0.6052631578947368,0.7675438596491229,0.8421052631578947,0.19197936916490832,0
nist,joint_immediate,warmup,normal,multiple_imputation_compact,2,228,0.050049490376817114,0.07975728991603316,0.5350877192982456,0.7105263157894737,0.7982456140350878,0.2419922323217968,0
nist,joint_immediate,warmup,normal,multiple_imputation_compact,3,228,0.06345196831170002,0.10212043622031017,0.44298245614035087,0.6754385964912281,0.7675438596491229,0.27745778011280897,0
nist,joint_immediate,warmup,normal,multiple_imputation_compact,4,229,0.07706939291041262,0.12287817919526649,0.40611353711790393,0.6157205240174672,0.7379912663755459,0.30230140950586437,0
nist,joint_immediate,warmup,normal,multiple_imputation_flexible,1,228,0.035867863392435834,0.052295786242673004,0.4342105263157895,0.6535087719298246,0.7105263157894737,0.12155399063429345,0
nist,joint_immediate,warmup,normal,multiple_imputation_flexible,2,228,0.05805057698693869,0.08130796113517418,0.33771929824561403,0.5219298245614035,0.6096491228070176,0.14668269418927918,0
nist,joint_immediate,warmup,normal,multiple_imputation_flexible,3,228,0.0765675905124637,0.10568752173943889,0.3201754385964912,0.4605263157894737,0.5482456140350878,0.1638851956616011,0
nist,joint_immediate,warmup,normal,multiple_imputation_flexible,4,229,0.09676077866395377,0.12910138781413366,0.24017467248908297,0.43231441048034935,0.5152838427947598,0.17352401493460803,0
nist,joint_immediate,warmup,normal,persistence,1,228,0.05340741393333723,0.09123631661039065,0.4868421052631579,0.8245614035087719,0.868421052631579,0.3352779014283953,0
nist,joint_immediate,warmup,normal,persistence,2,228,0.08213608414391169,0.1512619824172548,0.5043859649122807,0.7763157894736842,0.868421052631579,0.5062568666733634,0
nist,joint_immediate,warmup,normal,persistence,3,228,0.10036290827348511,0.19590219071413295,0.4692982456140351,0.7763157894736842,0.8640350877192983,0.5590186092154402,0
nist,joint_immediate,warmup,normal,persistence,4,229,0.11204720544316342,0.22359468067315907,0.4497816593886463,0.7248908296943232,0.8558951965065502,0.568059281116024,0
nist,joint_immediate,warmup,normal,quantile_compact,1,228,0.03221703793717068,0.04992686506105154,0.44298245614035087,0.8114035087719298,0.9166666666666666,0.3387766292474873,0
nist,joint_immediate,warmup,normal,quantile_compact,2,228,0.04722506313309279,0.07994203122359862,0.4780701754385965,0.7456140350877193,0.9166666666666666,0.41868660677906183,0
nist,joint_immediate,warmup,normal,quantile_compact,3,228,0.05767905944851533,0.09776260906353379,0.4605263157894737,0.7982456140350878,0.9298245614035088,0.46786274872048,0
nist,joint_immediate,warmup,normal,quantile_compact,4,229,0.06605582146890782,0.12374240981068704,0.4847161572052402,0.7379912663755459,0.9126637554585153,0.47961190656327896,0
nist,joint_immediate,warmup,normal,quantile_flexible,1,228,0.03043945016048233,0.04937633282745661,0.39035087719298245,0.7456140350877193,0.8552631578947368,0.2367857832952163,0
nist,joint_immediate,warmup,normal,quantile_flexible,2,228,0.04566529091879301,0.07884217187784184,0.40789473684210525,0.6578947368421053,0.8289473684210527,0.33239991671957936,0
nist,joint_immediate,warmup,normal,quantile_flexible,3,228,0.05650016647576288,0.09991290665636254,0.39473684210526316,0.6754385964912281,0.8728070175438597,0.43626100346108765,0
nist,joint_immediate,warmup,normal,quantile_flexible,4,229,0.06744670121812969,0.12183370453948099,0.39737991266375544,0.6419213973799127,0.7991266375545851,0.42485019496773335,0
nist,joint_immediate,warmup,normal,single_imputation_compact,1,228,0.03328657928237297,0.05190342867953218,0.6052631578947368,0.7675438596491229,0.8421052631578947,0.18922960529088703,0
nist,joint_immediate,warmup,normal,single_imputation_compact,2,228,0.04992042997074579,0.07971482689176165,0.5394736842105263,0.7105263157894737,0.7982456140350878,0.24019150764782082,0
nist,joint_immediate,warmup,normal,single_imputation_compact,3,228,0.06344640904358818,0.10206004055948699,0.4473684210526316,0.6710526315789473,0.7719298245614035,0.2756143402905679,0
nist,joint_immediate,warmup,normal,single_imputation_compact,4,229,0.07700304784366271,0.12279496655905761,0.4017467248908297,0.6069868995633187,0.7379912663755459,0.30084657771514123,0
nist,joint_immediate,warmup,normal,single_imputation_flexible,1,228,0.03576095079725848,0.0519732554388461,0.43859649122807015,0.6535087719298246,0.706140350877193,0.1182270005990106,0
nist,joint_immediate,warmup,normal,single_imputation_flexible,2,228,0.05812405386849896,0.08161071115301817,0.3333333333333333,0.5219298245614035,0.6052631578947368,0.1440733665796022,0
nist,joint_immediate,warmup,normal,single_imputation_flexible,3,228,0.07734420411178677,0.1059256248127553,0.3201754385964912,0.45614035087719296,0.5394736842105263,0.16163723559054755,0
nist,joint_immediate,warmup,normal,single_imputation_flexible,4,229,0.09699652389886652,0.12894344262846905,0.23580786026200873,0.43231441048034935,0.5065502183406113,0.17073121646648393,0
nist,joint_immediate,warmup,outage,geometric_persistence,1,24,0.3659977938559893,0.4438184127717224,0.041666666666666664,0.125,0.125,0.1845374447573039,3
nist,joint_immediate,warmup,outage,geometric_persistence,2,24,0.2925310629068411,0.42345671125602946,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.3103757980487112,4
nist,joint_immediate,warmup,outage,geometric_persistence,3,24,0.2400770420555098,0.3952466325286271,0.20833333333333334,0.20833333333333334,0.375,0.37893716699764646,4
nist,joint_immediate,warmup,outage,geometric_persistence,4,23,0.21646988810867185,0.38045090283369043,0.2608695652173913,0.34782608695652173,0.4782608695652174,0.42842397083859296,4
nist,joint_immediate,warmup,outage,multiple_imputation_compact,1,24,0.18216584065758853,0.3027464259168538,0.16666666666666666,0.25,0.375,0.4790515052552162,3
nist,joint_immediate,warmup,outage,multiple_imputation_compact,2,24,0.1734956550003174,0.28211928391105473,0.20833333333333334,0.2916666666666667,0.4166666666666667,0.4517487039822459,4
nist,joint_immediate,warmup,outage,multiple_imputation_compact,3,24,0.20068754245977896,0.27846384448549516,0.25,0.375,0.4166666666666667,0.3551099297382054,4
nist,joint_immediate,warmup,outage,multiple_imputation_compact,4,23,0.1956291764449475,0.26427163999221814,0.2608695652173913,0.391304347826087,0.391304347826087,0.3306874387062187,4
nist,joint_immediate,warmup,outage,multiple_imputation_flexible,1,24,0.1938473930929222,0.3058710734464612,0.16666666666666666,0.25,0.375,0.45471986291691074,3
nist,joint_immediate,warmup,outage,multiple_imputation_flexible,2,24,0.17843854363237918,0.2749754872936905,0.20833333333333334,0.2916666666666667,0.4583333333333333,0.41525153436044904,4
nist,joint_immediate,warmup,outage,multiple_imputation_flexible,3,24,0.202790829629846,0.2688038478879608,0.16666666666666666,0.25,0.3333333333333333,0.2816936094719194,4
nist,joint_immediate,warmup,outage,multiple_imputation_flexible,4,23,0.19298742758241716,0.2493652099212738,0.2608695652173913,0.2608695652173913,0.391304347826087,0.2553900165526339,4
nist,joint_immediate,warmup,outage,persistence,1,24,0.3528120837327975,0.4637958636046464,0.041666666666666664,0.125,0.125,0.266785117288511,3
nist,joint_immediate,warmup,outage,persistence,2,24,0.27681415265610626,0.4416070424414071,0.16666666666666666,0.16666666666666666,0.25,0.3878846414132084,4
nist,joint_immediate,warmup,outage,persistence,3,24,0.2347494882792116,0.41606775899930226,0.20833333333333334,0.25,0.375,0.4113994620428511,4
nist,joint_immediate,warmup,outage,persistence,4,23,0.21477296131263093,0.3946146624692825,0.2608695652173913,0.34782608695652173,0.4782608695652174,0.45417095774240696,4
nist,joint_immediate,warmup,outage,quantile_compact,1,24,0.15004524842033642,0.31922494812781316,0.2916666666666667,0.4166666666666667,0.4583333333333333,0.5304597457190696,3
nist,joint_immediate,warmup,outage,quantile_compact,2,24,0.15257784801269422,0.2749379520552589,0.16666666666666666,0.25,0.4166666666666667,0.4786352828990055,4
nist,joint_immediate,warmup,outage,quantile_compact,3,24,0.1390678544502849,0.26153797472780904,0.20833333333333334,0.2916666666666667,0.5,0.4479698810187618,4
nist,joint_immediate,warmup,outage,quantile_compact,4,23,0.124213629240802,0.23978726867423839,0.17391304347826086,0.2608695652173913,0.43478260869565216,0.43058523118029646,4
nist,joint_immediate,warmup,outage,quantile_flexible,1,24,0.15702339345435065,0.3241486265012043,0.20833333333333334,0.4166666666666667,0.4166666666666667,0.490255431603054,3
nist,joint_immediate,warmup,outage,quantile_flexible,2,24,0.158461855017926,0.27921440580526513,0.16666666666666666,0.25,0.375,0.4416536239369559,4
nist,joint_immediate,warmup,outage,quantile_flexible,3,24,0.1477404111069944,0.25199314020560243,0.16666666666666666,0.25,0.3333333333333333,0.39893889870408034,4
nist,joint_immediate,warmup,outage,quantile_flexible,4,23,0.13114501443835117,0.2320444518870422,0.17391304347826086,0.30434782608695654,0.34782608695652173,0.4109411854996935,4
nist,joint_immediate,warmup,outage,single_imputation_compact,1,24,0.24773648046904337,0.29653424338513185,0.08333333333333333,0.16666666666666666,0.20833333333333334,0.197968021280197,3
nist,joint_immediate,warmup,outage,single_imputation_compact,2,24,0.2145037686814034,0.266652433463902,0.20833333333333334,0.2916666666666667,0.2916666666666667,0.2503733480225186,4
nist,joint_immediate,warmup,outage,single_imputation_compact,3,24,0.19217481780170506,0.2518545011476386,0.20833333333333334,0.3333333333333333,0.4166666666666667,0.27466635044389925,4
nist,joint_immediate,warmup,outage,single_imputation_compact,4,23,0.18916285033385755,0.24660848106087038,0.30434782608695654,0.391304347826087,0.391304347826087,0.2915148385960428,4
