site,case_id,case_group,method,horizon,n,nwis,nmae,coverage50,coverage80,coverage90,nwidth90,events,days,population,endpoint
reserve10,joint_gradual,primary,raw,3,843,0.06164028142211618,0.11398816995269095,0.39383155397390274,0.7046263345195729,0.8410438908659549,0.42784616736762504,47,92,exclude_bright_zero,failure_recovery
reserve10,joint_gradual,primary,raw,4,843,0.06309419244832448,0.1157829791155916,0.3926453143534994,0.6927639383155397,0.8315539739027283,0.4293351750186371,47,91,exclude_bright_zero,failure_recovery
reserve10,joint_gradual,primary,recency,1,845,0.04858031923459902,0.08720658873543034,0.5112426035502958,0.8165680473372781,0.9171597633136095,0.38570885117875114,47,107,exclude_bright_zero,failure_recovery
reserve10,joint_gradual,primary,recency,2,842,0.05725542434690234,0.10487042387298491,0.5201900237529691,0.815914489311164,0.9133016627078385,0.4360766656811342,47,99,exclude_bright_zero,failure_recovery
reserve10,joint_gradual,primary,recency,3,843,0.06143060908518248,0.11398816995269095,0.5172004744958482,0.8030842230130486,0.9051008303677343,0.45651114972601653,47,92,exclude_bright_zero,failure_recovery
reserve10,joint_gradual,primary,recency,4,843,0.06287685810087848,0.1157829791155916,0.5124555160142349,0.8113879003558719,0.9027283511269276,0.46135455671557624,47,91,exclude_bright_zero,failure_recovery
reserve10,joint_gradual,primary,rolling,1,845,0.048562752586344064,0.08720658873543034,0.5159763313609468,0.8201183431952662,0.9159763313609467,0.3843877535289838,47,107,exclude_bright_zero,failure_recovery
reserve10,joint_gradual,primary,rolling,2,842,0.057248287687130646,0.10487042387298491,0.5166270783847982,0.8123515439429929,0.9073634204275535,0.4355072257658518,47,99,exclude_bright_zero,failure_recovery
reserve10,joint_gradual,primary,rolling,3,843,0.06138810057111747,0.11398816995269095,0.5136417556346382,0.797153024911032,0.9062870699881376,0.45579826982404076,47,92,exclude_bright_zero,failure_recovery
reserve10,joint_gradual,primary,rolling,4,843,0.06282190306633502,0.1157829791155916,0.5148279952550415,0.8042704626334519,0.9015421115065243,0.4601439580092537,47,91,exclude_bright_zero,failure_recovery
reserve10,joint_gradual,primary,single_imputation,1,845,0.05697510811418707,0.08564364264856501,0.5550295857988166,0.7313609467455622,0.8035502958579882,0.2612020033552186,47,107,exclude_bright_zero,failure_recovery
reserve10,joint_gradual,primary,single_imputation,2,842,0.06671568131274626,0.10511908524552058,0.49524940617577196,0.7102137767220903,0.7933491686460807,0.3137461996345747,47,99,exclude_bright_zero,failure_recovery
reserve10,joint_gradual,primary,single_imputation,3,843,0.07103032020286298,0.11256429366401975,0.48991696322657174,0.7046263345195729,0.7876631079478055,0.33261539155811704,47,92,exclude_bright_zero,failure_recovery
reserve10,joint_gradual,primary,single_imputation,4,843,0.07491844648207918,0.11919495643086231,0.4697508896797153,0.6892052194543298,0.7959667852906287,0.34448295378972865,47,91,exclude_bright_zero,failure_recovery
reserve10,joint_gradual,primary,aci_bounded,1,3954,0.041200564756536225,0.06946368922940079,0.5015174506828528,0.802478502781993,0.9001011633788568,0.3167298115991285,47,326,exclude_bright_zero,all
reserve10,joint_gradual,primary,aci_bounded,2,3954,0.05338163711747179,0.09300332127943176,0.5010116337885685,0.8004552352048558,0.900354071825999,0.40692467021378564,47,325,exclude_bright_zero,all
reserve10,joint_gradual,primary,aci_bounded,3,3954,0.058884280280824965,0.10498195285180384,0.4969650986342944,0.798937784522003,0.9018715225088518,0.4341767847718242,47,325,exclude_bright_zero,all
reserve10,joint_gradual,primary,aci_bounded,4,3954,0.06166431460794092,0.11131450346035054,0.4954476479514416,0.802731411229135,0.904147698533131,0.4445500901302462,47,325,exclude_bright_zero,all
reserve10,joint_gradual,primary,carry_forward,1,3954,0.04395825386043559,0.07231540496892082,0.41274658573596357,0.6987860394537178,0.8416793120890238,0.3285011668173353,47,326,exclude_bright_zero,all
reserve10,joint_gradual,primary,carry_forward,2,3954,0.05491565532475861,0.09497925416724015,0.39504299443601415,0.6818411734951947,0.8361153262518968,0.3886000070141369,47,325,exclude_bright_zero,all
reserve10,joint_gradual,primary,carry_forward,3,3954,0.06048523382060674,0.1076167740011724,0.38315629742033386,0.6798179059180577,0.8171471927162367,0.40200184657549837,47,325,exclude_bright_zero,all
reserve10,joint_gradual,primary,carry_forward,4,3954,0.0627915745664408,0.11247069532932268,0.3760748609003541,0.6783004552352049,0.8174001011633789,0.40611024443192856,47,325,exclude_bright_zero,all
reserve10,joint_gradual,primary,geometric_persistence,1,3954,0.06197622446456062,0.09506733080552587,0.5182094081942337,0.8270106221547799,0.9147698533131007,0.46957159845202023,47,326,exclude_bright_zero,all
reserve10,joint_gradual,primary,geometric_persistence,2,3954,0.08444239350730601,0.1424454769599078,0.5252908447142135,0.8259989883662114,0.9127465857359636,0.5875046191118655,47,325,exclude_bright_zero,all
reserve10,joint_gradual,primary,geometric_persistence,3,3954,0.10227410767611951,0.18344458166803873,0.5204855842185129,0.8247344461305007,0.9127465857359636,0.6967974455851029,47,325,exclude_bright_zero,all
reserve10,joint_gradual,primary,geometric_persistence,4,3954,0.1157251927340525,0.2172114039970806,0.5270612038442084,0.8237228123419322,0.9157814871016692,0.7643809891512485,47,325,exclude_bright_zero,all
reserve10,joint_gradual,primary,mask50,1,3954,0.04118769607371091,0.06946368922940079,0.5093576125442589,0.8075366717248356,0.9064238745574102,0.32076756283823904,47,326,exclude_bright_zero,all
reserve10,joint_gradual,primary,mask50,2,3954,0.0533537324373759,0.09300332127943176,0.514921598381386,0.8039959534648458,0.9064238745574102,0.4093539484854513,47,325,exclude_bright_zero,all
reserve10,joint_gradual,primary,mask50,3,3954,0.05884570782816625,0.10498195285180384,0.5106221547799696,0.8057663125948407,0.9064238745574102,0.43603807985618825,47,325,exclude_bright_zero,all
reserve10,joint_gradual,primary,mask50,4,3954,0.061635956597479565,0.11131450346035054,0.5020232675771371,0.8055134041476986,0.9026302478502782,0.44342634675603393,47,325,exclude_bright_zero,all
reserve10,joint_gradual,primary,mi_recency,1,3954,0.046968861196876405,0.0725169442421695,0.5126454223571068,0.8108244815376834,0.9013657056145675,0.3225204329561647,47,326,exclude_bright_zero,all
reserve10,joint_gradual,primary,mi_recency,2,3954,0.060008501668227854,0.09620391259827847,0.5128983308042488,0.7976732422862923,0.9018715225088518,0.4043903518038705,47,325,exclude_bright_zero,all
reserve10,joint_gradual,primary,mi_recency,3,3954,0.06602571755748488,0.1061430471255446,0.511127971674254,0.8032372281234194,0.9021244309559939,0.4445613493737678,47,325,exclude_bright_zero,all
reserve10,joint_gradual,primary,mi_recency,4,3954,0.06973689803230221,0.11268774594480677,0.5058168942842691,0.802478502781993,0.9008598887202832,0.47241691115694784,47,325,exclude_bright_zero,all
reserve10,joint_gradual,primary,multiple_imputation,1,3954,0.04732331797558818,0.0725169442421695,0.6236722306525038,0.8123419322205362,0.8677288821446636,0.2743728237845803,47,326,exclude_bright_zero,all
reserve10,joint_gradual,primary,multiple_imputation,2,3954,0.06101459307413718,0.09620391259827847,0.5490642387455741,0.7637835103692463,0.840161861406171,0.3203289454507699,47,325,exclude_bright_zero,all
reserve10,joint_gradual,primary,multiple_imputation,3,3954,0.0676702820682973,0.1061430471255446,0.5298431967627719,0.7405159332321699,0.8206879109762266,0.336888721478252,47,325,exclude_bright_zero,all
reserve10,joint_gradual,primary,multiple_imputation,4,3954,0.07197070226150248,0.11268774594480677,0.5164390490642388,0.7268588770864947,0.810065756196257,0.3480304270444578,47,325,exclude_bright_zero,all
reserve10,joint_gradual,primary,persistence,1,3954,0.07959873245075973,0.14049472040907188,0.5364188163884673,0.8267577137076378,0.9188163884673748,0.5417277804135578,47,326,exclude_bright_zero,all
reserve10,joint_gradual,primary,persistence,2,3954,0.11114069792023354,0.21822448114906243,0.5429944360141629,0.8199291856348002,0.9132524026302479,0.6955227419799418,47,325,exclude_bright_zero,all
reserve10,joint_gradual,primary,persistence,3,3954,0.13210019548423108,0.27312061921769243,0.5252908447142135,0.8156297420333839,0.9142640364188164,0.8040565254980734,47,325,exclude_bright_zero,all
reserve10,joint_gradual,primary,persistence,4,3954,0.1454772045242024,0.30338671915115345,0.5270612038442084,0.8168942842690946,0.9170460293373799,0.8684097027016416,47,325,exclude_bright_zero,all
reserve10,joint_gradual,primary,physical,1,3954,0.04108687822088655,0.06946368922940079,0.5063227111785533,0.8110773899848255,0.9109762266059687,0.3229825658546008,47,326,exclude_bright_zero,all
reserve10,joint_gradual,primary,physical,2,3954,0.05319809147688486,0.09300332127943176,0.5134041476985332,0.8151239251390996,0.9102175012645423,0.41249016036661124,47,325,exclude_bright_zero,all
reserve10,joint_gradual,primary,physical,3,3954,0.05869084249820017,0.10498195285180384,0.5080930703085483,0.8141122913505311,0.909711684370258,0.43896662881995197,47,325,exclude_bright_zero,all
reserve10,joint_gradual,primary,physical,4,3954,0.061472115676727675,0.11131450346035054,0.5073343449671219,0.813859382903389,0.9087000505816895,0.44676104119080595,47,325,exclude_bright_zero,all
reserve10,joint_gradual,primary,physical_availability,1,3954,0.04108515926878967,0.06946368922940079,0.5045523520485584,0.8103186646433991,0.9112291350531108,0.323774507469271,47,326,exclude_bright_zero,all
reserve10,joint_gradual,primary,physical_availability,2,3954,0.05320359588907092,0.09300332127943176,0.5141628730399596,0.8128477491148204,0.9102175012645423,0.4132673548246719,47,325,exclude_bright_zero,all
reserve10,joint_gradual,primary,physical_availability,3,3954,0.058712932100177896,0.10498195285180384,0.5080930703085483,0.8133535660091047,0.9119878603945372,0.43969118929962675,47,325,exclude_bright_zero,all
reserve10,joint_gradual,primary,physical_availability,4,3954,0.06147949964871572,0.11131450346035054,0.5053110773899848,0.813859382903389,0.9087000505816895,0.4473581071947938,47,325,exclude_bright_zero,all
reserve10,joint_gradual,primary,physical_recovery,1,3954,0.04108211933328647,0.06946368922940079,0.5070814365199797,0.8131006575619626,0.9117349519473951,0.32468851607052873,47,326,exclude_bright_zero,all
reserve10,joint_gradual,primary,physical_recovery,2,3954,0.053204347026083613,0.09300332127943176,0.5151745068285281,0.8143651997976732,0.9152756702073849,0.4143636401238237,47,325,exclude_bright_zero,all
reserve10,joint_gradual,primary,physical_recovery,3,3954,0.05872106995385301,0.10498195285180384,0.5091047040971168,0.8156297420333839,0.9124936772888215,0.44003632725066816,47,325,exclude_bright_zero,all
reserve10,joint_gradual,primary,physical_recovery,4,3954,0.061504202480287505,0.11131450346035054,0.5045523520485584,0.813859382903389,0.9076884167931208,0.4475591789551566,47,325,exclude_bright_zero,all
reserve10,joint_gradual,primary,previous_day,1,3954,0.10120824594622528,0.15726813771376782,0.4838138593829034,0.7769347496206374,0.8775923115832068,0.6559275972049664,47,326,exclude_bright_zero,all
reserve10,joint_gradual,primary,previous_day,2,3954,0.10148401690612349,0.15851912220709286,0.49241274658573597,0.7840161861406171,0.8826504805260496,0.6730457245077693,47,325,exclude_bright_zero,all
reserve10,joint_gradual,primary,previous_day,3,3954,0.10170369553505781,0.15940076005277204,0.494436014162873,0.7921092564491654,0.8937784522003035,0.6921388981731501,47,325,exclude_bright_zero,all
reserve10,joint_gradual,primary,previous_day,4,3954,0.10237451420808526,0.16043814942342893,0.4934243803743045,0.7959028831562974,0.894790085988872,0.7025830654184957,47,325,exclude_bright_zero,all
reserve10,joint_gradual,primary,raw,1,3954,0.04137751236838755,0.06946368922940079,0.42134547293879615,0.7076378351036925,0.8581183611532626,0.30671305103471486,47,326,exclude_bright_zero,all
reserve10,joint_gradual,primary,raw,2,3954,0.05382605435609939,0.09300332127943176,0.3960546282245827,0.6896813353566009,0.828780981284775,0.3864735075824612,47,325,exclude_bright_zero,all
reserve10,joint_gradual,primary,raw,3,3954,0.05947107302046598,0.10498195285180384,0.37860394537177544,0.678553363682347,0.8254931714719271,0.4053330283640893,47,325,exclude_bright_zero,all
reserve10,joint_gradual,primary,raw,4,3954,0.06226216221513116,0.11131450346035054,0.38037430450177034,0.6719777440566514,0.8224582701062215,0.4098812803884175,47,325,exclude_bright_zero,all
reserve10,joint_gradual,primary,recency,1,3954,0.041191836349681696,0.06946368922940079,0.5040465351542741,0.802478502781993,0.9028831562974203,0.31909385143845764,47,326,exclude_bright_zero,all
reserve10,joint_gradual,primary,recency,2,3954,0.053362525258914655,0.09300332127943176,0.5106221547799696,0.80450177035913,0.9028831562974203,0.40769555197038865,47,325,exclude_bright_zero,all
reserve10,joint_gradual,primary,recency,3,3954,0.05885706601938239,0.10498195285180384,0.5068285280728376,0.80450177035913,0.9021244309559939,0.4340863939646047,47,325,exclude_bright_zero,all
reserve10,joint_gradual,primary,recency,4,3954,0.06165817036223257,0.11131450346035054,0.5007587253414264,0.8019726858877086,0.8995953464845726,0.4418750766034966,47,325,exclude_bright_zero,all
reserve10,joint_gradual,primary,rolling,1,3954,0.041199746391411114,0.06946368922940079,0.5073343449671219,0.8014668689934243,0.9059180576631259,0.3183393841670166,47,326,exclude_bright_zero,all
reserve10,joint_gradual,primary,rolling,2,3954,0.053375339263451005,0.09300332127943176,0.5093576125442589,0.8019726858877086,0.9016186140617096,0.407377612902906,47,325,exclude_bright_zero,all
reserve10,joint_gradual,primary,rolling,3,3954,0.05886716791636409,0.10498195285180384,0.5083459787556904,0.8009610520991401,0.9031360647445624,0.43399273638500563,47,325,exclude_bright_zero,all
reserve10,joint_gradual,primary,rolling,4,3954,0.06164936114033383,0.11131450346035054,0.5022761760242792,0.8014668689934243,0.9013657056145675,0.44162019487162524,47,325,exclude_bright_zero,all
reserve10,joint_gradual,primary,single_imputation,1,3954,0.04814226934900279,0.07226345831467253,0.6140617096611026,0.7969145169448659,0.8543247344461306,0.2591083432782406,47,326,exclude_bright_zero,all
reserve10,joint_gradual,primary,single_imputation,2,3954,0.06167498569036734,0.09617522745187114,0.5460293373798685,0.7554375316135559,0.8297926150733435,0.31269887935282054,47,325,exclude_bright_zero,all
reserve10,joint_gradual,primary,single_imputation,3,3954,0.06808220537639478,0.10616014532956383,0.5257966616084977,0.7377339403136065,0.8151239251390996,0.3324384042059347,47,325,exclude_bright_zero,all
reserve10,joint_gradual,primary,single_imputation,4,3954,0.07236079799811786,0.11277073788922169,0.514921598381386,0.7245827010622155,0.8042488619119879,0.3451773100664504,47,325,exclude_bright_zero,all
reserve10,joint_none,primary,aci_bounded,1,301,0.06982655389499921,0.1389758663068556,0.5348837209302325,0.8372093023255814,0.946843853820598,0.5241861157733457,47,62,recorded_ac,outage
reserve10,joint_none,primary,aci_bounded,2,298,0.06819819046767508,0.13752853152221994,0.540268456375839,0.8120805369127517,0.9328859060402684,0.49424523850226665,46,54,recorded_ac,outage
reserve10,joint_none,primary,aci_bounded,3,297,0.0679250473106535,0.1359482289270497,0.5353535353535354,0.8114478114478114,0.9461279461279462,0.49398612713108975,45,47,recorded_ac,outage
reserve10,joint_none,primary,aci_bounded,4,297,0.06720235704194856,0.13216526579252993,0.4983164983164983,0.797979797979798,0.9225589225589226,0.48631087566364184,44,46,recorded_ac,outage
reserve10,joint_none,primary,carry_forward,1,301,0.07534917239998723,0.14051375430643545,0.42857142857142855,0.717607973421927,0.8272425249169435,0.4649178646821881,47,62,recorded_ac,outage
reserve10,joint_none,primary,carry_forward,2,298,0.06906209335198789,0.13749544376097292,0.4429530201342282,0.7214765100671141,0.8691275167785235,0.4587975314017454,46,54,recorded_ac,outage
reserve10,joint_none,primary,carry_forward,3,297,0.06806546365279076,0.13421500502282094,0.35353535353535354,0.696969696969697,0.8114478114478114,0.43483522554215953,45,47,recorded_ac,outage
reserve10,joint_none,primary,carry_forward,4,297,0.06896777082799323,0.13717975482918282,0.3468013468013468,0.6835016835016835,0.8249158249158249,0.4263904863661442,44,46,recorded_ac,outage
reserve10,joint_none,primary,geometric_persistence,1,301,0.18671380711611907,0.2754548013533605,0.2757475083056478,0.43853820598006643,0.5880398671096345,0.3750937594303075,47,62,recorded_ac,outage
reserve10,joint_none,primary,geometric_persistence,2,298,0.16049697490357426,0.2815157092120766,0.3624161073825503,0.5838926174496645,0.6812080536912751,0.47218331992513496,46,54,recorded_ac,outage
reserve10,joint_none,primary,geometric_persistence,3,297,0.13705239806922379,0.27003997926129064,0.42424242424242425,0.6902356902356902,0.7946127946127947,0.5786446981645467,45,47,recorded_ac,outage
reserve10,joint_none,primary,geometric_persistence,4,297,0.11669346380720041,0.24613287708503992,0.5488215488215489,0.7912457912457912,0.8922558922558923,0.6586027438353587,44,46,recorded_ac,outage
reserve10,joint_none,primary,mask50,1,301,0.06986714907307778,0.1389758663068556,0.5348837209302325,0.8438538205980066,0.9534883720930233,0.5273452934191784,47,62,recorded_ac,outage
reserve10,joint_none,primary,mask50,2,298,0.06820795840612216,0.13752853152221994,0.5436241610738255,0.8187919463087249,0.9328859060402684,0.4957747587794811,46,54,recorded_ac,outage
reserve10,joint_none,primary,mask50,3,297,0.06788820738408696,0.1359482289270497,0.531986531986532,0.8148148148148148,0.9494949494949495,0.4946850926712127,45,47,recorded_ac,outage
reserve10,joint_none,primary,mask50,4,297,0.06716293774367275,0.13216526579252993,0.494949494949495,0.8114478114478114,0.9326599326599326,0.4869426926718708,44,46,recorded_ac,outage
reserve10,joint_none,primary,mi_recency,1,301,0.07553395821761684,0.12727137403259337,0.4152823920265781,0.7774086378737541,0.8837209302325582,0.5037509238621142,47,62,recorded_ac,outage
reserve10,joint_none,primary,mi_recency,2,298,0.07229291032484901,0.12303462192368618,0.46308724832214765,0.7651006711409396,0.9060402684563759,0.49640180447241516,46,54,recorded_ac,outage
reserve10,joint_none,primary,mi_recency,3,297,0.07406328217588246,0.12520215206355179,0.4781144781144781,0.7407407407407407,0.9023569023569024,0.5004682352825187,45,47,recorded_ac,outage
reserve10,joint_none,primary,mi_recency,4,297,0.07458174488543227,0.12586882819960296,0.4478114478114478,0.7744107744107744,0.9124579124579124,0.5066192924935633,44,46,recorded_ac,outage
reserve10,joint_none,primary,multiple_imputation,1,301,0.07524528892644582,0.12727137403259337,0.5415282392026578,0.7906976744186046,0.867109634551495,0.4565328843171002,47,62,recorded_ac,outage
reserve10,joint_none,primary,multiple_imputation,2,298,0.0727264510042479,0.12303462192368618,0.5100671140939598,0.7449664429530202,0.8557046979865772,0.411424851039306,46,54,recorded_ac,outage
reserve10,joint_none,primary,multiple_imputation,3,297,0.07567305432970002,0.12520215206355179,0.4983164983164983,0.6767676767676768,0.8013468013468014,0.3904974084484624,45,47,recorded_ac,outage
reserve10,joint_none,primary,multiple_imputation,4,297,0.07627259313696992,0.12586882819960296,0.48148148148148145,0.6666666666666666,0.8181818181818182,0.3802404346308965,44,46,recorded_ac,outage
reserve10,joint_none,primary,persistence,1,301,0.2042347746124384,0.316572519475261,0.3122923588039867,0.43853820598006643,0.5681063122923588,0.4230816328340055,47,62,recorded_ac,outage
reserve10,joint_none,primary,persistence,2,298,0.16186228292889207,0.30176357555878475,0.4228187919463087,0.6006711409395973,0.7046979865771812,0.5451412820519734,46,54,recorded_ac,outage
reserve10,joint_none,primary,persistence,3,297,0.13256478733249263,0.2730749577516233,0.5151515151515151,0.7306397306397306,0.8282828282828283,0.6409138261522717,45,47,recorded_ac,outage
reserve10,joint_none,primary,persistence,4,297,0.11601816222979333,0.23817871233164983,0.6397306397306397,0.8383838383838383,0.9158249158249159,0.7047049393232923,44,46,recorded_ac,outage
reserve10,joint_none,primary,physical,1,301,0.06990714101284885,0.1389758663068556,0.5348837209302325,0.8571428571428571,0.9534883720930233,0.5307845281896229,47,62,recorded_ac,outage
reserve10,joint_none,primary,physical,2,298,0.06816641652274923,0.13752853152221994,0.540268456375839,0.8355704697986577,0.9295302013422819,0.4979341629870812,46,54,recorded_ac,outage
reserve10,joint_none,primary,physical,3,297,0.0679196237935269,0.1359482289270497,0.5286195286195287,0.8282828282828283,0.9494949494949495,0.49894990259234645,45,47,recorded_ac,outage
reserve10,joint_none,primary,physical,4,297,0.0670920926685716,0.13216526579252993,0.47474747474747475,0.8215488215488216,0.9427609427609428,0.49023340692183487,44,46,recorded_ac,outage
reserve10,joint_none,primary,physical_availability,1,301,0.06989512524964438,0.1389758663068556,0.5348837209302325,0.867109634551495,0.9568106312292359,0.5301419128129823,47,62,recorded_ac,outage
reserve10,joint_none,primary,physical_availability,2,298,0.06820824614867255,0.13752853152221994,0.5469798657718121,0.8355704697986577,0.9295302013422819,0.4972768069688419,46,54,recorded_ac,outage
reserve10,joint_none,primary,physical_availability,3,297,0.06796759643331296,0.1359482289270497,0.5218855218855218,0.8316498316498316,0.9461279461279462,0.49744698257371767,45,47,recorded_ac,outage
reserve10,joint_none,primary,physical_availability,4,297,0.0670652637706781,0.13216526579252993,0.4781144781144781,0.8249158249158249,0.9427609427609428,0.4875380213828217,44,46,recorded_ac,outage
reserve10,joint_none,primary,physical_recovery,1,301,0.06989512524964438,0.1389758663068556,0.5348837209302325,0.867109634551495,0.9568106312292359,0.5301419128129823,47,62,recorded_ac,outage
reserve10,joint_none,primary,physical_recovery,2,298,0.06820824614867255,0.13752853152221994,0.5469798657718121,0.8355704697986577,0.9295302013422819,0.4972768069688419,46,54,recorded_ac,outage
reserve10,joint_none,primary,physical_recovery,3,297,0.06796759643331296,0.1359482289270497,0.5218855218855218,0.8316498316498316,0.9461279461279462,0.49744698257371767,45,47,recorded_ac,outage
reserve10,joint_none,primary,physical_recovery,4,297,0.0670652637706781,0.13216526579252993,0.4781144781144781,0.8249158249158249,0.9427609427609428,0.4875380213828217,44,46,recorded_ac,outage
reserve10,joint_none,primary,previous_day,1,301,0.09975009232551076,0.15763426135451272,0.4684385382059801,0.760797342192691,0.8770764119601329,0.6416006580446132,47,62,recorded_ac,outage
reserve10,joint_none,primary,previous_day,2,298,0.1011843568921459,0.16060154485308803,0.48322147651006714,0.7785234899328859,0.8758389261744967,0.665062843202201,46,54,recorded_ac,outage
reserve10,joint_none,primary,previous_day,3,297,0.10182802512668493,0.16264500405944363,0.46464646464646464,0.7912457912457912,0.8821548821548821,0.6794921313331727,45,47,recorded_ac,outage
reserve10,joint_none,primary,previous_day,4,297,0.10002731029235093,0.1595339000964506,0.45791245791245794,0.8013468013468014,0.8922558922558923,0.6828772356611752,44,46,recorded_ac,outage
reserve10,joint_none,primary,raw,1,301,0.06970846141928175,0.1389758663068556,0.5049833887043189,0.7906976744186046,0.9136212624584718,0.5129707786401817,47,62,recorded_ac,outage
reserve10,joint_none,primary,raw,2,298,0.06818513594840477,0.13752853152221994,0.4697986577181208,0.7550335570469798,0.8791946308724832,0.4730595609160716,46,54,recorded_ac,outage
reserve10,joint_none,primary,raw,3,297,0.06764361104782105,0.1359482289270497,0.43097643097643096,0.7239057239057239,0.8888888888888888,0.4665905980348166,45,47,recorded_ac,outage
reserve10,joint_none,primary,raw,4,297,0.066962611151015,0.13216526579252993,0.42424242424242425,0.7138047138047138,0.8619528619528619,0.4564779858711298,44,46,recorded_ac,outage
reserve10,joint_none,primary,recency,1,301,0.06986883235002453,0.1389758663068556,0.5348837209302325,0.8438538205980066,0.9501661129568106,0.527396279555544,47,62,recorded_ac,outage
reserve10,joint_none,primary,recency,2,298,0.0681960273819462,0.13752853152221994,0.5436241610738255,0.8221476510067114,0.9328859060402684,0.49575393118641436,46,54,recorded_ac,outage
reserve10,joint_none,primary,recency,3,297,0.06788166287301618,0.1359482289270497,0.531986531986532,0.8148148148148148,0.9494949494949495,0.49489458047068574,45,47,recorded_ac,outage
reserve10,joint_none,primary,recency,4,297,0.06716515337524523,0.13216526579252993,0.494949494949495,0.8114478114478114,0.936026936026936,0.48718431925113653,44,46,recorded_ac,outage
reserve10,joint_none,primary,rolling,1,301,0.06982304948010026,0.1389758663068556,0.5382059800664452,0.8305647840531561,0.9501661129568106,0.5254265440754093,47,62,recorded_ac,outage
reserve10,joint_none,primary,rolling,2,298,0.06817977125517209,0.13752853152221994,0.5469798657718121,0.8120805369127517,0.9328859060402684,0.49396003725506404,46,54,recorded_ac,outage
reserve10,joint_none,primary,rolling,3,297,0.06788640909559299,0.1359482289270497,0.5420875420875421,0.8047138047138047,0.9461279461279462,0.49403722306102743,45,47,recorded_ac,outage
reserve10,joint_none,primary,rolling,4,297,0.06714788364656256,0.13216526579252993,0.4983164983164983,0.8047138047138047,0.9326599326599326,0.4853605479665039,44,46,recorded_ac,outage
reserve10,joint_none,primary,single_imputation,1,301,0.08496743506029306,0.12336520109569714,0.4318936877076412,0.5913621262458472,0.6843853820598007,0.26564359141891997,47,62,recorded_ac,outage
reserve10,joint_none,primary,single_imputation,2,298,0.08015580672641655,0.12270640495485256,0.46308724832214765,0.6208053691275168,0.738255033557047,0.3175599018007508,46,54,recorded_ac,outage
reserve10,joint_none,primary,single_imputation,3,297,0.08064265270469376,0.1258424949897762,0.4511784511784512,0.6498316498316499,0.7306397306397306,0.33761439961673334,45,47,recorded_ac,outage
reserve10,joint_none,primary,single_imputation,4,297,0.08126685692991728,0.12748753289273834,0.4444444444444444,0.6599326599326599,0.7676767676767676,0.34861067728359707,44,46,recorded_ac,outage
reserve10,joint_none,primary,aci_bounded,1,135,0.03856028256508659,0.06424338380592777,0.5925925925925926,0.8888888888888888,0.9481481481481482,0.33416004980583214,32,40,recorded_ac,recovery_0_6
reserve10,joint_none,primary,aci_bounded,2,130,0.048525818236085,0.09080908275907422,0.5076923076923077,0.9230769230769231,0.9692307692307692,0.4200410436512426,31,35,recorded_ac,recovery_0_6
reserve10,joint_none,primary,aci_bounded,3,125,0.052958922276956026,0.0959578089783734,0.584,0.936,0.968,0.486518648030919,33,33,recorded_ac,recovery_0_6
reserve10,joint_none,primary,aci_bounded,4,120,0.05707904332583873,0.10222206249607456,0.5333333333333333,0.9166666666666666,0.9833333333333333,0.5270112741129429,29,29,recorded_ac,recovery_0_6
reserve10,joint_none,primary,carry_forward,1,135,0.04954248797568292,0.08228619407773716,0.42962962962962964,0.7037037037037037,0.8296296296296296,0.3336154713500744,32,40,recorded_ac,recovery_0_6
reserve10,joint_none,primary,carry_forward,2,130,0.05657238271521206,0.10555747784189082,0.4846153846153846,0.7692307692307693,0.9076923076923077,0.4058546098113453,31,35,recorded_ac,recovery_0_6
reserve10,joint_none,primary,carry_forward,3,125,0.06251813560586753,0.11750146564990041,0.544,0.8,0.88,0.44057469073131944,33,33,recorded_ac,recovery_0_6
reserve10,joint_none,primary,carry_forward,4,120,0.06726377506934056,0.1337118039090487,0.5833333333333334,0.8,0.9,0.4802759118143999,29,29,recorded_ac,recovery_0_6
reserve10,joint_none,primary,geometric_persistence,1,135,0.05105054148850704,0.0816466890271019,0.4666666666666667,0.8296296296296296,0.9407407407407408,0.47883961304741324,32,40,recorded_ac,recovery_0_6
reserve10,joint_none,primary,geometric_persistence,2,130,0.0735687181971726,0.13080201721872617,0.4846153846153846,0.8307692307692308,0.9230769230769231,0.5976527433927358,31,35,recorded_ac,recovery_0_6
reserve10,joint_none,primary,geometric_persistence,3,125,0.0913533727764113,0.16534079117515987,0.528,0.816,0.92,0.6991335747559405,33,33,recorded_ac,recovery_0_6
reserve10,joint_none,primary,geometric_persistence,4,120,0.10409355037129622,0.1928065239104004,0.6,0.8583333333333333,0.95,0.7916790620234657,29,29,recorded_ac,recovery_0_6
reserve10,joint_none,primary,mask50,1,135,0.03854418461270332,0.06424338380592777,0.6074074074074074,0.8962962962962963,0.9481481481481482,0.33727982075643037,32,40,recorded_ac,recovery_0_6
reserve10,joint_none,primary,mask50,2,130,0.04846906482542417,0.09080908275907422,0.5230769230769231,0.9076923076923077,0.9769230769230769,0.4195825705004329,31,35,recorded_ac,recovery_0_6
reserve10,joint_none,primary,mask50,3,125,0.05285866442253005,0.0959578089783734,0.592,0.944,0.968,0.484404929832834,33,33,recorded_ac,recovery_0_6
reserve10,joint_none,primary,mask50,4,120,0.05697997569110016,0.10222206249607456,0.55,0.925,0.9833333333333333,0.5248701096519397,29,29,recorded_ac,recovery_0_6
