site,case_id,method,horizon,recovery_hour_bin,n,nwis,coverage90,events
reserve10,pv_first,aci_bounded,2,3,19,0.04843445432527605,0.9473684210526315,19
reserve10,pv_first,aci_bounded,2,4,20,0.05420307870191029,0.95,20
reserve10,pv_first,aci_bounded,2,5,23,0.055848785442779776,0.9130434782608695,23
reserve10,pv_first,aci_bounded,2,6,21,0.05352197549820731,0.9523809523809523,21
reserve10,pv_first,aci_bounded,2,7,23,0.05058095701149962,0.9565217391304348,23
reserve10,pv_first,aci_bounded,2,8,23,0.05005630664966425,0.9565217391304348,23
reserve10,pv_first,aci_bounded,2,9,23,0.04822756029892649,0.8260869565217391,23
reserve10,pv_first,aci_bounded,2,10,23,0.05526231519826685,0.782608695652174,23
reserve10,pv_first,aci_bounded,2,11,24,0.05153812577822128,0.875,24
reserve10,pv_first,aci_bounded,2,12,21,0.06364059876555468,0.8095238095238095,21
reserve10,pv_first,aci_bounded,2,13,24,0.05075646260714501,0.7916666666666666,24
reserve10,pv_first,aci_bounded,2,14,25,0.04990842415452455,0.92,25
reserve10,pv_first,aci_bounded,2,15,24,0.06208795259178929,0.7916666666666666,24
reserve10,pv_first,aci_bounded,2,16,25,0.05621935074607237,0.88,25
reserve10,pv_first,aci_bounded,2,17,27,0.04954439462203429,0.8518518518518519,27
reserve10,pv_first,aci_bounded,2,18,27,0.04284072684676529,0.8888888888888888,27
reserve10,pv_first,aci_bounded,2,19,23,0.06335789938577718,0.8695652173913043,23
reserve10,pv_first,aci_bounded,2,20,23,0.06621274425051972,0.782608695652174,23
reserve10,pv_first,aci_bounded,2,21,25,0.041443298950133795,0.84,25
reserve10,pv_first,aci_bounded,2,22,25,0.03401115720316974,0.96,25
reserve10,pv_first,aci_bounded,2,23,22,0.03587079444033983,0.9545454545454546,22
reserve10,pv_first,aci_bounded,3,0,20,0.05316648242668909,1.0,20
reserve10,pv_first,aci_bounded,3,1,17,0.06711213614427504,1.0,17
reserve10,pv_first,aci_bounded,3,2,19,0.059966279777317825,0.9473684210526315,19
reserve10,pv_first,aci_bounded,3,3,20,0.05682319039304984,1.0,20
reserve10,pv_first,aci_bounded,3,4,23,0.05865237532877875,0.9130434782608695,23
reserve10,pv_first,aci_bounded,3,5,21,0.06774152065373377,0.9047619047619048,21
reserve10,pv_first,aci_bounded,3,6,23,0.054759223318713475,0.8695652173913043,23
reserve10,pv_first,aci_bounded,3,7,23,0.05306205420175841,0.9130434782608695,23
reserve10,pv_first,aci_bounded,3,8,23,0.056251180325912996,0.8260869565217391,23
reserve10,pv_first,aci_bounded,3,9,23,0.06334652910427026,0.782608695652174,23
reserve10,pv_first,aci_bounded,3,10,24,0.0579706869280854,0.8333333333333334,24
reserve10,pv_first,aci_bounded,3,11,21,0.07282964982152393,0.8095238095238095,21
reserve10,pv_first,aci_bounded,3,12,24,0.05983022301569002,0.7916666666666666,24
reserve10,pv_first,aci_bounded,3,13,25,0.06149489098260373,0.8,25
reserve10,pv_first,aci_bounded,3,14,24,0.07142162498100989,0.8333333333333334,24
reserve10,pv_first,aci_bounded,3,15,25,0.0656148817926036,0.88,25
reserve10,pv_first,aci_bounded,3,16,27,0.05511112980654542,0.8518518518518519,27
reserve10,pv_first,aci_bounded,3,17,27,0.05284738276363608,0.8888888888888888,27
reserve10,pv_first,aci_bounded,3,18,23,0.060322734397841415,0.8695652173913043,23
reserve10,pv_first,aci_bounded,3,19,23,0.0714092386729321,0.8695652173913043,23
reserve10,pv_first,aci_bounded,3,20,25,0.053491882086220716,0.84,25
reserve10,pv_first,aci_bounded,3,21,25,0.04082391733005607,0.96,25
reserve10,pv_first,aci_bounded,3,22,22,0.04036541402845601,0.9545454545454546,22
reserve10,pv_first,aci_bounded,3,23,22,0.07648157630955317,0.8636363636363636,22
reserve10,pv_first,aci_bounded,4,0,17,0.07426876772737362,1.0,17
reserve10,pv_first,aci_bounded,4,1,19,0.06890919051318786,1.0,19
reserve10,pv_first,aci_bounded,4,2,20,0.061568505083292126,1.0,20
reserve10,pv_first,aci_bounded,4,3,23,0.056548167104414376,0.9565217391304348,23
reserve10,pv_first,aci_bounded,4,4,21,0.07002535613250717,0.8571428571428571,21
reserve10,pv_first,aci_bounded,4,5,23,0.06187988717649174,0.8695652173913043,23
reserve10,pv_first,aci_bounded,4,6,23,0.056207602209230025,0.9130434782608695,23
reserve10,pv_first,aci_bounded,4,7,23,0.05497225239648068,0.8695652173913043,23
reserve10,pv_first,aci_bounded,4,8,23,0.06510695639973589,0.8260869565217391,23
reserve10,pv_first,aci_bounded,4,9,24,0.05987606952853774,0.875,24
reserve10,pv_first,aci_bounded,4,10,21,0.08076984771531827,0.8095238095238095,21
reserve10,pv_first,aci_bounded,4,11,24,0.06404827640440168,0.875,24
reserve10,pv_first,aci_bounded,4,12,25,0.06818032995636082,0.8,25
reserve10,pv_first,aci_bounded,4,13,24,0.07832870754068276,0.7916666666666666,24
reserve10,pv_first,aci_bounded,4,14,25,0.06918307472654765,0.84,25
reserve10,pv_first,aci_bounded,4,15,27,0.05729909819948437,0.8888888888888888,27
reserve10,pv_first,aci_bounded,4,16,27,0.05340482450049948,0.8518518518518519,27
reserve10,pv_first,aci_bounded,4,17,23,0.062497716602264226,0.9130434782608695,23
reserve10,pv_first,aci_bounded,4,18,23,0.07173620562095465,0.8260869565217391,23
reserve10,pv_first,aci_bounded,4,19,25,0.0559043597039501,0.84,25
reserve10,pv_first,aci_bounded,4,20,25,0.046665535863406174,0.96,25
reserve10,pv_first,aci_bounded,4,21,22,0.04009536781973992,0.9545454545454546,22
reserve10,pv_first,aci_bounded,4,22,22,0.07960764272209371,0.8181818181818182,22
reserve10,pv_first,aci_bounded,4,23,20,0.0901968975449198,0.8,20
reserve10,pv_first,carry_forward,1,0,22,0.03824098163339415,0.9090909090909091,22
reserve10,pv_first,carry_forward,1,1,22,0.040433796702313826,0.9090909090909091,22
reserve10,pv_first,carry_forward,1,2,20,0.037675217186723606,0.95,20
reserve10,pv_first,carry_forward,1,3,17,0.037609233428739335,0.9411764705882353,17
reserve10,pv_first,carry_forward,1,4,19,0.03818189880737042,0.8421052631578947,19
reserve10,pv_first,carry_forward,1,5,20,0.0467067186174242,0.9,20
reserve10,pv_first,carry_forward,1,6,23,0.039954847349601065,0.782608695652174,23
reserve10,pv_first,carry_forward,1,7,21,0.03690091099726377,0.9047619047619048,21
reserve10,pv_first,carry_forward,1,8,23,0.03873685027469512,0.8260869565217391,23
reserve10,pv_first,carry_forward,1,9,23,0.04141557419278734,0.782608695652174,23
reserve10,pv_first,carry_forward,1,10,23,0.03989425666382083,0.6956521739130435,23
reserve10,pv_first,carry_forward,1,11,23,0.043076893790213,0.7391304347826086,23
reserve10,pv_first,carry_forward,1,12,24,0.03243778477835476,0.7916666666666666,24
reserve10,pv_first,carry_forward,1,13,21,0.043076150516488804,0.8095238095238095,21
reserve10,pv_first,carry_forward,1,14,24,0.03108514088434312,0.7916666666666666,24
reserve10,pv_first,carry_forward,1,15,25,0.04113859370433876,0.8,25
reserve10,pv_first,carry_forward,1,16,24,0.04373071867004746,0.8333333333333334,24
reserve10,pv_first,carry_forward,1,17,25,0.047506340675655415,0.84,25
reserve10,pv_first,carry_forward,1,18,27,0.030090818414854052,0.8888888888888888,27
reserve10,pv_first,carry_forward,1,19,27,0.039897340991436596,0.7037037037037037,27
reserve10,pv_first,carry_forward,1,20,23,0.045498179088140356,0.782608695652174,23
reserve10,pv_first,carry_forward,1,21,23,0.045271461675395155,0.782608695652174,23
reserve10,pv_first,carry_forward,1,22,25,0.04255532774219564,0.8,25
reserve10,pv_first,carry_forward,1,23,25,0.03328780733914155,0.92,25
reserve10,pv_first,carry_forward,2,0,22,0.05768880480968322,0.9090909090909091,22
reserve10,pv_first,carry_forward,2,1,20,0.04465024283678422,0.95,20
reserve10,pv_first,carry_forward,2,2,17,0.060870836294544886,0.9411764705882353,17
reserve10,pv_first,carry_forward,2,3,19,0.04772786282854671,0.8947368421052632,19
reserve10,pv_first,carry_forward,2,4,20,0.05550245554071563,0.85,20
reserve10,pv_first,carry_forward,2,5,23,0.059920233703854964,0.9130434782608695,23
reserve10,pv_first,carry_forward,2,6,21,0.05603340019927462,0.9047619047619048,21
reserve10,pv_first,carry_forward,2,7,23,0.05113914925421455,0.6956521739130435,23
reserve10,pv_first,carry_forward,2,8,23,0.054036009941955586,0.8695652173913043,23
reserve10,pv_first,carry_forward,2,9,23,0.050495199368242656,0.7391304347826086,23
reserve10,pv_first,carry_forward,2,10,23,0.05900039014247985,0.7391304347826086,23
reserve10,pv_first,carry_forward,2,11,24,0.05325076708879966,0.8333333333333334,24
reserve10,pv_first,carry_forward,2,12,21,0.06603297654996167,0.7142857142857143,21
reserve10,pv_first,carry_forward,2,13,24,0.05204573958686253,0.75,24
reserve10,pv_first,carry_forward,2,14,25,0.05067979588713954,0.76,25
reserve10,pv_first,carry_forward,2,15,24,0.06467274686679077,0.7916666666666666,24
reserve10,pv_first,carry_forward,2,16,25,0.059277164123230586,0.88,25
reserve10,pv_first,carry_forward,2,17,27,0.050299698064634496,0.8148148148148148,27
reserve10,pv_first,carry_forward,2,18,27,0.04330136832898651,0.8148148148148148,27
reserve10,pv_first,carry_forward,2,19,23,0.06321500024194118,0.7391304347826086,23
reserve10,pv_first,carry_forward,2,20,23,0.06583555171152801,0.782608695652174,23
reserve10,pv_first,carry_forward,2,21,25,0.04598417817857183,0.8,25
reserve10,pv_first,carry_forward,2,22,25,0.036629373911662114,0.96,25
reserve10,pv_first,carry_forward,2,23,22,0.031167318292149113,0.9090909090909091,22
reserve10,pv_first,carry_forward,3,0,20,0.06439921723523787,1.0,20
reserve10,pv_first,carry_forward,3,1,17,0.06540619080629154,1.0,17
reserve10,pv_first,carry_forward,3,2,19,0.054539163536205686,0.8421052631578947,19
reserve10,pv_first,carry_forward,3,3,20,0.06054845419253126,0.75,20
reserve10,pv_first,carry_forward,3,4,23,0.05997107929133981,0.8695652173913043,23
reserve10,pv_first,carry_forward,3,5,21,0.06902973956749445,0.9047619047619048,21
reserve10,pv_first,carry_forward,3,6,23,0.05605802578755941,0.782608695652174,23
reserve10,pv_first,carry_forward,3,7,23,0.05541674687380777,0.6956521739130435,23
reserve10,pv_first,carry_forward,3,8,23,0.058192911154607264,0.6956521739130435,23
reserve10,pv_first,carry_forward,3,9,23,0.06464974584683515,0.782608695652174,23
reserve10,pv_first,carry_forward,3,10,24,0.06189633870281103,0.75,24
reserve10,pv_first,carry_forward,3,11,21,0.07509731144455431,0.7142857142857143,21
reserve10,pv_first,carry_forward,3,12,24,0.06125512447990946,0.7083333333333334,24
reserve10,pv_first,carry_forward,3,13,25,0.06521475190525834,0.72,25
reserve10,pv_first,carry_forward,3,14,24,0.07571335341611635,0.7083333333333334,24
reserve10,pv_first,carry_forward,3,15,25,0.06755093207402382,0.8,25
reserve10,pv_first,carry_forward,3,16,27,0.0551032331509791,0.8518518518518519,27
reserve10,pv_first,carry_forward,3,17,27,0.055506941452282056,0.7777777777777778,27
reserve10,pv_first,carry_forward,3,18,23,0.05995706353254252,0.8260869565217391,23
reserve10,pv_first,carry_forward,3,19,23,0.07195336335253445,0.6956521739130435,23
reserve10,pv_first,carry_forward,3,20,25,0.052729690285253844,0.68,25
reserve10,pv_first,carry_forward,3,21,25,0.04126775866597552,0.88,25
reserve10,pv_first,carry_forward,3,22,22,0.0400951082714533,0.8636363636363636,22
reserve10,pv_first,carry_forward,3,23,22,0.07465128101357364,0.8181818181818182,22
reserve10,pv_first,carry_forward,4,0,17,0.09412637445585002,0.9411764705882353,17
reserve10,pv_first,carry_forward,4,1,19,0.06023464412397459,0.8947368421052632,19
reserve10,pv_first,carry_forward,4,2,20,0.06612753902093046,0.85,20
reserve10,pv_first,carry_forward,4,3,23,0.0648948671773046,0.8695652173913043,23
reserve10,pv_first,carry_forward,4,4,21,0.06968841185787913,0.9047619047619048,21
reserve10,pv_first,carry_forward,4,5,23,0.06269776073856188,0.782608695652174,23
reserve10,pv_first,carry_forward,4,6,23,0.05884022315757375,0.782608695652174,23
reserve10,pv_first,carry_forward,4,7,23,0.059063917342373456,0.6956521739130435,23
reserve10,pv_first,carry_forward,4,8,23,0.06541520356558927,0.6956521739130435,23
reserve10,pv_first,carry_forward,4,9,24,0.061485206545391156,0.7916666666666666,24
reserve10,pv_first,carry_forward,4,10,21,0.08076452162808548,0.7619047619047619,21
reserve10,pv_first,carry_forward,4,11,24,0.06609516345186052,0.6666666666666666,24
reserve10,pv_first,carry_forward,4,12,25,0.06897187857330221,0.72,25
reserve10,pv_first,carry_forward,4,13,24,0.07771905793690968,0.7083333333333334,24
reserve10,pv_first,carry_forward,4,14,25,0.07165575921183218,0.8,25
reserve10,pv_first,carry_forward,4,15,27,0.05838036144291769,0.8148148148148148,27
reserve10,pv_first,carry_forward,4,16,27,0.05499694387115938,0.8518518518518519,27
reserve10,pv_first,carry_forward,4,17,23,0.061571717319532523,0.8260869565217391,23
reserve10,pv_first,carry_forward,4,18,23,0.07172976955735734,0.7391304347826086,23
reserve10,pv_first,carry_forward,4,19,25,0.05890183890543115,0.76,25
reserve10,pv_first,carry_forward,4,20,25,0.045472149305630864,0.8,25
reserve10,pv_first,carry_forward,4,21,22,0.040461904595745196,0.8636363636363636,22
reserve10,pv_first,carry_forward,4,22,22,0.07906173773659542,0.8181818181818182,22
reserve10,pv_first,carry_forward,4,23,20,0.0935547393681128,0.7,20
reserve10,pv_first,geometric_persistence,1,0,22,0.03654581873057155,1.0,22
reserve10,pv_first,geometric_persistence,1,1,22,0.047626477559625346,0.9090909090909091,22
reserve10,pv_first,geometric_persistence,1,2,20,0.055268211954565064,0.9,20
reserve10,pv_first,geometric_persistence,1,3,17,0.04769357231498129,1.0,17
reserve10,pv_first,geometric_persistence,1,4,19,0.04718973712789298,1.0,19
reserve10,pv_first,geometric_persistence,1,5,20,0.05590616987012688,0.95,20
reserve10,pv_first,geometric_persistence,1,6,23,0.05118925982941448,0.9565217391304348,23
reserve10,pv_first,geometric_persistence,1,7,21,0.03723889485504012,1.0,21
reserve10,pv_first,geometric_persistence,1,8,23,0.05122884956823939,0.9130434782608695,23
reserve10,pv_first,geometric_persistence,1,9,23,0.056968974159102494,0.8695652173913043,23
reserve10,pv_first,geometric_persistence,1,10,23,0.049574646042932734,0.9565217391304348,23
reserve10,pv_first,geometric_persistence,1,11,23,0.0357743986012076,1.0,23
reserve10,pv_first,geometric_persistence,1,12,24,0.04053104806069658,0.9583333333333334,24
reserve10,pv_first,geometric_persistence,1,13,21,0.051168242553234586,0.9523809523809523,21
reserve10,pv_first,geometric_persistence,1,14,24,0.043544157052672894,0.9583333333333334,24
reserve10,pv_first,geometric_persistence,1,15,25,0.03970903553049656,1.0,25
reserve10,pv_first,geometric_persistence,1,16,24,0.04782387079115987,0.9583333333333334,24
reserve10,pv_first,geometric_persistence,1,17,25,0.05669162768188211,0.92,25
reserve10,pv_first,geometric_persistence,1,18,27,0.04299515626599887,0.9259259259259259,27
reserve10,pv_first,geometric_persistence,1,19,27,0.04764160820102559,0.9259259259259259,27
reserve10,pv_first,geometric_persistence,1,20,23,0.0601623392707459,0.9130434782608695,23
reserve10,pv_first,geometric_persistence,1,21,23,0.046535072004820696,0.9565217391304348,23
reserve10,pv_first,geometric_persistence,1,22,25,0.04228662364245019,1.0,25
reserve10,pv_first,geometric_persistence,1,23,25,0.04293433021878431,0.92,25
reserve10,pv_first,geometric_persistence,2,0,22,0.07185751197152028,0.9090909090909091,22
reserve10,pv_first,geometric_persistence,2,1,20,0.06292915091274048,0.9,20
reserve10,pv_first,geometric_persistence,2,2,17,0.08960266071644965,0.9411764705882353,17
reserve10,pv_first,geometric_persistence,2,3,19,0.07486292771625559,0.9473684210526315,19
reserve10,pv_first,geometric_persistence,2,4,20,0.06031025388741144,1.0,20
reserve10,pv_first,geometric_persistence,2,5,23,0.08452307025821834,0.9565217391304348,23
reserve10,pv_first,geometric_persistence,2,6,21,0.07434783404217271,0.9523809523809523,21
reserve10,pv_first,geometric_persistence,2,7,23,0.059364498707301226,0.9565217391304348,23
reserve10,pv_first,geometric_persistence,2,8,23,0.07681408206195901,0.9130434782608695,23
reserve10,pv_first,geometric_persistence,2,9,23,0.08716742603900726,0.9565217391304348,23
reserve10,pv_first,geometric_persistence,2,10,23,0.06486160001476837,0.9565217391304348,23
reserve10,pv_first,geometric_persistence,2,11,24,0.05764270163109095,0.9583333333333334,24
reserve10,pv_first,geometric_persistence,2,12,21,0.08764738928871091,0.9523809523809523,21
reserve10,pv_first,geometric_persistence,2,13,24,0.07675455816846664,1.0,24
reserve10,pv_first,geometric_persistence,2,14,25,0.06962102381988278,0.96,25
reserve10,pv_first,geometric_persistence,2,15,24,0.07373752399438581,0.9583333333333334,24
reserve10,pv_first,geometric_persistence,2,16,25,0.08555925267341925,0.96,25
reserve10,pv_first,geometric_persistence,2,17,27,0.07746886409433197,0.8888888888888888,27
reserve10,pv_first,geometric_persistence,2,18,27,0.06946911607215517,0.8888888888888888,27
reserve10,pv_first,geometric_persistence,2,19,23,0.09463310341348806,0.8695652173913043,23
reserve10,pv_first,geometric_persistence,2,20,23,0.07325220872335128,1.0,23
reserve10,pv_first,geometric_persistence,2,21,25,0.05467610827520992,1.0,25
reserve10,pv_first,geometric_persistence,2,22,25,0.060807927067617486,0.92,25
reserve10,pv_first,geometric_persistence,2,23,22,0.07291559234933302,0.9545454545454546,22
reserve10,pv_first,geometric_persistence,3,0,20,0.09079985366077682,0.9,20
reserve10,pv_first,geometric_persistence,3,1,17,0.10930446270718915,0.9411764705882353,17
reserve10,pv_first,geometric_persistence,3,2,19,0.09714679018290934,0.9473684210526315,19
reserve10,pv_first,geometric_persistence,3,3,20,0.08029929721901838,1.0,20
reserve10,pv_first,geometric_persistence,3,4,23,0.08858808018910154,1.0,23
reserve10,pv_first,geometric_persistence,3,5,21,0.11146161906201854,0.9047619047619048,21
reserve10,pv_first,geometric_persistence,3,6,23,0.0854929551953653,0.8695652173913043,23
reserve10,pv_first,geometric_persistence,3,7,23,0.08765558402453964,1.0,23
reserve10,pv_first,geometric_persistence,3,8,23,0.10216353605640503,1.0,23
reserve10,pv_first,geometric_persistence,3,9,23,0.09899876749864164,0.9565217391304348,23
reserve10,pv_first,geometric_persistence,3,10,24,0.08270825285574933,0.9166666666666666,24
reserve10,pv_first,geometric_persistence,3,11,21,0.1037509310226787,0.9047619047619048,21
reserve10,pv_first,geometric_persistence,3,12,24,0.1125005257089821,0.875,24
reserve10,pv_first,geometric_persistence,3,13,25,0.09914219422869466,0.96,25
reserve10,pv_first,geometric_persistence,3,14,24,0.10568539520169151,0.9166666666666666,24
reserve10,pv_first,geometric_persistence,3,15,25,0.10232815612694257,0.96,25
reserve10,pv_first,geometric_persistence,3,16,27,0.10715909512984485,0.8518518518518519,27
reserve10,pv_first,geometric_persistence,3,17,27,0.09018545881377778,0.9259259259259259,27
reserve10,pv_first,geometric_persistence,3,18,23,0.10617293506615866,0.8695652173913043,23
reserve10,pv_first,geometric_persistence,3,19,23,0.09919219617639144,0.9565217391304348,23
reserve10,pv_first,geometric_persistence,3,20,25,0.07598979869311949,1.0,25
reserve10,pv_first,geometric_persistence,3,21,25,0.06807896085711737,0.92,25
reserve10,pv_first,geometric_persistence,3,22,22,0.0872208020079658,0.9545454545454546,22
reserve10,pv_first,geometric_persistence,3,23,22,0.11131609885084942,0.8636363636363636,22
reserve10,pv_first,geometric_persistence,4,0,17,0.1392386483458795,0.8823529411764706,17
reserve10,pv_first,geometric_persistence,4,1,19,0.1107238532126175,0.9473684210526315,19
reserve10,pv_first,geometric_persistence,4,2,20,0.09829520975997694,1.0,20
reserve10,pv_first,geometric_persistence,4,3,23,0.1024994940537304,0.9565217391304348,23
reserve10,pv_first,geometric_persistence,4,4,21,0.10957788619930313,0.9523809523809523,21
reserve10,pv_first,geometric_persistence,4,5,23,0.11258376430054076,0.9130434782608695,23
reserve10,pv_first,geometric_persistence,4,6,23,0.11343465655278331,0.9565217391304348,23
reserve10,pv_first,geometric_persistence,4,7,23,0.11022592771958953,0.9565217391304348,23
reserve10,pv_first,geometric_persistence,4,8,23,0.11117635134338538,1.0,23
reserve10,pv_first,geometric_persistence,4,9,24,0.10566784946273967,0.875,24
reserve10,pv_first,geometric_persistence,4,10,21,0.1296049076155294,0.9047619047619048,21
reserve10,pv_first,geometric_persistence,4,11,24,0.12307961566493952,0.9166666666666666,24
reserve10,pv_first,geometric_persistence,4,12,25,0.12636662022794154,0.92,25
reserve10,pv_first,geometric_persistence,4,13,24,0.12807819260159345,0.9583333333333334,24
reserve10,pv_first,geometric_persistence,4,14,25,0.12858946362726875,0.88,25
reserve10,pv_first,geometric_persistence,4,15,27,0.1215978978178211,0.8518518518518519,27
reserve10,pv_first,geometric_persistence,4,16,27,0.11371874830645251,0.8518518518518519,27
reserve10,pv_first,geometric_persistence,4,17,23,0.12644911682130336,0.9130434782608695,23
reserve10,pv_first,geometric_persistence,4,18,23,0.11209148177407222,0.9130434782608695,23
reserve10,pv_first,geometric_persistence,4,19,25,0.09668529118849573,0.96,25
reserve10,pv_first,geometric_persistence,4,20,25,0.08027486692283298,0.92,25
reserve10,pv_first,geometric_persistence,4,21,22,0.08854481090679721,0.9545454545454546,22
reserve10,pv_first,geometric_persistence,4,22,22,0.12523898477187054,0.8181818181818182,22
reserve10,pv_first,geometric_persistence,4,23,20,0.13435064351957268,0.85,20
reserve10,pv_first,mask50,1,0,22,0.0317156621718013,0.9545454545454546,22
reserve10,pv_first,mask50,1,1,22,0.035370097146243534,1.0,22
reserve10,pv_first,mask50,1,2,20,0.03757860816074059,1.0,20
reserve10,pv_first,mask50,1,3,17,0.038193935955530944,0.9411764705882353,17
reserve10,pv_first,mask50,1,4,19,0.036068576834905254,0.9473684210526315,19
reserve10,pv_first,mask50,1,5,20,0.044366467449994854,0.95,20
reserve10,pv_first,mask50,1,6,23,0.040221796015280226,0.9130434782608695,23
reserve10,pv_first,mask50,1,7,21,0.03543627981625072,0.9523809523809523,21
reserve10,pv_first,mask50,1,8,23,0.03756711286322623,0.8695652173913043,23
reserve10,pv_first,mask50,1,9,23,0.03834234311202082,0.8695652173913043,23
reserve10,pv_first,mask50,1,10,23,0.03479985198288902,0.7391304347826086,23
reserve10,pv_first,mask50,1,11,23,0.03833321304734869,0.8695652173913043,23
reserve10,pv_first,mask50,1,12,24,0.030486055442596912,0.875,24
reserve10,pv_first,mask50,1,13,21,0.040772702235788896,0.8095238095238095,21
reserve10,pv_first,mask50,1,14,24,0.027917019264644318,1.0,24
reserve10,pv_first,mask50,1,15,25,0.0372233716395968,0.88,25
reserve10,pv_first,mask50,1,16,24,0.041844774012726405,0.875,24
reserve10,pv_first,mask50,1,17,25,0.04431830797237935,0.84,25
reserve10,pv_first,mask50,1,18,27,0.02669065131271322,0.9259259259259259,27
reserve10,pv_first,mask50,1,19,27,0.03881784839358166,0.8888888888888888,27
reserve10,pv_first,mask50,1,20,23,0.045870432668916765,0.8695652173913043,23
reserve10,pv_first,mask50,1,21,23,0.03974257870440336,0.9130434782608695,23
reserve10,pv_first,mask50,1,22,25,0.03278693037060066,0.92,25
reserve10,pv_first,mask50,1,23,25,0.025607342518399002,0.88,25
reserve10,pv_first,mask50,2,0,22,0.04845869986528903,0.9545454545454546,22
reserve10,pv_first,mask50,2,1,20,0.049593055333428074,1.0,20
reserve10,pv_first,mask50,2,2,17,0.06234615873390831,1.0,17
reserve10,pv_first,mask50,2,3,19,0.04853589570699207,0.9473684210526315,19
reserve10,pv_first,mask50,2,4,20,0.05402682874576272,0.95,20
reserve10,pv_first,mask50,2,5,23,0.056064502087788355,0.9130434782608695,23
reserve10,pv_first,mask50,2,6,21,0.053727843287557336,0.9523809523809523,21
reserve10,pv_first,mask50,2,7,23,0.05067615651166775,0.9565217391304348,23
reserve10,pv_first,mask50,2,8,23,0.05002517819032288,0.9565217391304348,23
reserve10,pv_first,mask50,2,9,23,0.04798238185535363,0.8695652173913043,23
reserve10,pv_first,mask50,2,10,23,0.05496904618365542,0.782608695652174,23
reserve10,pv_first,mask50,2,11,24,0.05153542112490902,0.875,24
reserve10,pv_first,mask50,2,12,21,0.06366885200949456,0.8571428571428571,21
reserve10,pv_first,mask50,2,13,24,0.05060004935974443,0.7916666666666666,24
reserve10,pv_first,mask50,2,14,25,0.04970074361029208,0.92,25
reserve10,pv_first,mask50,2,15,24,0.06203793623027801,0.7916666666666666,24
reserve10,pv_first,mask50,2,16,25,0.056206490353456484,0.92,25
reserve10,pv_first,mask50,2,17,27,0.0494235580673577,0.9259259259259259,27
reserve10,pv_first,mask50,2,18,27,0.04294478727567342,0.9259259259259259,27
reserve10,pv_first,mask50,2,19,23,0.06304326714831592,0.8695652173913043,23
reserve10,pv_first,mask50,2,20,23,0.06602647103402547,0.8260869565217391,23
reserve10,pv_first,mask50,2,21,25,0.041611266656905954,0.84,25
reserve10,pv_first,mask50,2,22,25,0.03411475567351383,0.96,25
reserve10,pv_first,mask50,2,23,22,0.03616244872967938,0.9545454545454546,22
reserve10,pv_first,mask50,3,0,20,0.05304483138481929,1.0,20
reserve10,pv_first,mask50,3,1,17,0.06706086357260305,1.0,17
reserve10,pv_first,mask50,3,2,19,0.059908231935438996,0.9473684210526315,19
reserve10,pv_first,mask50,3,3,20,0.056949402532578595,0.95,20
reserve10,pv_first,mask50,3,4,23,0.05880830266702309,0.9130434782608695,23
reserve10,pv_first,mask50,3,5,21,0.06815110473912214,0.9047619047619048,21
reserve10,pv_first,mask50,3,6,23,0.054832256755787706,0.8695652173913043,23
reserve10,pv_first,mask50,3,7,23,0.05331830836931107,0.9130434782608695,23
reserve10,pv_first,mask50,3,8,23,0.05623740919053974,0.8260869565217391,23
reserve10,pv_first,mask50,3,9,23,0.06319540203846268,0.8260869565217391,23
reserve10,pv_first,mask50,3,10,24,0.05806280811948819,0.8333333333333334,24
reserve10,pv_first,mask50,3,11,21,0.07285947078926129,0.8095238095238095,21
reserve10,pv_first,mask50,3,12,24,0.05983157644357632,0.8333333333333334,24
reserve10,pv_first,mask50,3,13,25,0.06125961630004207,0.8,25
reserve10,pv_first,mask50,3,14,24,0.07117475599869162,0.8333333333333334,24
reserve10,pv_first,mask50,3,15,25,0.06551737178620401,0.88,25
reserve10,pv_first,mask50,3,16,27,0.055176136042084406,0.8518518518518519,27
reserve10,pv_first,mask50,3,17,27,0.05298703458454317,0.8518518518518519,27
reserve10,pv_first,mask50,3,18,23,0.06006777943201231,0.8695652173913043,23
reserve10,pv_first,mask50,3,19,23,0.07156355208687422,0.8695652173913043,23
reserve10,pv_first,mask50,3,20,25,0.0535555385223319,0.84,25
reserve10,pv_first,mask50,3,21,25,0.040980961118135165,0.96,25
reserve10,pv_first,mask50,3,22,22,0.04041290842918849,0.9545454545454546,22
reserve10,pv_first,mask50,3,23,22,0.07648833121978392,0.8636363636363636,22
reserve10,pv_first,mask50,4,0,17,0.07410619937437378,1.0,17
reserve10,pv_first,mask50,4,1,19,0.06888319671579597,1.0,19
reserve10,pv_first,mask50,4,2,20,0.06149755634976613,1.0,20
reserve10,pv_first,mask50,4,3,23,0.056678383376829844,0.9565217391304348,23
reserve10,pv_first,mask50,4,4,21,0.07023468955229273,0.8571428571428571,21
reserve10,pv_first,mask50,4,5,23,0.061947868508956755,0.8695652173913043,23
reserve10,pv_first,mask50,4,6,23,0.056183874559618034,0.9130434782608695,23
reserve10,pv_first,mask50,4,7,23,0.05517449428424228,0.8260869565217391,23
reserve10,pv_first,mask50,4,8,23,0.06515789075455701,0.8260869565217391,23
reserve10,pv_first,mask50,4,9,24,0.059998378061825286,0.8333333333333334,24
reserve10,pv_first,mask50,4,10,21,0.08101150312246365,0.8095238095238095,21
