site,population,endpoint,method,nwis,nmae,coverage50,coverage80,coverage90,nwidth90,forecast_target_pairs,strata,min_events_per_stratum,min_cases_per_stratum,wis_kw,width90_kw
reserve10,exclude_bright_zero,recovery,physical_recovery,0.05202950216217604,0.08981459448034042,0.5119329830089819,0.8060578752665458,0.8999564247017889,0.40443771565004555,15293,28,45,546,0.058273042421637174,0.45297024152805104
reserve10,exclude_bright_zero,recovery,previous_day,0.10537048324862264,0.16603013547623677,0.467602650679172,0.7713351547903651,0.8748443056029893,0.6656961512279324,15293,28,45,546,0.11801494123845736,0.7455796893752843
reserve10,exclude_bright_zero,recovery,raw,0.05238951368758571,0.08981459448034042,0.3910952371385905,0.6896613658823113,0.8288150867153218,0.37616097249208097,15293,28,45,546,0.058676255330096,0.4213002891911307
reserve10,exclude_bright_zero,recovery,recency,0.05202681231648066,0.08981459448034042,0.50617611690999,0.7998455253286803,0.892239746411854,0.3997228886822032,15293,28,45,546,0.05827002979445835,0.4476896353240676
reserve10,exclude_bright_zero,recovery,rolling,0.05200098150514613,0.08981459448034042,0.5048028492792139,0.8013487774521987,0.8919779837121179,0.3991321362952787,15293,28,45,546,0.05824109928576367,0.4470279926507122
reserve10,exclude_bright_zero,recovery,single_imputation,0.05981033449708691,0.09520012970740403,0.5374424696049142,0.7533591484688377,0.830384108361387,0.3110428348458524,15293,28,45,546,0.06698757463673735,0.34836797502735467
reserve10,exclude_bright_zero,recovery_0_6,aci_bounded,0.04816624443821853,0.08880601359774831,0.5257625530624422,0.8939019777340177,0.959982399816657,0.4150045403493788,3518,28,27,120,0.05394619377080476,0.46480508519130426
reserve10,exclude_bright_zero,recovery_0_6,carry_forward,0.05092060871765609,0.09520595877245008,0.41806714315084603,0.7678517833689674,0.8971391889091446,0.38917494517507745,3518,28,27,120,0.05703108176377483,0.4358759385960868
reserve10,exclude_bright_zero,recovery_0_6,geometric_persistence,0.08066617016700842,0.143038901465785,0.5146704385784208,0.846369770391389,0.9377225488644558,0.6525951181348884,3518,28,27,120,0.09034611058704943,0.730906532311075
reserve10,exclude_bright_zero,recovery_0_6,mask50,0.04813263309057927,0.08880601359774831,0.540803784947909,0.8967791995308625,0.9615844899126496,0.4155345813574526,3518,28,27,120,0.053908549061448784,0.4653987311203469
reserve10,exclude_bright_zero,recovery_0_6,mi_recency,0.05370214554827675,0.09068085235669453,0.49063540743973116,0.8010821644890381,0.927130587590122,0.4194510784370825,3518,28,27,120,0.06014640301406997,0.4697852078495325
reserve10,exclude_bright_zero,recovery_0_6,multiple_imputation,0.054734515555495744,0.09068085235669453,0.5450354871169727,0.7559486899320602,0.8397688802123392,0.3158903236733587,3518,28,27,120,0.06130265742215524,0.35379716251416177
reserve10,exclude_bright_zero,recovery_0_6,persistence,0.10798298916477903,0.21815901563321247,0.5500368987176082,0.850974418945594,0.9466305978861411,0.7457386210127483,3518,28,27,120,0.12094094786455252,0.8352272555342782
reserve10,exclude_bright_zero,recovery_0_6,physical,0.048253663933708335,0.08880601359774831,0.541746866933674,0.8976163097393696,0.9637216983968646,0.419909877300901,3518,28,27,120,0.05404410360575334,0.47029906257700915
reserve10,exclude_bright_zero,recovery_0_6,physical_availability,0.04821654127091596,0.08880601359774831,0.5451607333702677,0.8997327118557717,0.9632528193248814,0.41954023031301996,3518,28,27,120,0.05400252622342588,0.4698850579505824
reserve10,exclude_bright_zero,recovery_0_6,physical_recovery,0.04815922530635652,0.08880601359774831,0.5377423022079342,0.893845521604945,0.9616570724791346,0.4167899533722097,3518,28,27,120,0.05393833234311931,0.4668047477768749
