site,case_id,case_group,period,phase,method,horizon,n,nwis,nmae,coverage50,coverage80,coverage90,nwidth90,events
reserve10,joint_immediate,primary,evaluation,normal,mi_recency,2,3113,0.059177929346806254,0.09382001262588728,0.5223257308062962,0.801798907805975,0.9000963700610344,0.3966597924481435,0
reserve10,joint_immediate,primary,evaluation,normal,mi_recency,3,3113,0.06562839124986028,0.1045302051655915,0.5175072277545776,0.8107934468358496,0.9007388371345969,0.44020627728774236,0
reserve10,joint_immediate,primary,evaluation,normal,mi_recency,4,3113,0.0693897129709582,0.11112506463380227,0.5146161259235464,0.8053324767105686,0.8994539029874719,0.4688931972988929,0
reserve10,joint_immediate,primary,evaluation,normal,multiple_imputation,1,3111,0.04559665110685975,0.06860097813518296,0.6300225008036001,0.8148505303760849,0.8675666988106718,0.2595145656459626,0
reserve10,joint_immediate,primary,evaluation,normal,multiple_imputation,2,3113,0.060262550042477006,0.09382001262588728,0.5592675875361388,0.7664632187600385,0.8400256986829425,0.31299696944928135,0
reserve10,joint_immediate,primary,evaluation,normal,multiple_imputation,3,3113,0.06731324435358663,0.1045302051655915,0.5358175393511082,0.7468679730163829,0.8226790876967556,0.3328123367880498,0
reserve10,joint_immediate,primary,evaluation,normal,multiple_imputation,4,3113,0.0716862803379573,0.11112506463380227,0.5255380661741086,0.734982332155477,0.8082235785415998,0.3457706777350321,0
reserve10,joint_immediate,primary,evaluation,normal,persistence,1,3111,0.06975091471213485,0.12650478564444903,0.5564127290260367,0.859852137576342,0.9459980713596914,0.5512141227230372,0
reserve10,joint_immediate,primary,evaluation,normal,persistence,2,3113,0.10736042198126468,0.21179620447451547,0.5538066174108577,0.8380982974622551,0.9286861548345647,0.7070871021255907,0
reserve10,joint_immediate,primary,evaluation,normal,persistence,3,3113,0.132305650440661,0.27363330967328825,0.5258592997108898,0.8239640218438805,0.9203340828782525,0.8168404908351522,0
reserve10,joint_immediate,primary,evaluation,normal,persistence,4,3113,0.14805107310016108,0.30888000653949255,0.5162222936074526,0.8168968840346932,0.9171217475104401,0.8812252537445217,0
reserve10,joint_immediate,primary,evaluation,normal,physical,1,3111,0.03907050473510002,0.06462650868284732,0.5033751205400193,0.805528768884603,0.9074252651880425,0.3052429601930118,0
reserve10,joint_immediate,primary,evaluation,normal,physical,2,3113,0.05213862047994316,0.08986230285398311,0.5072277545775778,0.8123996145197558,0.9065210407966592,0.40490244589929575,0
reserve10,joint_immediate,primary,evaluation,normal,physical,3,3113,0.0580271874422898,0.10267084460972248,0.5056215868936716,0.8133633151300996,0.9094121426276903,0.43332549183782776,0
reserve10,joint_immediate,primary,evaluation,normal,physical,4,3113,0.061135639275518676,0.11021058209581264,0.504657886283328,0.8107934468358496,0.9078059749437841,0.44184946190216623,0
reserve10,joint_immediate,primary,evaluation,normal,physical_availability,1,3111,0.03906901427049854,0.06462650868284732,0.5027322404371585,0.8068145290903247,0.9064609450337512,0.3064581510816825,0
reserve10,joint_immediate,primary,evaluation,normal,physical_availability,2,3113,0.05214207281146383,0.08986230285398311,0.5094763893350466,0.8095085126887247,0.9074847414070029,0.40575175112799544,0
reserve10,joint_immediate,primary,evaluation,normal,physical_availability,3,3113,0.05803829845502736,0.10267084460972248,0.5049791198201092,0.8111146803726309,0.911660777385159,0.43403578168221824,0
reserve10,joint_immediate,primary,evaluation,normal,physical_availability,4,3113,0.061143459768124554,0.11021058209581264,0.49983938323160937,0.8101509797622872,0.9087696755541278,0.4424159042118717,0
reserve10,joint_immediate,primary,evaluation,normal,physical_recovery,1,3111,0.039058714390854024,0.06462650868284732,0.5069109611057537,0.8090646094503375,0.9080681452909033,0.30767328524128174,0
reserve10,joint_immediate,primary,evaluation,normal,physical_recovery,2,3113,0.05214301895507572,0.08986230285398311,0.5107613234821715,0.8130420815933184,0.9132669450690653,0.40784748781206287,0
reserve10,joint_immediate,primary,evaluation,normal,physical_recovery,3,3113,0.05804464902968979,0.10267084460972248,0.5069065210407967,0.816575650497912,0.9132669450690653,0.43509924170768843,0
reserve10,joint_immediate,primary,evaluation,normal,physical_recovery,4,3113,0.06115439008595121,0.11021058209581264,0.5014455509155156,0.8107934468358496,0.9074847414070029,0.44312001351356767,0
reserve10,joint_immediate,primary,evaluation,normal,previous_day,1,3111,0.10126659853486414,0.15688080866266588,0.48633879781420764,0.7804564448730312,0.8794599807135969,0.6599615232429139,0
reserve10,joint_immediate,primary,evaluation,normal,previous_day,2,3113,0.10136583164239368,0.15782652923402052,0.49630581432701576,0.7847735303565693,0.8846771602955349,0.6763677540993486,0
reserve10,joint_immediate,primary,evaluation,normal,previous_day,3,3113,0.10173164385440293,0.15897992275595427,0.49887568262126564,0.792483135239319,0.8952778670093158,0.6954758525941995,0
reserve10,joint_immediate,primary,evaluation,normal,previous_day,4,3113,0.10272183168853088,0.16059030533491464,0.49791198201092196,0.7956954706071314,0.8949566334725345,0.7062175004003947,0
reserve10,joint_immediate,primary,evaluation,normal,raw,1,3111,0.03942591208009183,0.06462650868284732,0.41305046608807455,0.6997749919639987,0.8514946962391514,0.2887164804412001,0
reserve10,joint_immediate,primary,evaluation,normal,raw,2,3113,0.05289894730678714,0.08986230285398311,0.39190491487311274,0.6810150979762287,0.8226790876967556,0.3787946335252224,0
reserve10,joint_immediate,primary,evaluation,normal,raw,3,3113,0.05896697044873823,0.10267084460972248,0.37423707035014453,0.6710568583360103,0.8207516864760681,0.39937266830621715,0
reserve10,joint_immediate,primary,evaluation,normal,raw,4,3113,0.06208357512106924,0.11021058209581264,0.37680693864439446,0.6659171217475104,0.8194667523289432,0.40480298090922806,0
reserve10,joint_immediate,primary,evaluation,normal,recency,1,3111,0.03918836731388433,0.06462650868284732,0.5036965605914497,0.7994214079074252,0.8993892639022822,0.30111156488302554,0
reserve10,joint_immediate,primary,evaluation,normal,recency,2,3113,0.05234832138983175,0.08986230285398311,0.5075489881143591,0.8011564407324124,0.9000963700610344,0.39996986656710004,0
reserve10,joint_immediate,primary,evaluation,normal,recency,3,3113,0.058234681256650885,0.10267084460972248,0.5020880179890781,0.8037263090266624,0.901060070671378,0.4281225667981705,0
reserve10,joint_immediate,primary,evaluation,normal,recency,4,3113,0.06136052327152507,0.11021058209581264,0.49951814969482816,0.7998715065852875,0.8988114359139094,0.43696013296158925,0
reserve10,joint_immediate,primary,evaluation,normal,rolling,1,3111,0.039200962222936474,0.06462650868284732,0.5053037608486017,0.796849887495982,0.9032465445194471,0.3004415482816459,0
reserve10,joint_immediate,primary,evaluation,normal,rolling,2,3113,0.05236716334685631,0.08986230285398311,0.5075489881143591,0.7998715065852875,0.8994539029874719,0.3997691769355556,0
reserve10,joint_immediate,primary,evaluation,normal,rolling,3,3113,0.05825768648495006,0.10267084460972248,0.5059428204304529,0.801798907805975,0.9017025377449406,0.4282211660251382,0
reserve10,joint_immediate,primary,evaluation,normal,rolling,4,3113,0.06136302566516259,0.11021058209581264,0.49983938323160937,0.8014776742691937,0.9013813042081593,0.4369562615428189,0
reserve10,joint_immediate,primary,evaluation,normal,single_imputation,1,3111,0.04573659111630161,0.06863887135112158,0.6297010607521697,0.8148505303760849,0.8682095789135327,0.2585224221043255,0
reserve10,joint_immediate,primary,evaluation,normal,single_imputation,2,3113,0.06035665018249366,0.09381779199239004,0.55958882107292,0.7674269193703823,0.83938323160938,0.31242736018513606,0
reserve10,joint_immediate,primary,evaluation,normal,single_imputation,3,3113,0.06735945365991416,0.10453229285349186,0.5351750722775458,0.7465467394796017,0.8223578541599743,0.3324021835095693,0
reserve10,joint_immediate,primary,evaluation,normal,single_imputation,4,3113,0.07170839626021851,0.11110652983454453,0.5268230003212335,0.7336973980083521,0.805974943784131,0.34539153631619546,0
reserve10,joint_immediate,primary,evaluation,outage,aci_bounded,1,301,0.06980496334702727,0.1389758663068556,0.5448504983388704,0.840531561461794,0.9435215946843853,0.5227713233954812,47
reserve10,joint_immediate,primary,evaluation,outage,aci_bounded,2,298,0.06820029447425834,0.13752853152221994,0.540268456375839,0.8154362416107382,0.9295302013422819,0.49269503807160137,46
reserve10,joint_immediate,primary,evaluation,outage,aci_bounded,3,297,0.06790992859217915,0.1359482289270497,0.5286195286195287,0.8080808080808081,0.9461279461279462,0.4947859558605946,45
reserve10,joint_immediate,primary,evaluation,outage,aci_bounded,4,297,0.06722661959690054,0.13216526579252993,0.4983164983164983,0.8047138047138047,0.936026936026936,0.48968059403408765,44
reserve10,joint_immediate,primary,evaluation,outage,carry_forward,1,301,0.07534917239998723,0.14051375430643545,0.42857142857142855,0.717607973421927,0.8272425249169435,0.4649178646821881,47
reserve10,joint_immediate,primary,evaluation,outage,carry_forward,2,298,0.06906209335198789,0.13749544376097292,0.4429530201342282,0.7214765100671141,0.8691275167785235,0.4587975314017454,46
reserve10,joint_immediate,primary,evaluation,outage,carry_forward,3,297,0.06806546365279076,0.13421500502282094,0.35353535353535354,0.696969696969697,0.8114478114478114,0.43483522554215953,45
reserve10,joint_immediate,primary,evaluation,outage,carry_forward,4,297,0.06896777082799323,0.13717975482918282,0.3468013468013468,0.6835016835016835,0.8249158249158249,0.4263904863661442,44
reserve10,joint_immediate,primary,evaluation,outage,geometric_persistence,1,301,0.18671380711611907,0.2754548013533605,0.2757475083056478,0.43853820598006643,0.5880398671096345,0.3750937594303075,47
reserve10,joint_immediate,primary,evaluation,outage,geometric_persistence,2,298,0.16049697490357426,0.2815157092120766,0.3624161073825503,0.5838926174496645,0.6812080536912751,0.47218331992513496,46
reserve10,joint_immediate,primary,evaluation,outage,geometric_persistence,3,297,0.13705239806922379,0.27003997926129064,0.42424242424242425,0.6902356902356902,0.7946127946127947,0.5786446981645467,45
reserve10,joint_immediate,primary,evaluation,outage,geometric_persistence,4,297,0.11669346380720041,0.24613287708503992,0.5488215488215489,0.7912457912457912,0.8922558922558923,0.6586027438353587,44
reserve10,joint_immediate,primary,evaluation,outage,mask50,1,301,0.06982252339017654,0.1389758663068556,0.5448504983388704,0.8471760797342193,0.9534883720930233,0.525816370370781,47
reserve10,joint_immediate,primary,evaluation,outage,mask50,2,298,0.06817267433148276,0.13752853152221994,0.5503355704697986,0.8221476510067114,0.9328859060402684,0.49392051275105286,46
reserve10,joint_immediate,primary,evaluation,outage,mask50,3,297,0.06785303699372698,0.1359482289270497,0.5252525252525253,0.8148148148148148,0.9494949494949495,0.4947632514974713,45
reserve10,joint_immediate,primary,evaluation,outage,mask50,4,297,0.0671427353031169,0.13216526579252993,0.49158249158249157,0.8080808080808081,0.9393939393939394,0.4877070654193676,44
reserve10,joint_immediate,primary,evaluation,outage,mi_recency,1,301,0.07544974183442917,0.12727137403259337,0.4219269102990033,0.7774086378737541,0.8903654485049833,0.505916989791794,47
reserve10,joint_immediate,primary,evaluation,outage,mi_recency,2,298,0.07227686661467839,0.12303462192368618,0.4597315436241611,0.7550335570469798,0.9161073825503355,0.499830175080485,46
reserve10,joint_immediate,primary,evaluation,outage,mi_recency,3,297,0.07404452873457779,0.12520215206355179,0.48148148148148145,0.7474747474747475,0.898989898989899,0.498921143426123,45
reserve10,joint_immediate,primary,evaluation,outage,mi_recency,4,297,0.07463544958472039,0.12586882819960296,0.4478114478114478,0.7878787878787878,0.9124579124579124,0.5078129716998726,44
reserve10,joint_immediate,primary,evaluation,outage,multiple_imputation,1,301,0.07524528892644582,0.12727137403259337,0.5415282392026578,0.7906976744186046,0.867109634551495,0.4565328843171002,47
reserve10,joint_immediate,primary,evaluation,outage,multiple_imputation,2,298,0.0727264510042479,0.12303462192368618,0.5100671140939598,0.7449664429530202,0.8557046979865772,0.411424851039306,46
reserve10,joint_immediate,primary,evaluation,outage,multiple_imputation,3,297,0.07567305432970002,0.12520215206355179,0.4983164983164983,0.6767676767676768,0.8013468013468014,0.3904974084484624,45
reserve10,joint_immediate,primary,evaluation,outage,multiple_imputation,4,297,0.07627259313696992,0.12586882819960296,0.48148148148148145,0.6666666666666666,0.8181818181818182,0.3802404346308965,44
reserve10,joint_immediate,primary,evaluation,outage,persistence,1,301,0.2042347746124384,0.316572519475261,0.3122923588039867,0.43853820598006643,0.5681063122923588,0.4230816328340055,47
reserve10,joint_immediate,primary,evaluation,outage,persistence,2,298,0.16186228292889207,0.30176357555878475,0.4228187919463087,0.6006711409395973,0.7046979865771812,0.5451412820519734,46
reserve10,joint_immediate,primary,evaluation,outage,persistence,3,297,0.13256478733249263,0.2730749577516233,0.5151515151515151,0.7306397306397306,0.8282828282828283,0.6409138261522717,45
reserve10,joint_immediate,primary,evaluation,outage,persistence,4,297,0.11601816222979333,0.23817871233164983,0.6397306397306397,0.8383838383838383,0.9158249158249159,0.7047049393232923,44
reserve10,joint_immediate,primary,evaluation,outage,physical,1,301,0.06988940611068174,0.1389758663068556,0.5448504983388704,0.8538205980066446,0.9568106312292359,0.5274411861594676,47
reserve10,joint_immediate,primary,evaluation,outage,physical,2,298,0.06822775180830733,0.13752853152221994,0.5536912751677853,0.8322147651006712,0.9261744966442953,0.49644122309563304,46
reserve10,joint_immediate,primary,evaluation,outage,physical,3,297,0.06789464135786373,0.1359482289270497,0.5353535353535354,0.8316498316498316,0.9494949494949495,0.49741077822970314,45
reserve10,joint_immediate,primary,evaluation,outage,physical,4,297,0.06712818945160903,0.13216526579252993,0.494949494949495,0.8181818181818182,0.9427609427609428,0.49076119611857244,44
reserve10,joint_immediate,primary,evaluation,outage,physical_availability,1,301,0.06985201643113853,0.1389758663068556,0.5382059800664452,0.8372093023255814,0.9435215946843853,0.5227572479205637,47
reserve10,joint_immediate,primary,evaluation,outage,physical_availability,2,298,0.06827398788990907,0.13752853152221994,0.5469798657718121,0.8187919463087249,0.9228187919463087,0.49267216061429814,46
reserve10,joint_immediate,primary,evaluation,outage,physical_availability,3,297,0.06794528909573784,0.1359482289270497,0.5151515151515151,0.835016835016835,0.9461279461279462,0.49344073854283155,45
reserve10,joint_immediate,primary,evaluation,outage,physical_availability,4,297,0.06708320612097134,0.13216526579252993,0.5016835016835017,0.8282828282828283,0.9461279461279462,0.4871810641019252,44
reserve10,joint_immediate,primary,evaluation,outage,physical_recovery,1,301,0.06985201643113853,0.1389758663068556,0.5382059800664452,0.8372093023255814,0.9435215946843853,0.5227572479205637,47
reserve10,joint_immediate,primary,evaluation,outage,physical_recovery,2,298,0.06827398788990907,0.13752853152221994,0.5469798657718121,0.8187919463087249,0.9228187919463087,0.49267216061429814,46
reserve10,joint_immediate,primary,evaluation,outage,physical_recovery,3,297,0.06794528909573784,0.1359482289270497,0.5151515151515151,0.835016835016835,0.9461279461279462,0.49344073854283155,45
reserve10,joint_immediate,primary,evaluation,outage,physical_recovery,4,297,0.06708320612097134,0.13216526579252993,0.5016835016835017,0.8282828282828283,0.9461279461279462,0.4871810641019252,44
reserve10,joint_immediate,primary,evaluation,outage,previous_day,1,301,0.09975009232551076,0.15763426135451272,0.4684385382059801,0.760797342192691,0.8770764119601329,0.6416006580446132,47
reserve10,joint_immediate,primary,evaluation,outage,previous_day,2,298,0.1011843568921459,0.16060154485308803,0.48322147651006714,0.7785234899328859,0.8758389261744967,0.665062843202201,46
reserve10,joint_immediate,primary,evaluation,outage,previous_day,3,297,0.10182802512668493,0.16264500405944363,0.46464646464646464,0.7912457912457912,0.8821548821548821,0.6794921313331727,45
reserve10,joint_immediate,primary,evaluation,outage,previous_day,4,297,0.10002731029235093,0.1595339000964506,0.45791245791245794,0.8013468013468014,0.8922558922558923,0.6828772356611752,44
reserve10,joint_immediate,primary,evaluation,outage,raw,1,301,0.06970846141928175,0.1389758663068556,0.5049833887043189,0.7906976744186046,0.9136212624584718,0.5129707786401817,47
reserve10,joint_immediate,primary,evaluation,outage,raw,2,298,0.06818513594840477,0.13752853152221994,0.4697986577181208,0.7550335570469798,0.8791946308724832,0.4730595609160716,46
reserve10,joint_immediate,primary,evaluation,outage,raw,3,297,0.06764361104782105,0.1359482289270497,0.43097643097643096,0.7239057239057239,0.8888888888888888,0.4665905980348166,45
reserve10,joint_immediate,primary,evaluation,outage,raw,4,297,0.066962611151015,0.13216526579252993,0.42424242424242425,0.7138047138047138,0.8619528619528619,0.4564779858711298,44
reserve10,joint_immediate,primary,evaluation,outage,recency,1,301,0.06984772957104525,0.1389758663068556,0.5448504983388704,0.840531561461794,0.9501661129568106,0.5264847496995819,47
reserve10,joint_immediate,primary,evaluation,outage,recency,2,298,0.06819666863156403,0.13752853152221994,0.5536912751677853,0.8221476510067114,0.9295302013422819,0.49425370602200386,46
reserve10,joint_immediate,primary,evaluation,outage,recency,3,297,0.06789012129475322,0.1359482289270497,0.531986531986532,0.8148148148148148,0.9494949494949495,0.4955473509776878,45
reserve10,joint_immediate,primary,evaluation,outage,recency,4,297,0.0671900295042829,0.13216526579252993,0.4983164983164983,0.8114478114478114,0.9427609427609428,0.48870058017401974,44
reserve10,joint_immediate,primary,evaluation,outage,rolling,1,301,0.06980529467475093,0.1389758663068556,0.5481727574750831,0.840531561461794,0.946843853820598,0.5242567454330345,47
reserve10,joint_immediate,primary,evaluation,outage,rolling,2,298,0.06817045678005555,0.13752853152221994,0.5469798657718121,0.8087248322147651,0.9261744966442953,0.49300237462405494,46
reserve10,joint_immediate,primary,evaluation,outage,rolling,3,297,0.06786254156281496,0.1359482289270497,0.5252525252525253,0.8047138047138047,0.9494949494949495,0.4945400884320005,45
reserve10,joint_immediate,primary,evaluation,outage,rolling,4,297,0.06715077060764638,0.13216526579252993,0.5016835016835017,0.8013468013468014,0.9326599326599326,0.48715470374164266,44
reserve10,joint_immediate,primary,evaluation,outage,single_imputation,1,301,0.08496743506029306,0.12336520109569714,0.4318936877076412,0.5913621262458472,0.6843853820598007,0.26564359141891997,47
reserve10,joint_immediate,primary,evaluation,outage,single_imputation,2,298,0.08015580672641655,0.12270640495485256,0.46308724832214765,0.6208053691275168,0.738255033557047,0.3175599018007508,46
reserve10,joint_immediate,primary,evaluation,outage,single_imputation,3,297,0.08064265270469376,0.1258424949897762,0.4511784511784512,0.6498316498316499,0.7306397306397306,0.33761439961673334,45
reserve10,joint_immediate,primary,evaluation,outage,single_imputation,4,297,0.08126685692991728,0.12748753289273834,0.4444444444444444,0.6599326599326599,0.7676767676767676,0.34861067728359707,44
reserve10,joint_immediate,primary,evaluation,recovery_0_6,aci_bounded,1,135,0.035660055432105174,0.0610886167951651,0.562962962962963,0.8592592592592593,0.9333333333333333,0.30095670609242703,32
reserve10,joint_immediate,primary,evaluation,recovery_0_6,aci_bounded,2,130,0.04575452171206629,0.08715450711732123,0.5230769230769231,0.9153846153846154,0.9692307692307692,0.38909668681410575,31
reserve10,joint_immediate,primary,evaluation,recovery_0_6,aci_bounded,3,125,0.048148234639456354,0.0888818534379826,0.576,0.896,0.968,0.42799590100904505,33
reserve10,joint_immediate,primary,evaluation,recovery_0_6,aci_bounded,4,120,0.0524138515662927,0.1033550308313087,0.45,0.9166666666666666,0.975,0.46064676481720185,29
reserve10,joint_immediate,primary,evaluation,recovery_0_6,carry_forward,1,135,0.037551578312803084,0.06503126813699492,0.45925925925925926,0.8,0.9111111111111111,0.305591130300254,32
reserve10,joint_immediate,primary,evaluation,recovery_0_6,carry_forward,2,130,0.04587452822518825,0.09062949716157342,0.4076923076923077,0.7692307692307693,0.9153846153846154,0.3713893906374667,31
reserve10,joint_immediate,primary,evaluation,recovery_0_6,carry_forward,3,125,0.04946812475418693,0.0944053490667668,0.4,0.816,0.912,0.3995428603451632,33
reserve10,joint_immediate,primary,evaluation,recovery_0_6,carry_forward,4,120,0.052469933777441496,0.10087937852825751,0.3333333333333333,0.7583333333333333,0.9083333333333333,0.42525417966531,29
reserve10,joint_immediate,primary,evaluation,recovery_0_6,geometric_persistence,1,135,0.05105054148850704,0.0816466890271019,0.4666666666666667,0.8296296296296296,0.9407407407407408,0.47883961304741324,32
reserve10,joint_immediate,primary,evaluation,recovery_0_6,geometric_persistence,2,130,0.0735687181971726,0.13080201721872617,0.4846153846153846,0.8307692307692308,0.9230769230769231,0.5976527433927358,31
reserve10,joint_immediate,primary,evaluation,recovery_0_6,geometric_persistence,3,125,0.0913533727764113,0.16534079117515987,0.528,0.816,0.92,0.6991335747559405,33
reserve10,joint_immediate,primary,evaluation,recovery_0_6,geometric_persistence,4,120,0.10409355037129622,0.1928065239104004,0.6,0.8583333333333333,0.95,0.7916790620234657,29
reserve10,joint_immediate,primary,evaluation,recovery_0_6,mask50,1,135,0.03563483644757433,0.0610886167951651,0.5777777777777777,0.8666666666666667,0.9407407407407408,0.3066968705359374,32
reserve10,joint_immediate,primary,evaluation,recovery_0_6,mask50,2,130,0.045679594061209826,0.08715450711732123,0.5384615384615384,0.9076923076923077,0.9692307692307692,0.3901806635026944,31
reserve10,joint_immediate,primary,evaluation,recovery_0_6,mask50,3,125,0.048120877428087974,0.0888818534379826,0.568,0.896,0.976,0.4288966144357337,33
reserve10,joint_immediate,primary,evaluation,recovery_0_6,mask50,4,120,0.05229488142011354,0.1033550308313087,0.475,0.9333333333333333,0.975,0.4584378789387744,29
reserve10,joint_immediate,primary,evaluation,recovery_0_6,mi_recency,1,135,0.042803653718149405,0.06540766787959613,0.5259259259259259,0.8148148148148148,0.8962962962962963,0.3129271072203863,32
reserve10,joint_immediate,primary,evaluation,recovery_0_6,mi_recency,2,130,0.05175264141417776,0.08834067585157834,0.46153846153846156,0.8,0.9230769230769231,0.40439786044266646,31
reserve10,joint_immediate,primary,evaluation,recovery_0_6,mi_recency,3,125,0.05293002958730083,0.09092478391569188,0.536,0.808,0.96,0.4520457307538511,33
reserve10,joint_immediate,primary,evaluation,recovery_0_6,mi_recency,4,120,0.05784324576476025,0.10174229216112608,0.5166666666666667,0.8,0.9666666666666667,0.49442834420622295,29
reserve10,joint_immediate,primary,evaluation,recovery_0_6,multiple_imputation,1,135,0.043470034455833195,0.06540766787959613,0.6370370370370371,0.8148148148148148,0.8592592592592593,0.2586940220850369,32
reserve10,joint_immediate,primary,evaluation,recovery_0_6,multiple_imputation,2,130,0.05295063503405106,0.08834067585157834,0.5230769230769231,0.7692307692307693,0.8307692307692308,0.3111868918801814,31
reserve10,joint_immediate,primary,evaluation,recovery_0_6,multiple_imputation,3,125,0.053298740947528234,0.09092478391569188,0.584,0.744,0.864,0.33158884513194214,33
reserve10,joint_immediate,primary,evaluation,recovery_0_6,multiple_imputation,4,120,0.05929926624551227,0.10174229216112608,0.5583333333333333,0.7,0.8333333333333334,0.3506774429829385,29
reserve10,joint_immediate,primary,evaluation,recovery_0_6,persistence,1,135,0.06794948196912792,0.12797210972993828,0.4962962962962963,0.8740740740740741,0.9629629629629629,0.5569092446469907,32
reserve10,joint_immediate,primary,evaluation,recovery_0_6,persistence,2,130,0.10372066658204555,0.21177647754464285,0.5692307692307692,0.8538461538461538,0.9384615384615385,0.7075938045112178,31
reserve10,joint_immediate,primary,evaluation,recovery_0_6,persistence,3,125,0.12423035612377975,0.2585699932904762,0.552,0.832,0.944,0.8042110014336308,33
reserve10,joint_immediate,primary,evaluation,recovery_0_6,persistence,4,120,0.13555770590138266,0.2757189005282738,0.5833333333333334,0.85,0.925,0.8749423311408727,29
reserve10,joint_immediate,primary,evaluation,recovery_0_6,physical,1,135,0.03561694050380941,0.0610886167951651,0.5555555555555556,0.8740740740740741,0.9333333333333333,0.3082319344635126,32
reserve10,joint_immediate,primary,evaluation,recovery_0_6,physical,2,130,0.04589737728962618,0.08715450711732123,0.5461538461538461,0.8923076923076924,0.9769230769230769,0.3956478914389617,31
reserve10,joint_immediate,primary,evaluation,recovery_0_6,physical,3,125,0.04839479816134892,0.0888818534379826,0.56,0.896,0.976,0.43273543621589433,33
reserve10,joint_immediate,primary,evaluation,recovery_0_6,physical,4,120,0.052632593172246535,0.1033550308313087,0.49166666666666664,0.925,0.975,0.4631698560595233,29
reserve10,joint_immediate,primary,evaluation,recovery_0_6,physical_availability,1,135,0.035614803295645904,0.0610886167951651,0.562962962962963,0.8666666666666667,0.9333333333333333,0.30926581957540517,32
reserve10,joint_immediate,primary,evaluation,recovery_0_6,physical_availability,2,130,0.0458299136077643,0.08715450711732123,0.5461538461538461,0.8923076923076924,0.9769230769230769,0.3959849107858398,31
reserve10,joint_immediate,primary,evaluation,recovery_0_6,physical_availability,3,125,0.04835400257047886,0.0888818534379826,0.568,0.896,0.976,0.43309731034347954,33
reserve10,joint_immediate,primary,evaluation,recovery_0_6,physical_availability,4,120,0.05254456719048424,0.1033550308313087,0.5,0.95,0.975,0.4632115257966633,29
reserve10,joint_immediate,primary,evaluation,recovery_0_6,physical_recovery,1,135,0.0356379136471726,0.0610886167951651,0.562962962962963,0.8592592592592593,0.9333333333333333,0.30742520774697346,32
reserve10,joint_immediate,primary,evaluation,recovery_0_6,physical_recovery,2,130,0.04568467092752296,0.08715450711732123,0.5384615384615384,0.9076923076923077,0.9692307692307692,0.39016449656965196,31
reserve10,joint_immediate,primary,evaluation,recovery_0_6,physical_recovery,3,125,0.048126214399268334,0.0888818534379826,0.536,0.88,0.976,0.4292320721655905,33
reserve10,joint_immediate,primary,evaluation,recovery_0_6,physical_recovery,4,120,0.052386423606299234,0.1033550308313087,0.49166666666666664,0.925,0.975,0.4586304993356922,29
reserve10,joint_immediate,primary,evaluation,recovery_0_6,previous_day,1,135,0.08157356003109016,0.12655746951609345,0.48148148148148145,0.8518518518518519,0.8962962962962963,0.6172774459102182,32
reserve10,joint_immediate,primary,evaluation,recovery_0_6,previous_day,2,130,0.07532748755450352,0.11631239618246336,0.5,0.8615384615384616,0.9230769230769231,0.6398702435634157,31
reserve10,joint_immediate,primary,evaluation,recovery_0_6,previous_day,3,125,0.06928599000692176,0.10501287160238094,0.504,0.888,0.968,0.6829138215809522,33
reserve10,joint_immediate,primary,evaluation,recovery_0_6,previous_day,4,120,0.07841423643443522,0.1191525891313244,0.5,0.875,0.9666666666666667,0.7298181836011904,29
reserve10,joint_immediate,primary,evaluation,recovery_0_6,raw,1,135,0.035501027198958986,0.0610886167951651,0.5037037037037037,0.7777777777777778,0.9185185185185185,0.2900383459387183,32
reserve10,joint_immediate,primary,evaluation,recovery_0_6,raw,2,130,0.045350351573396064,0.08715450711732123,0.38461538461538464,0.7846153846153846,0.9307692307692308,0.3680521100968481,31
reserve10,joint_immediate,primary,evaluation,recovery_0_6,raw,3,125,0.047706846807891605,0.0888818534379826,0.408,0.784,0.92,0.39885231850380054,33
reserve10,joint_immediate,primary,evaluation,recovery_0_6,raw,4,120,0.052054024560742665,0.1033550308313087,0.30833333333333335,0.7416666666666667,0.8916666666666667,0.4241662772490603,29
reserve10,joint_immediate,primary,evaluation,recovery_0_6,recency,1,135,0.035630229342300375,0.0610886167951651,0.5555555555555556,0.8592592592592593,0.9333333333333333,0.3042252999027162,32
reserve10,joint_immediate,primary,evaluation,recovery_0_6,recency,2,130,0.045725722979940965,0.08715450711732123,0.5461538461538461,0.9076923076923077,0.9692307692307692,0.3895882510866381,31
reserve10,joint_immediate,primary,evaluation,recovery_0_6,recency,3,125,0.04803603729834774,0.0888818534379826,0.568,0.896,0.968,0.4272020550545134,33
reserve10,joint_immediate,primary,evaluation,recovery_0_6,recency,4,120,0.05231313731077307,0.1033550308313087,0.4583333333333333,0.9083333333333333,0.9666666666666667,0.458164953366103,29
reserve10,joint_immediate,primary,evaluation,recovery_0_6,rolling,1,135,0.035662300149128176,0.0610886167951651,0.562962962962963,0.8592592592592593,0.9333333333333333,0.30288437672121854,32
reserve10,joint_immediate,primary,evaluation,recovery_0_6,rolling,2,130,0.04579861774261927,0.08715450711732123,0.5076923076923077,0.9153846153846154,0.9692307692307692,0.3900691069315861,31
reserve10,joint_immediate,primary,evaluation,recovery_0_6,rolling,3,125,0.04816232810246814,0.0888818534379826,0.568,0.896,0.968,0.42788741822696635,33
